,batch_num,domain,argtype,is_osherson,is_single_premise,argument
7,6,Vehicles,General,0.0,True,"[['Sleds'], 'Vehicles']"
8,6,Vehicles,General,0.0,True,"[['Motorbikes'], 'Vehicles']"
9,6,Vehicles,General,0.0,True,"[['Carts'], 'Vehicles']"
10,6,Vehicles,General,0.0,True,"[['Airplanes'], 'Vehicles']"
11,6,Vehicles,General,0.0,True,"[['Zeppelins'], 'Vehicles']"
12,6,Vehicles,General,0.0,True,"[['Trucks'], 'Vehicles']"
13,6,Vehicles,General,0.0,True,"[['Cars'], 'Vehicles']"
14,6,Vehicles,General,0.0,True,"[['Helicopters'], 'Vehicles']"
15,6,Vehicles,General,0.0,True,"[['Buses'], 'Vehicles']"
16,6,Vehicles,General,0.0,True,"[['Taxis'], 'Vehicles']"
17,6,Vehicles,General,0.0,True,"[['Hovercraft'], 'Vehicles']"
18,6,Vehicles,General,0.0,True,"[['Vans'], 'Vehicles']"
19,6,Vehicles,General,0.0,True,"[['Bicycles'], 'Vehicles']"
20,6,Vehicles,General,0.0,True,"[['Mopeds'], 'Vehicles']"
21,6,Vehicles,General,0.0,True,"[['Carriages'], 'Vehicles']"
22,6,Vehicles,General,0.0,True,"[['Caravans'], 'Vehicles']"
23,6,Vehicles,General,0.0,True,"[['Jeeps'], 'Vehicles']"
610,6,Vehicles,Specific,0.0,False,"[['Submarines', 'Zeppelins'], 'Carriages']"
611,6,Vehicles,Specific,0.0,False,"[['Carts', 'Carriages'], 'Submarines']"
612,6,Vehicles,Specific,0.0,False,"[['Helicopters', 'Zeppelins'], 'Boats']"
613,6,Vehicles,Specific,0.0,False,"[['Hovercraft', 'Trams'], 'Airplanes']"
614,6,Vehicles,Specific,0.0,False,"[['Trains', 'Taxis'], 'Carts']"
615,6,Vehicles,Specific,0.0,False,"[['Helicopters', 'Mopeds'], 'Zeppelins']"
616,6,Vehicles,Specific,0.0,False,"[['Bicycles', 'Jeeps'], 'Mopeds']"
617,6,Vehicles,Specific,0.0,False,"[['Motorbikes', 'Carts'], 'Carriages']"
618,6,Vehicles,Specific,0.0,False,"[['Cars', 'Trucks'], 'Vans']"
619,6,Vehicles,Specific,0.0,False,"[['Cars', 'Motorbikes'], 'Mopeds']"
0,6,Vehicles,Specific,0.0,True,"[['Taxis'], 'Carts']"
1,6,Vehicles,Specific,0.0,True,"[['Airplanes'], 'Carts']"
2,6,Vehicles,Specific,0.0,True,"[['Motorbikes'], 'Mopeds']"
3,6,Vehicles,Specific,0.0,True,"[['Carriages'], 'Submarines']"
4,6,Vehicles,Specific,0.0,True,"[['Helicopters'], 'Zeppelins']"
5,6,Vehicles,Specific,0.0,True,"[['Jeeps'], 'Mopeds']"
6,6,Vehicles,Specific,0.0,True,"[['Submarines'], 'Carriages']"
7,6,Vehicles,Specific,0.0,True,"[['Mopeds'], 'Zeppelins']"
8,6,Vehicles,Specific,0.0,True,"[['Carts'], 'Submarines']"
9,6,Vehicles,Specific,0.0,True,"[['Carts'], 'Carriages']"
10,6,Vehicles,Specific,0.0,True,"[['Trams'], 'Airplanes']"
11,6,Vehicles,Specific,0.0,True,"[['Trucks'], 'Motorbikes']"
12,6,Vehicles,Specific,0.0,True,"[['Trains'], 'Carts']"
13,6,Vehicles,Specific,0.0,True,"[['Cars'], 'Vans']"
14,6,Vehicles,Specific,0.0,True,"[['Motorbikes'], 'Carriages']"
15,6,Vehicles,Specific,0.0,True,"[['Trains'], 'Trams']"
16,6,Vehicles,Specific,0.0,True,"[['Helicopters'], 'Boats']"
17,6,Vehicles,Specific,0.0,True,"[['Zeppelins'], 'Submarines']"
18,6,Vehicles,Specific,0.0,True,"[['Cars'], 'Mopeds']"
19,6,Vehicles,Specific,0.0,True,"[['Zeppelins'], 'Carriages']"
20,6,Vehicles,Specific,0.0,True,"[['Hovercraft'], 'Airplanes']"
21,6,Vehicles,Specific,0.0,True,"[['Trucks'], 'Vans']"
22,6,Vehicles,Specific,0.0,True,"[['Bicycles'], 'Mopeds']"
23,6,Vehicles,Specific,0.0,True,"[['Zeppelins'], 'Boats']"
70,7,Birds,General,0.0,False,"[['Storks', 'Pelicans'], 'Birds']"
71,7,Birds,General,0.0,False,"[['Swans', 'Storks'], 'Birds']"
72,7,Birds,General,0.0,False,"[['Ducks', 'Roosters'], 'Birds']"
73,7,Birds,General,0.0,False,"[['Pelicans', 'Ducks'], 'Birds']"
74,7,Birds,General,0.0,False,"[['Blackbirds', 'Magpies'], 'Birds']"
75,7,Birds,General,0.0,False,"[['Sparrows', 'Roosters'], 'Birds']"
76,7,Birds,General,0.0,False,"[['Robins', 'Storks'], 'Birds']"
77,7,Birds,General,0.0,False,"[['Blackbirds', 'Vultures'], 'Birds']"
78,7,Birds,General,0.0,False,"[['Sparrows', 'Turkeys'], 'Birds']"
79,7,Birds,General,0.0,False,"[['Woodpeckers', 'Turkeys'], 'Birds']"
0,7,Birds,General,0.0,True,"[['Woodpeckers'], 'Birds']"
1,7,Birds,General,0.0,True,"[['Parrots'], 'Birds']"
2,7,Birds,General,0.0,True,"[['Herons'], 'Birds']"
3,7,Birds,General,0.0,True,"[['Magpies'], 'Birds']"
4,7,Birds,General,0.0,True,"[['Sparrows'], 'Birds']"
5,7,Birds,General,0.0,True,"[['Doves'], 'Birds']"
6,7,Birds,General,0.0,True,"[['Peacocks'], 'Birds']"
7,7,Birds,General,0.0,True,"[['Blackbirds'], 'Birds']"
8,7,Birds,General,0.0,True,"[['Chickens'], 'Birds']"
9,7,Birds,General,0.0,True,"[['Ducks'], 'Birds']"
10,7,Birds,General,0.0,True,"[['Canaries'], 'Birds']"
11,7,Birds,General,0.0,True,"[['Swans'], 'Birds']"
12,7,Birds,General,0.0,True,"[['Pelicans'], 'Birds']"
13,7,Birds,General,0.0,True,"[['Robins'], 'Birds']"
14,7,Birds,General,0.0,True,"[['Storks'], 'Birds']"
15,7,Birds,General,0.0,True,"[['Crows'], 'Birds']"
16,7,Birds,General,0.0,True,"[['Falcons'], 'Birds']"
17,7,Birds,General,0.0,True,"[['Eagles'], 'Birds']"
18,7,Birds,General,0.0,True,"[['Ostriches'], 'Birds']"
19,7,Birds,General,0.0,True,"[['Seagulls'], 'Birds']"
20,7,Birds,General,0.0,True,"[['Vultures'], 'Birds']"
21,7,Birds,General,0.0,True,"[['Turkeys'], 'Birds']"
22,7,Birds,General,0.0,True,"[['Roosters'], 'Birds']"
23,7,Birds,General,0.0,True,"[['Swallows'], 'Birds']"
380,7,Birds,Specific,0.0,False,"[['Ostriches', 'Swans'], 'Sparrows']"
381,7,Birds,Specific,0.0,False,"[['Woodpeckers', 'Vultures'], 'Ducks']"
382,7,Birds,Specific,0.0,False,"[['Eagles', 'Pelicans'], 'Doves']"
383,7,Birds,Specific,0.0,False,"[['Seagulls', 'Woodpeckers'], 'Herons']"
384,7,Birds,Specific,0.0,False,"[['Turkeys', 'Doves'], 'Woodpeckers']"
385,7,Birds,Specific,0.0,False,"[['Ducks', 'Herons'], 'Vultures']"
386,7,Birds,Specific,0.0,False,"[['Falcons', 'Pelicans'], 'Vultures']"
387,7,Birds,Specific,0.0,False,"[['Eagles', 'Crows'], 'Falcons']"
388,7,Birds,Specific,0.0,False,"[['Robins', 'Pelicans'], 'Sparrows']"
389,7,Birds,Specific,0.0,False,"[['Vultures', 'Chickens'], 'Roosters']"
0,7,Birds,Specific,0.0,True,"[['Vultures'], 'Roosters']"
1,7,Birds,Specific,0.0,True,"[['Falcons'], 'Vultures']"
2,7,Birds,Specific,0.0,True,"[['Woodpeckers'], 'Ducks']"
3,7,Birds,Specific,0.0,True,"[['Turkeys'], 'Crows']"
4,7,Birds,Specific,0.0,True,"[['Ducks'], 'Chickens']"
5,7,Birds,Specific,0.0,True,"[['Turkeys'], 'Woodpeckers']"
6,7,Birds,Specific,0.0,True,"[['Herons'], 'Vultures']"
7,7,Birds,Specific,0.0,True,"[['Doves'], 'Woodpeckers']"
8,7,Birds,Specific,0.0,True,"[['Canaries'], 'Storks']"
9,7,Birds,Specific,0.0,True,"[['Pelicans'], 'Sparrows']"
10,7,Birds,Specific,0.0,True,"[['Eagles'], 'Falcons']"
11,7,Birds,Specific,0.0,True,"[['Vultures'], 'Ducks']"
12,7,Birds,Specific,0.0,True,"[['Eagles'], 'Doves']"
13,7,Birds,Specific,0.0,True,"[['Ostriches'], 'Chickens']"
14,7,Birds,Specific,0.0,True,"[['Chickens'], 'Roosters']"
15,7,Birds,Specific,0.0,True,"[['Swans'], 'Sparrows']"
16,7,Birds,Specific,0.0,True,"[['Pelicans'], 'Doves']"
17,7,Birds,Specific,0.0,True,"[['Ducks'], 'Vultures']"
18,7,Birds,Specific,0.0,True,"[['Seagulls'], 'Herons']"
19,7,Birds,Specific,0.0,True,"[['Pelicans'], 'Vultures']"
20,7,Birds,Specific,0.0,True,"[['Robins'], 'Sparrows']"
21,7,Birds,Specific,0.0,True,"[['Ostriches'], 'Sparrows']"
22,7,Birds,Specific,0.0,True,"[['Woodpeckers'], 'Herons']"
23,7,Birds,Specific,0.0,True,"[['Crows'], 'Falcons']"
180,7,Mammals,General,0.0,False,"[['Rabbits', 'Mice'], 'Mammals']"
181,7,Mammals,General,0.0,False,"[['Hamsters', 'Beavers'], 'Mammals']"
182,7,Mammals,General,0.0,False,"[['Dogs', 'Foxes'], 'Mammals']"
183,7,Mammals,General,0.0,False,"[['Sheep', 'Rhinos'], 'Mammals']"
184,7,Mammals,General,0.0,False,"[['Donkeys', 'Deer'], 'Mammals']"
185,7,Mammals,General,0.0,False,"[['Foxes', 'Lions'], 'Mammals']"
186,7,Mammals,General,0.0,False,"[['Beavers', 'Tigers'], 'Mammals']"
187,7,Mammals,General,0.0,False,"[['Llamas', 'Dogs'], 'Mammals']"
188,7,Mammals,General,0.0,False,"[['Squirrels', 'Llamas'], 'Mammals']"
189,7,Mammals,General,0.0,False,"[['Zebras', 'Hamsters'], 'Mammals']"
0,7,Mammals,General,0.0,True,"[['Foxes'], 'Mammals']"
1,7,Mammals,General,0.0,True,"[['Sheep'], 'Mammals']"
2,7,Mammals,General,0.0,True,"[['Beavers'], 'Mammals']"
3,7,Mammals,General,0.0,True,"[['Cats'], 'Mammals']"
4,7,Mammals,General,0.0,True,"[['Elephants'], 'Mammals']"
5,7,Mammals,General,0.0,True,"[['Hedgehogs'], 'Mammals']"
6,7,Mammals,General,0.0,True,"[['Wolves'], 'Mammals']"
7,7,Mammals,General,0.0,True,"[['Cows'], 'Mammals']"
8,7,Mammals,General,0.0,True,"[['Camels'], 'Mammals']"
9,7,Mammals,General,0.0,True,"[['Squirrels'], 'Mammals']"
10,7,Mammals,General,0.0,True,"[['Zebras'], 'Mammals']"
11,7,Mammals,General,0.0,True,"[['Mice'], 'Mammals']"
12,7,Mammals,General,0.0,True,"[['Dogs'], 'Mammals']"
13,7,Mammals,General,0.0,True,"[['Tigers'], 'Mammals']"
14,7,Mammals,General,0.0,True,"[['Rhinos'], 'Mammals']"
15,7,Mammals,General,0.0,True,"[['Horses'], 'Mammals']"
16,7,Mammals,General,0.0,True,"[['Hamsters'], 'Mammals']"
17,7,Mammals,General,0.0,True,"[['Donkeys'], 'Mammals']"
18,7,Mammals,General,0.0,True,"[['Giraffes'], 'Mammals']"
19,7,Mammals,General,0.0,True,"[['Llamas'], 'Mammals']"
20,7,Mammals,General,0.0,True,"[['Deer'], 'Mammals']"
21,7,Mammals,General,0.0,True,"[['Hippos'], 'Mammals']"
22,7,Mammals,General,0.0,True,"[['Rabbits'], 'Mammals']"
23,7,Mammals,General,0.0,True,"[['Lions'], 'Mammals']"
480,7,Mammals,Specific,0.0,False,"[['Hedgehogs', 'Mice'], 'Hippos']"
481,7,Mammals,Specific,0.0,False,"[['Beavers', 'Mice'], 'Horses']"
482,7,Mammals,Specific,0.0,False,"[['Dogs', 'Cows'], 'Mice']"
483,7,Mammals,Specific,0.0,False,"[['Lions', 'Squirrels'], 'Deer']"
484,7,Mammals,Specific,0.0,False,"[['Hippos', 'Horses'], 'Tigers']"
485,7,Mammals,Specific,0.0,False,"[['Cats', 'Elephants'], 'Foxes']"
486,7,Mammals,Specific,0.0,False,"[['Beavers', 'Hamsters'], 'Rabbits']"
487,7,Mammals,Specific,0.0,False,"[['Rabbits', 'Zebras'], 'Donkeys']"
488,7,Mammals,Specific,0.0,False,"[['Hedgehogs', 'Lions'], 'Tigers']"
489,7,Mammals,Specific,0.0,False,"[['Tigers', 'Donkeys'], 'Lions']"
0,7,Mammals,Specific,0.0,True,"[['Elephants'], 'Foxes']"
1,7,Mammals,Specific,0.0,True,"[['Hippos'], 'Mice']"
2,7,Mammals,Specific,0.0,True,"[['Beavers'], 'Horses']"
3,7,Mammals,Specific,0.0,True,"[['Hedgehogs'], 'Hippos']"
4,7,Mammals,Specific,0.0,True,"[['Zebras'], 'Donkeys']"
5,7,Mammals,Specific,0.0,True,"[['Dogs'], 'Cats']"
6,7,Mammals,Specific,0.0,True,"[['Cats'], 'Lions']"
7,7,Mammals,Specific,0.0,True,"[['Donkeys'], 'Lions']"
8,7,Mammals,Specific,0.0,True,"[['Tigers'], 'Hippos']"
9,7,Mammals,Specific,0.0,True,"[['Hedgehogs'], 'Tigers']"
10,7,Mammals,Specific,0.0,True,"[['Horses'], 'Tigers']"
11,7,Mammals,Specific,0.0,True,"[['Rabbits'], 'Donkeys']"
12,7,Mammals,Specific,0.0,True,"[['Mice'], 'Hippos']"
13,7,Mammals,Specific,0.0,True,"[['Cows'], 'Mice']"
14,7,Mammals,Specific,0.0,True,"[['Lions'], 'Tigers']"
15,7,Mammals,Specific,0.0,True,"[['Squirrels'], 'Deer']"
16,7,Mammals,Specific,0.0,True,"[['Hamsters'], 'Rabbits']"
17,7,Mammals,Specific,0.0,True,"[['Cats'], 'Foxes']"
18,7,Mammals,Specific,0.0,True,"[['Beavers'], 'Rabbits']"
19,7,Mammals,Specific,0.0,True,"[['Dogs'], 'Mice']"
20,7,Mammals,Specific,0.0,True,"[['Lions'], 'Deer']"
21,7,Mammals,Specific,0.0,True,"[['Hippos'], 'Tigers']"
22,7,Mammals,Specific,0.0,True,"[['Mice'], 'Horses']"
23,7,Mammals,Specific,0.0,True,"[['Tigers'], 'Lions']"
280,7,Vehicles,General,0.0,False,"[['Rockets', 'Skateboards'], 'Vehicles']"
281,7,Vehicles,General,0.0,False,"[['Helicopters', 'Hovercraft'], 'Vehicles']"
282,7,Vehicles,General,0.0,False,"[['Helicopters', 'Sleds'], 'Vehicles']"
283,7,Vehicles,General,0.0,False,"[['Skateboards', 'Carts'], 'Vehicles']"
284,7,Vehicles,General,0.0,False,"[['Helicopters', 'Trams'], 'Vehicles']"
285,7,Vehicles,General,0.0,False,"[['Taxis', 'Skateboards'], 'Vehicles']"
286,7,Vehicles,General,0.0,False,"[['Trucks', 'Jeeps'], 'Vehicles']"
287,7,Vehicles,General,0.0,False,"[['Vans', 'Zeppelins'], 'Vehicles']"
288,7,Vehicles,General,0.0,False,"[['Trucks', 'Motorbikes'], 'Vehicles']"
289,7,Vehicles,General,0.0,False,"[['Cars', 'Hovercraft'], 'Vehicles']"
0,7,Vehicles,General,0.0,True,"[['Boats'], 'Vehicles']"
1,7,Vehicles,General,0.0,True,"[['Airplanes'], 'Vehicles']"
2,7,Vehicles,General,0.0,True,"[['Carriages'], 'Vehicles']"
3,7,Vehicles,General,0.0,True,"[['Skateboards'], 'Vehicles']"
4,7,Vehicles,General,0.0,True,"[['Hovercraft'], 'Vehicles']"
5,7,Vehicles,General,0.0,True,"[['Submarines'], 'Vehicles']"
6,7,Vehicles,General,0.0,True,"[['Trains'], 'Vehicles']"
7,7,Vehicles,General,0.0,True,"[['Rockets'], 'Vehicles']"
8,7,Vehicles,General,0.0,True,"[['Carts'], 'Vehicles']"
9,7,Vehicles,General,0.0,True,"[['Zeppelins'], 'Vehicles']"
10,7,Vehicles,General,0.0,True,"[['Sleds'], 'Vehicles']"
11,7,Vehicles,General,0.0,True,"[['Vans'], 'Vehicles']"
12,7,Vehicles,General,0.0,True,"[['Caravans'], 'Vehicles']"
13,7,Vehicles,General,0.0,True,"[['Mopeds'], 'Vehicles']"
14,7,Vehicles,General,0.0,True,"[['Jeeps'], 'Vehicles']"
15,7,Vehicles,General,0.0,True,"[['Tractors'], 'Vehicles']"
16,7,Vehicles,General,0.0,True,"[['Trucks'], 'Vehicles']"
17,7,Vehicles,General,0.0,True,"[['Taxis'], 'Vehicles']"
18,7,Vehicles,General,0.0,True,"[['Motorbikes'], 'Vehicles']"
19,7,Vehicles,General,0.0,True,"[['Helicopters'], 'Vehicles']"
20,7,Vehicles,General,0.0,True,"[['Cars'], 'Vehicles']"
21,7,Vehicles,General,0.0,True,"[['Buses'], 'Vehicles']"
22,7,Vehicles,General,0.0,True,"[['Trams'], 'Vehicles']"
23,7,Vehicles,General,0.0,True,"[['Bicycles'], 'Vehicles']"
620,7,Vehicles,Specific,0.0,False,"[['Rockets', 'Submarines'], 'Vans']"
621,7,Vehicles,Specific,0.0,False,"[['Vans', 'Taxis'], 'Rockets']"
622,7,Vehicles,Specific,0.0,False,"[['Rockets', 'Boats'], 'Trains']"
623,7,Vehicles,Specific,0.0,False,"[['Carriages', 'Caravans'], 'Boats']"
624,7,Vehicles,Specific,0.0,False,"[['Sleds', 'Buses'], 'Airplanes']"
625,7,Vehicles,Specific,0.0,False,"[['Skateboards', 'Trucks'], 'Caravans']"
626,7,Vehicles,Specific,0.0,False,"[['Trains', 'Carts'], 'Buses']"
627,7,Vehicles,Specific,0.0,False,"[['Airplanes', 'Trucks'], 'Buses']"
628,7,Vehicles,Specific,0.0,False,"[['Trains', 'Carts'], 'Trams']"
629,7,Vehicles,Specific,0.0,False,"[['Motorbikes', 'Trucks'], 'Mopeds']"
0,7,Vehicles,Specific,0.0,True,"[['Mopeds'], 'Zeppelins']"
1,7,Vehicles,Specific,0.0,True,"[['Zeppelins'], 'Boats']"
2,7,Vehicles,Specific,0.0,True,"[['Trains'], 'Trams']"
3,7,Vehicles,Specific,0.0,True,"[['Caravans'], 'Boats']"
4,7,Vehicles,Specific,0.0,True,"[['Boats'], 'Trains']"
5,7,Vehicles,Specific,0.0,True,"[['Submarines'], 'Vans']"
6,7,Vehicles,Specific,0.0,True,"[['Rockets'], 'Vans']"
7,7,Vehicles,Specific,0.0,True,"[['Trucks'], 'Caravans']"
8,7,Vehicles,Specific,0.0,True,"[['Carriages'], 'Boats']"
9,7,Vehicles,Specific,0.0,True,"[['Trucks'], 'Mopeds']"
10,7,Vehicles,Specific,0.0,True,"[['Sleds'], 'Airplanes']"
11,7,Vehicles,Specific,0.0,True,"[['Motorbikes'], 'Mopeds']"
12,7,Vehicles,Specific,0.0,True,"[['Taxis'], 'Rockets']"
13,7,Vehicles,Specific,0.0,True,"[['Skateboards'], 'Caravans']"
14,7,Vehicles,Specific,0.0,True,"[['Buses'], 'Airplanes']"
15,7,Vehicles,Specific,0.0,True,"[['Vans'], 'Rockets']"
16,7,Vehicles,Specific,0.0,True,"[['Sleds'], 'Rockets']"
17,7,Vehicles,Specific,0.0,True,"[['Hovercraft'], 'Cars']"
18,7,Vehicles,Specific,0.0,True,"[['Carts'], 'Trams']"
19,7,Vehicles,Specific,0.0,True,"[['Carts'], 'Buses']"
20,7,Vehicles,Specific,0.0,True,"[['Trains'], 'Buses']"
21,7,Vehicles,Specific,0.0,True,"[['Trucks'], 'Buses']"
22,7,Vehicles,Specific,0.0,True,"[['Rockets'], 'Trains']"
23,7,Vehicles,Specific,0.0,True,"[['Airplanes'], 'Buses']"
80,8,Birds,General,0.0,False,"[['Pelicans', 'Ostriches'], 'Birds']"
81,8,Birds,General,0.0,False,"[['Blackbirds', 'Sparrows'], 'Birds']"
82,8,Birds,General,0.0,False,"[['Turkeys', 'Roosters'], 'Birds']"
83,8,Birds,General,0.0,False,"[['Magpies', 'Woodpeckers'], 'Birds']"
84,8,Birds,General,0.0,False,"[['Parrots', 'Swallows'], 'Birds']"
85,8,Birds,General,0.0,False,"[['Robins', 'Swans'], 'Birds']"
86,8,Birds,General,0.0,False,"[['Pelicans', 'Chickens'], 'Birds']"
87,8,Birds,General,0.0,False,"[['Pelicans', 'Sparrows'], 'Birds']"
88,8,Birds,General,0.0,False,"[['Falcons', 'Chickens'], 'Birds']"
89,8,Birds,General,0.0,False,"[['Crows', 'Chickens'], 'Birds']"
0,8,Birds,General,0.0,True,"[['Ostriches'], 'Birds']"
1,8,Birds,General,0.0,True,"[['Swans'], 'Birds']"
2,8,Birds,General,0.0,True,"[['Vultures'], 'Birds']"
3,8,Birds,General,0.0,True,"[['Herons'], 'Birds']"
4,8,Birds,General,0.0,True,"[['Swallows'], 'Birds']"
5,8,Birds,General,0.0,True,"[['Robins'], 'Birds']"
6,8,Birds,General,0.0,True,"[['Parrots'], 'Birds']"
7,8,Birds,General,0.0,True,"[['Blackbirds'], 'Birds']"
8,8,Birds,General,0.0,True,"[['Seagulls'], 'Birds']"
9,8,Birds,General,0.0,True,"[['Doves'], 'Birds']"
10,8,Birds,General,0.0,True,"[['Woodpeckers'], 'Birds']"
11,8,Birds,General,0.0,True,"[['Storks'], 'Birds']"
12,8,Birds,General,0.0,True,"[['Crows'], 'Birds']"
13,8,Birds,General,0.0,True,"[['Falcons'], 'Birds']"
14,8,Birds,General,0.0,True,"[['Roosters'], 'Birds']"
15,8,Birds,General,0.0,True,"[['Ducks'], 'Birds']"
16,8,Birds,General,0.0,True,"[['Sparrows'], 'Birds']"
17,8,Birds,General,0.0,True,"[['Canaries'], 'Birds']"
18,8,Birds,General,0.0,True,"[['Chickens'], 'Birds']"
19,8,Birds,General,0.0,True,"[['Magpies'], 'Birds']"
20,8,Birds,General,0.0,True,"[['Turkeys'], 'Birds']"
21,8,Birds,General,0.0,True,"[['Peacocks'], 'Birds']"
22,8,Birds,General,0.0,True,"[['Eagles'], 'Birds']"
23,8,Birds,General,0.0,True,"[['Pelicans'], 'Birds']"
390,8,Birds,Specific,0.0,False,"[['Swans', 'Ostriches'], 'Magpies']"
391,8,Birds,Specific,0.0,False,"[['Pelicans', 'Peacocks'], 'Crows']"
392,8,Birds,Specific,0.0,False,"[['Roosters', 'Chickens'], 'Swans']"
393,8,Birds,Specific,0.0,False,"[['Storks', 'Roosters'], 'Falcons']"
394,8,Birds,Specific,0.0,False,"[['Ducks', 'Swallows'], 'Pelicans']"
395,8,Birds,Specific,0.0,False,"[['Turkeys', 'Swallows'], 'Ostriches']"
396,8,Birds,Specific,0.0,False,"[['Doves', 'Seagulls'], 'Swallows']"
397,8,Birds,Specific,0.0,False,"[['Seagulls', 'Falcons'], 'Eagles']"
398,8,Birds,Specific,0.0,False,"[['Sparrows', 'Swallows'], 'Robins']"
399,8,Birds,Specific,0.0,False,"[['Roosters', 'Crows'], 'Chickens']"
0,8,Birds,Specific,0.0,True,"[['Ostriches'], 'Magpies']"
1,8,Birds,Specific,0.0,True,"[['Swans'], 'Magpies']"
2,8,Birds,Specific,0.0,True,"[['Robins'], 'Parrots']"
3,8,Birds,Specific,0.0,True,"[['Roosters'], 'Swans']"
4,8,Birds,Specific,0.0,True,"[['Sparrows'], 'Robins']"
5,8,Birds,Specific,0.0,True,"[['Storks'], 'Falcons']"
6,8,Birds,Specific,0.0,True,"[['Roosters'], 'Falcons']"
7,8,Birds,Specific,0.0,True,"[['Ducks'], 'Pelicans']"
8,8,Birds,Specific,0.0,True,"[['Crows'], 'Chickens']"
9,8,Birds,Specific,0.0,True,"[['Swallows'], 'Ostriches']"
10,8,Birds,Specific,0.0,True,"[['Woodpeckers'], 'Seagulls']"
11,8,Birds,Specific,0.0,True,"[['Roosters'], 'Chickens']"
12,8,Birds,Specific,0.0,True,"[['Peacocks'], 'Crows']"
13,8,Birds,Specific,0.0,True,"[['Swallows'], 'Robins']"
14,8,Birds,Specific,0.0,True,"[['Swallows'], 'Pelicans']"
15,8,Birds,Specific,0.0,True,"[['Doves'], 'Swallows']"
16,8,Birds,Specific,0.0,True,"[['Seagulls'], 'Eagles']"
17,8,Birds,Specific,0.0,True,"[['Swans'], 'Storks']"
18,8,Birds,Specific,0.0,True,"[['Chickens'], 'Swans']"
19,8,Birds,Specific,0.0,True,"[['Falcons'], 'Eagles']"
20,8,Birds,Specific,0.0,True,"[['Turkeys'], 'Ostriches']"
21,8,Birds,Specific,0.0,True,"[['Seagulls'], 'Swallows']"
22,8,Birds,Specific,0.0,True,"[['Pelicans'], 'Crows']"
23,8,Birds,Specific,0.0,True,"[['Herons'], 'Woodpeckers']"
190,8,Mammals,General,0.0,False,"[['Mice', 'Hamsters'], 'Mammals']"
191,8,Mammals,General,0.0,False,"[['Rhinos', 'Elephants'], 'Mammals']"
192,8,Mammals,General,0.0,False,"[['Wolves', 'Foxes'], 'Mammals']"
193,8,Mammals,General,0.0,False,"[['Sheep', 'Rabbits'], 'Mammals']"
194,8,Mammals,General,0.0,False,"[['Horses', 'Cows'], 'Mammals']"
195,8,Mammals,General,0.0,False,"[['Giraffes', 'Dogs'], 'Mammals']"
196,8,Mammals,General,0.0,False,"[['Llamas', 'Lions'], 'Mammals']"
197,8,Mammals,General,0.0,False,"[['Wolves', 'Llamas'], 'Mammals']"
198,8,Mammals,General,0.0,False,"[['Mice', 'Horses'], 'Mammals']"
199,8,Mammals,General,0.0,False,"[['Horses', 'Squirrels'], 'Mammals']"
0,8,Mammals,General,0.0,True,"[['Tigers'], 'Mammals']"
1,8,Mammals,General,0.0,True,"[['Beavers'], 'Mammals']"
2,8,Mammals,General,0.0,True,"[['Donkeys'], 'Mammals']"
3,8,Mammals,General,0.0,True,"[['Rhinos'], 'Mammals']"
4,8,Mammals,General,0.0,True,"[['Horses'], 'Mammals']"
5,8,Mammals,General,0.0,True,"[['Hedgehogs'], 'Mammals']"
6,8,Mammals,General,0.0,True,"[['Hamsters'], 'Mammals']"
7,8,Mammals,General,0.0,True,"[['Squirrels'], 'Mammals']"
8,8,Mammals,General,0.0,True,"[['Dogs'], 'Mammals']"
9,8,Mammals,General,0.0,True,"[['Rabbits'], 'Mammals']"
10,8,Mammals,General,0.0,True,"[['Llamas'], 'Mammals']"
11,8,Mammals,General,0.0,True,"[['Giraffes'], 'Mammals']"
12,8,Mammals,General,0.0,True,"[['Lions'], 'Mammals']"
13,8,Mammals,General,0.0,True,"[['Hippos'], 'Mammals']"
14,8,Mammals,General,0.0,True,"[['Foxes'], 'Mammals']"
15,8,Mammals,General,0.0,True,"[['Camels'], 'Mammals']"
16,8,Mammals,General,0.0,True,"[['Elephants'], 'Mammals']"
17,8,Mammals,General,0.0,True,"[['Deer'], 'Mammals']"
18,8,Mammals,General,0.0,True,"[['Cats'], 'Mammals']"
19,8,Mammals,General,0.0,True,"[['Wolves'], 'Mammals']"
20,8,Mammals,General,0.0,True,"[['Zebras'], 'Mammals']"
21,8,Mammals,General,0.0,True,"[['Sheep'], 'Mammals']"
22,8,Mammals,General,0.0,True,"[['Cows'], 'Mammals']"
23,8,Mammals,General,0.0,True,"[['Mice'], 'Mammals']"
490,8,Mammals,Specific,0.0,False,"[['Rabbits', 'Mice'], 'Rhinos']"
491,8,Mammals,Specific,0.0,False,"[['Rhinos', 'Elephants'], 'Sheep']"
492,8,Mammals,Specific,0.0,False,"[['Elephants', 'Foxes'], 'Mice']"
493,8,Mammals,Specific,0.0,False,"[['Mice', 'Dogs'], 'Elephants']"
494,8,Mammals,Specific,0.0,False,"[['Camels', 'Foxes'], 'Beavers']"
495,8,Mammals,Specific,0.0,False,"[['Rabbits', 'Wolves'], 'Beavers']"
496,8,Mammals,Specific,0.0,False,"[['Rhinos', 'Donkeys'], 'Llamas']"
497,8,Mammals,Specific,0.0,False,"[['Sheep', 'Hamsters'], 'Rabbits']"
