,i,domain,model,spearmanr,pval
365,8,Clothing,GPT-4,0.7174243692664093,1.7117543255812184e-120
366,8,Fish,GPT-3 Embeddings,-0.07306975008157048,0.11678379437913117
367,8,Fish,GPT-3.5,0.5715099832820401,2.0449860441007644e-41
368,8,Fish,GPT-4,0.7031470404202956,6.644020973288278e-57
369,8,Fruit,GPT-3 Embeddings,0.2344403322202129,6.730311671519943e-11
370,8,Fruit,GPT-3.5,0.539447547609996,2.645811270904647e-58
371,8,Fruit,GPT-4,0.6585929764385244,3.3835575890860154e-95
372,8,Insects,GPT-3 Embeddings,0.3735536008769926,1.0118251945954696e-19
373,8,Insects,GPT-3.5,0.6019971245859486,1.0029459304625973e-55
374,8,Insects,GPT-4,0.6058202914999314,1.3503690840317712e-56
375,8,KitchenUtensils,GPT-3 Embeddings,0.4794204840593697,6.752234546869413e-48
376,8,KitchenUtensils,GPT-3.5,0.6088103742428698,1.6349848689717846e-83
377,8,KitchenUtensils,GPT-4,0.7312954152868424,9.544213019338685e-137
378,8,Mammals,GPT-3 Embeddings,0.5612416762782468,3.9534900246328606e-47
379,8,Mammals,GPT-3.5,0.7398999565015459,9.322521902418386e-97
380,8,Mammals,GPT-4,0.7550414903903815,6.799498702374653e-103
381,8,MusicalInstruments,GPT-3 Embeddings,0.16355344027477053,0.00041599886916534375
382,8,MusicalInstruments,GPT-3.5,0.6380891853685446,3.4680032301700075e-54
383,8,MusicalInstruments,GPT-4,0.7358501622870052,6.548431553069646e-80
384,8,Professions,GPT-3 Embeddings,0.43272662567970643,2.112921681733829e-33
385,8,Professions,GPT-3.5,0.6280428856419958,2.728039679818524e-78
386,8,Professions,GPT-4,0.6994102482287503,3.382215169029462e-104
387,8,Reptiles,GPT-3 Embeddings,0.6106083283649149,6.490156789195146e-26
388,8,Reptiles,GPT-3.5,0.36254877110917266,7.238987791039802e-09
389,8,Reptiles,GPT-4,0.5133021216262849,1.5592952036548433e-17
390,8,Sports,GPT-3 Embeddings,0.33762642055958253,1.834131185173361e-17
391,8,Sports,GPT-3.5,0.6253706176231165,1.985494510147062e-66
392,8,Sports,GPT-4,0.7421934713862184,5.09331103136118e-106
393,8,Tools,GPT-3 Embeddings,0.08944244483472959,0.06706569868275752
394,8,Tools,GPT-3.5,0.5545977918499593,3.0355166598959053e-35
395,8,Tools,GPT-4,0.7003834479746008,3.3981070560365304e-63
396,8,Vegetables,GPT-3 Embeddings,0.21568933690497688,9.544248010124351e-08
397,8,Vegetables,GPT-3.5,0.38421343155841836,1.5279164818930485e-22
398,8,Vegetables,GPT-4,0.5499497374121595,1.0033277657914606e-48
399,8,Vehicles,GPT-3 Embeddings,0.5143034279083812,1.3400331275142842e-38
400,8,Vehicles,GPT-3.5,0.8047852125637792,1.0801133295944766e-126
401,8,Vehicles,GPT-4,0.8247522004690192,2.820966081669453e-138
402,8,Weapons,GPT-3 Embeddings,0.3535300871710485,1.991038027964355e-09
403,8,Weapons,GPT-3.5,0.8533326768090126,2.41465315403218e-78
404,8,Weapons,GPT-4,0.8847919899458176,1.5823297016461818e-91
405,9,Birds,GPT-3 Embeddings,0.22036839188339916,1.6934610592613886e-07
406,9,Birds,GPT-3.5,0.5184886275072563,2.6283506742935565e-39
407,9,Birds,GPT-4,0.6331022937968236,3.6097332186128506e-63
408,9,Clothing,GPT-3 Embeddings,0.3054274971654505,8.691731431287291e-18
409,9,Clothing,GPT-3.5,0.5955119155983295,9.637434766342557e-74
410,9,Clothing,GPT-4,0.6777382886556018,8.852939556295248e-103
411,9,Fish,GPT-3 Embeddings,-0.09302685347774482,0.045667345420261976
412,9,Fish,GPT-3.5,0.5963953686262967,7.679313388287783e-46
413,9,Fish,GPT-4,0.7434837806565927,8.290402058093725e-67
414,9,Fruit,GPT-3 Embeddings,0.19889590878607044,3.4902818807774274e-08
415,9,Fruit,GPT-3.5,0.5942554236823218,2.310454315888365e-73
416,9,Fruit,GPT-4,0.659144451510897,2.0833246387019537e-95
417,9,Insects,GPT-3 Embeddings,0.3432860866882502,1.0351521695579562e-16
418,9,Insects,GPT-3.5,0.6087043115040158,2.922016725187667e-57
419,9,Insects,GPT-4,0.6087595602538525,2.837142243873194e-57
420,9,KitchenUtensils,GPT-3 Embeddings,0.48223551173675766,1.612849655827463e-48
421,9,KitchenUtensils,GPT-3.5,0.6456199309409285,6.100514385117872e-97
422,9,KitchenUtensils,GPT-4,0.738451098995371,8.985147210581473e-141
423,9,Mammals,GPT-3 Embeddings,0.6631699974605816,3.1950515073511063e-71
424,9,Mammals,GPT-3.5,0.7298748973906143,6.33908918110782e-93
425,9,Mammals,GPT-4,0.7835256355422963,9.454047282929376e-116
426,9,MusicalInstruments,GPT-3 Embeddings,0.22847164269090683,6.930353338402488e-07
427,9,MusicalInstruments,GPT-3.5,0.6441722155821761,1.6332581076277887e-55
428,9,MusicalInstruments,GPT-4,0.7032649140906597,3.64757234846901e-70
429,9,Professions,GPT-3 Embeddings,0.4319108792071442,2.8677813109933265e-33
430,9,Professions,GPT-3.5,0.6603504618945218,3.885469397548614e-89
431,9,Professions,GPT-4,0.7232051218711758,1.23785937883101e-114
432,9,Reptiles,GPT-3 Embeddings,0.6528627896401796,1.5338719470413519e-30
433,9,Reptiles,GPT-3.5,0.5549536097414741,8.700945205217243e-21
434,9,Reptiles,GPT-4,0.5912447123803846,5.1164174601269336e-24
435,9,Sports,GPT-3 Embeddings,0.3140569144612778,3.3557835722975645e-15
436,9,Sports,GPT-3.5,0.6024200907160978,1.5427288531604357e-60
437,9,Sports,GPT-4,0.700620295946637,1.021554881252891e-89
438,9,Tools,GPT-3 Embeddings,0.11452975300586221,0.018879747467877246
439,9,Tools,GPT-3.5,0.522807014309663,7.760289076000397e-31
440,9,Tools,GPT-4,0.6931284470046433,2.0859006449822405e-61
441,9,Vegetables,GPT-3 Embeddings,0.1145832935058102,0.004952400173401358
442,9,Vegetables,GPT-3.5,0.47122100930581545,1.7075128410248611e-34
443,9,Vegetables,GPT-4,0.5968307398690946,3.5595960923956475e-59
444,9,Vehicles,GPT-3 Embeddings,0.5469185251880753,2.2072136948355699e-44
445,9,Vehicles,GPT-3.5,0.8056820670012217,3.4863365094166604e-127
446,9,Vehicles,GPT-4,0.8441449421902776,4.9740990237381215e-151
447,9,Weapons,GPT-3 Embeddings,0.40304169036077087,4.781859526470633e-12
448,9,Weapons,GPT-3.5,0.7867416158703646,1.6584734448455125e-58
449,9,Weapons,GPT-4,0.8931671933870393,1.0719054772032778e-95
450,10,Birds,GPT-3 Embeddings,0.23388716859252895,2.6985797892399885e-08
451,10,Birds,GPT-3.5,0.5061646802326655,2.985599122702038e-37
452,10,Birds,GPT-4,0.5846139360571287,6.552740028928271e-52
453,10,Clothing,GPT-3 Embeddings,0.3067816100393007,6.130159675798798e-18
454,10,Clothing,GPT-3.5,0.5786896217106217,8.558953797152891e-69
455,10,Clothing,GPT-4,0.6419342296358111,4.8741884543521966e-89
456,10,Fish,GPT-3 Embeddings,-0.09782518436577627,0.035551482274679205
457,10,Fish,GPT-3.5,0.5837141323698556,1.5419499477911336e-43
458,10,Fish,GPT-4,0.7325832772062209,5.9202660190681715e-64
459,10,Fruit,GPT-3 Embeddings,0.21590830043663659,2.003137653382511e-09
460,10,Fruit,GPT-3.5,0.5210189630149441,7.753362879064982e-54
461,10,Fruit,GPT-4,0.6906125565209533,3.2762875478912277e-108
462,10,Insects,GPT-3 Embeddings,0.2558706383423021,1.0620040219291001e-09
463,10,Insects,GPT-3.5,0.6312348507110747,1.067677589702781e-62
464,10,Insects,GPT-4,0.5654083069062202,5.92284975540593e-48
465,10,KitchenUtensils,GPT-3 Embeddings,0.48172367590311,2.094557254635901e-48
466,10,KitchenUtensils,GPT-3.5,0.5903751592859622,1.9916749365691e-77
467,10,KitchenUtensils,GPT-4,0.7612745911006872,1.4946856542272568e-154
468,10,Mammals,GPT-3 Embeddings,0.5939776471741842,6.16888365907706e-54
469,10,Mammals,GPT-3.5,0.7402001798747617,7.112634779339542e-97
470,10,Mammals,GPT-4,0.7547514452818885,8.999803040392778e-103
471,10,MusicalInstruments,GPT-3 Embeddings,0.18689599793832493,5.300533264080201e-05
472,10,MusicalInstruments,GPT-3.5,0.6453361374993634,9.030134589577222e-56
473,10,MusicalInstruments,GPT-4,0.7989173117566443,1.24751400094365e-103
474,10,Professions,GPT-3 Embeddings,0.4605221531553969,3.822381404164521e-38
475,10,Professions,GPT-3.5,0.6350972744649059,1.505673972936555e-80
476,10,Professions,GPT-4,0.6339915610978123,3.432057945742972e-80
477,10,Reptiles,GPT-3 Embeddings,0.6645164626285595,5.978443388397542e-32
478,10,Reptiles,GPT-3.5,0.42618544825524257,5.2065663608868456e-12
479,10,Reptiles,GPT-4,0.49687296292399424,2.2816193921601084e-16
480,10,Sports,GPT-3 Embeddings,0.2770089017905155,4.958359040943093e-12
481,10,Sports,GPT-3.5,0.5782194068449176,7.99509579253173e-55
482,10,Sports,GPT-4,0.6958293946810187,5.098685862067124e-88
483,10,Tools,GPT-3 Embeddings,0.14373833745366052,0.0031539034721964117
484,10,Tools,GPT-3.5,0.5563358618397751,1.688211732079313e-35
485,10,Tools,GPT-4,0.7614290681590693,1.0389575301024446e-80
486,10,Vegetables,GPT-3 Embeddings,0.16639605835941124,4.204533412014414e-05
487,10,Vegetables,GPT-3.5,0.43091009470784497,1.596167054448876e-28
488,10,Vegetables,GPT-4,0.5344329712972137,1.2847953127851474e-45
489,10,Vehicles,GPT-3 Embeddings,0.5336293711951733,5.978053160711789e-42
490,10,Vehicles,GPT-3.5,0.7497486587529684,1.0662467800258612e-100
491,10,Vehicles,GPT-4,0.8567214376433382,2.8420250254415746e-160
492,10,Weapons,GPT-3 Embeddings,0.23755568236681893,7.60204867639048e-05
493,10,Weapons,GPT-3.5,0.7302687869518028,1.3868584282392634e-46
494,10,Weapons,GPT-4,0.8907361898111796,1.884406998641872e-94
495,11,Birds,GPT-3 Embeddings,0.29170392972168424,2.7380029140451814e-12
496,11,Birds,GPT-3.5,0.55317272915246,1.4480271444964533e-45
497,11,Birds,GPT-4,0.6176745977020924,2.2579969699176837e-59
498,11,Clothing,GPT-3 Embeddings,0.2982414172457422,5.3780996785595856e-17
499,11,Clothing,GPT-3.5,0.5594229236308387,1.810375373520744e-63
500,11,Clothing,GPT-4,0.6678906509171302,8.276473635780625e-99
501,11,Fish,GPT-3 Embeddings,-0.10054846072625624,0.030708380346971407
502,11,Fish,GPT-3.5,0.616375945578296,1.1016576854424975e-49
503,11,Fish,GPT-4,0.7097820656818138,2.0443454696453685e-58
504,11,Fruit,GPT-3 Embeddings,0.19450809566860192,7.014192666061924e-08
505,11,Fruit,GPT-3.5,0.5514019456791974,2.363983191831942e-61
506,11,Fruit,GPT-4,0.7205319775260886,5.211862143560266e-122
507,11,Insects,GPT-3 Embeddings,0.37896835706066456,2.704549898484639e-20
508,11,Insects,GPT-3.5,0.5515444161473759,2.9593941260720415e-45
509,11,Insects,GPT-4,0.630013284865799,2.1615969630889286e-62
510,11,KitchenUtensils,GPT-3 Embeddings,0.4739563674126913,1.0473418473460283e-46
511,11,KitchenUtensils,GPT-3.5,0.6234855456774084,1.1887277363923577e-88
512,11,KitchenUtensils,GPT-4,0.7524266738617357,4.953264551423558e-149
513,11,Mammals,GPT-3 Embeddings,0.6032396373769358,5.242698000316447e-56
514,11,Mammals,GPT-3.5,0.718025171353979,1.3051128266784036e-88
515,11,Mammals,GPT-4,0.7902435187657277,4.5278369488252695e-119
516,11,MusicalInstruments,GPT-3 Embeddings,0.19649763174050583,2.103097979453772e-05
517,11,MusicalInstruments,GPT-3.5,0.6383139769394863,3.1015058500662e-54
518,11,MusicalInstruments,GPT-4,0.6986944737917905,6.655843014867096e-69
519,11,Professions,GPT-3 Embeddings,0.4201109769924745,2.1704106463478566e-31
520,11,Professions,GPT-3.5,0.6138087835395808,6.595516268486024e-74
521,11,Professions,GPT-4,0.7052266955044912,1.1881730721711411e-106
522,11,Reptiles,GPT-3 Embeddings,0.5847040961101039,2.0952506641930586e-23
523,11,Reptiles,GPT-3.5,0.47878947958811086,3.7203862059092004e-15
524,11,Reptiles,GPT-4,0.5258695011330022,1.811856265551238e-18
525,11,Sports,GPT-3 Embeddings,0.24703444780184744,8.581482997228423e-10
526,11,Sports,GPT-3.5,0.6008192542323565,3.8145689946738e-60
527,11,Sports,GPT-4,0.7009202873222372,7.976214541411593e-90
528,11,Tools,GPT-3 Embeddings,0.19489588023106938,5.79772955796345e-05
529,11,Tools,GPT-3.5,0.4614945901190751,1.5294198900428076e-23
530,11,Tools,GPT-4,0.6810147419867072,1.5461596002051814e-58
531,11,Vegetables,GPT-3 Embeddings,0.2319652704431407,8.992742305945091e-09
532,11,Vegetables,GPT-3.5,0.37082822080822136,5.367065457048862e-21
533,11,Vegetables,GPT-4,0.4196339712996116,5.4305728323648445e-27
534,11,Vehicles,GPT-3 Embeddings,0.5296493061506093,3.050248696011504e-41
535,11,Vehicles,GPT-3.5,0.8123784467014064,6.202872468251829e-131
536,11,Vehicles,GPT-4,0.8423569261667704,8.792792425713506e-150
537,11,Weapons,GPT-3 Embeddings,0.3938720414720987,1.5793383651608703e-11
538,11,Weapons,GPT-3.5,0.7428497740068558,5.741091945254225e-49
539,11,Weapons,GPT-4,0.8803857422183474,1.8397437792460935e-89
540,12,Birds,GPT-3 Embeddings,0.22172289048776267,1.4160964836850394e-07
541,12,Birds,GPT-3.5,0.5217964465696764,7.137684680170563e-40
542,12,Birds,GPT-4,0.6638125504042232,2.099632146764571e-71
543,12,Clothing,GPT-3 Embeddings,0.28541995970956435,1.2261275127081781e-15
544,12,Clothing,GPT-3.5,0.5657171026839154,3.6018804784622617e-65
545,12,Clothing,GPT-4,0.6727418229159198,9.571767465337552e-101
546,12,Fish,GPT-3 Embeddings,-0.12565694740934732,0.006844773595426167
547,12,Fish,GPT-3.5,0.6415023172701118,6.2979474175301126e-55
548,12,Fish,GPT-4,0.7491401883042921,2.398423947555229e-68
549,12,Fruit,GPT-3 Embeddings,0.24406613575045694,1.0264644815711257e-11
550,12,Fruit,GPT-3.5,0.5642447749090032,9.073184857610346e-65
551,12,Fruit,GPT-4,0.6596630937097899,1.3190838931929184e-95
552,12,Insects,GPT-3 Embeddings,0.34423646976277095,8.420600411943842e-17
553,12,Insects,GPT-3.5,0.5743816622294762,9.049497286060535e-50
554,12,Insects,GPT-4,0.664122739258505,1.7137990655897758e-71
555,12,KitchenUtensils,GPT-3 Embeddings,0.4332190043127364,1.7715175189385475e-38
556,12,KitchenUtensils,GPT-3.5,0.6068608559415926,7.51636962210032e-83
557,12,KitchenUtensils,GPT-4,0.7350126282087586,8.027512084950613e-139
558,12,Mammals,GPT-3 Embeddings,0.6149612823326164,9.993590764994825e-59
559,12,Mammals,GPT-3.5,0.7061884197179771,1.6151975501054218e-84
560,12,Mammals,GPT-4,0.7415213895753963,2.152718559551074e-97
561,12,MusicalInstruments,GPT-3 Embeddings,0.1621917455280677,0.000465369580109284
562,12,MusicalInstruments,GPT-3.5,0.5967185944575819,6.687833233149796e-46
563,12,MusicalInstruments,GPT-4,0.7409538065926101,1.437446297220962e-81
564,12,Professions,GPT-3 Embeddings,0.37590686498851794,5.54535157329987e-25
565,12,Professions,GPT-3.5,0.6476405806891486,1.0327083103663639e-84
566,12,Professions,GPT-4,0.693475658553135,9.395368410739853e-102
567,12,Reptiles,GPT-3 Embeddings,0.5070047222376605,4.43637404158738e-17
568,12,Reptiles,GPT-3.5,0.4461952778468192,3.829291998837098e-13
569,12,Reptiles,GPT-4,0.5437550998033258,7.227323728916584e-20
570,12,Sports,GPT-3 Embeddings,0.18243715002132127,6.883594628626673e-06
571,12,Sports,GPT-3.5,0.6040935489996172,5.955413823394415e-61
572,12,Sports,GPT-4,0.7259955311841598,2.6074946628973405e-99
573,12,Tools,GPT-3 Embeddings,0.12069725601742647,0.013314632177881465
574,12,Tools,GPT-3.5,0.6587438678486531,1.3144196611459364e-53
575,12,Tools,GPT-4,0.7249578035226457,1.124635609276192e-69
576,12,Vegetables,GPT-3 Embeddings,0.21440413098560598,1.1413906667370877e-07
577,12,Vegetables,GPT-3.5,0.40119177984895055,1.3127316816960571e-24
578,12,Vegetables,GPT-4,0.47702592787978215,2.0186331258854057e-35
579,12,Vehicles,GPT-3 Embeddings,0.5008162789571935,2.194061354986798e-36
580,12,Vehicles,GPT-3.5,0.8055173936219017,4.292728241785077e-127
581,12,Vehicles,GPT-4,0.8440858873010516,5.472237959019457e-151
582,12,Weapons,GPT-3 Embeddings,0.43125509672671436,9.551213487047317e-14
583,12,Weapons,GPT-3.5,0.7710207658871271,7.592310957587576e-55
584,12,Weapons,GPT-4,0.877415752891563,4.088048434392909e-88
585,13,Birds,GPT-3 Embeddings,0.16185926277370147,0.0001337633527481104
586,13,Birds,GPT-3.5,0.5696096639944538,8.496872381607987e-49
587,13,Birds,GPT-4,0.5798874419859145,6.522682155677898e-51
588,13,Clothing,GPT-3 Embeddings,0.3001970290922578,3.2916374532951795e-17
589,13,Clothing,GPT-3.5,0.5443375251197453,1.549593058414664e-59
590,13,Clothing,GPT-4,0.660760129184251,5.001849923956327e-96
591,13,Fish,GPT-3 Embeddings,-0.11545272876308256,0.01302268350144457
592,13,Fish,GPT-3.5,0.6314525307576294,8.998902074807564e-53
593,13,Fish,GPT-4,0.7135174049333881,2.7573043519467164e-59
594,13,Fruit,GPT-3 Embeddings,0.17230080096768838,1.8854238029296158e-06
595,13,Fruit,GPT-3.5,0.5165665489350217,8.474811911739723e-53
596,13,Fruit,GPT-4,0.6542292139493111,1.5148788346330554e-93
597,13,Insects,GPT-3 Embeddings,0.3557854249321359,6.4717000744556874e-18
598,13,Insects,GPT-3.5,0.5802769824320397,5.404928808989468e-51
599,13,Insects,GPT-4,0.6087697971375887,2.8216871734405723e-57
600,13,KitchenUtensils,GPT-3 Embeddings,0.44779173449490534,2.7041062418313063e-41
601,13,KitchenUtensils,GPT-3.5,0.5671147351745187,2.7515568475415537e-70
602,13,KitchenUtensils,GPT-4,0.7450856509641824,1.2600765242982195e-144
603,13,Mammals,GPT-3 Embeddings,0.5797862372954172,6.848851957278643e-51
604,13,Mammals,GPT-3.5,0.7568080536426245,1.222373058753682e-103
605,13,Mammals,GPT-4,0.7607198736511078,2.5936532698004226e-105
606,13,MusicalInstruments,GPT-3 Embeddings,0.21776235842591884,2.3038440225904867e-06
607,13,MusicalInstruments,GPT-3.5,0.6057554293451533,1.3146146652926338e-47
608,13,MusicalInstruments,GPT-4,0.7279506881178338,2.034968704449853e-77
609,13,Professions,GPT-3 Embeddings,0.40544350170708954,3.719617690004745e-29
610,13,Professions,GPT-3.5,0.5971564627579792,4.692356288261244e-69
611,13,Professions,GPT-4,0.7343719219462306,6.433804828906063e-120
612,13,Reptiles,GPT-3 Embeddings,0.6367704007353128,1.0782229825240544e-28
613,13,Reptiles,GPT-3.5,0.45334958981217766,1.4438402832888885e-13
614,13,Reptiles,GPT-4,0.488259800526021,8.802552480333331e-16
615,13,Sports,GPT-3 Embeddings,0.17631218069305163,1.4002834700140745e-05
616,13,Sports,GPT-3.5,0.5642573219866696,9.735197373167175e-52
617,13,Sports,GPT-4,0.7298334087497544,7.424933894608655e-101
618,13,Tools,GPT-3 Embeddings,0.21166037471453705,1.217226112110271e-05
619,13,Tools,GPT-3.5,0.6163913139937631,2.620997671541914e-45
620,13,Tools,GPT-4,0.6797902922576452,2.9623756561167057e-58
621,13,Vegetables,GPT-3 Embeddings,0.15329512361092076,0.0001636276009255575
622,13,Vegetables,GPT-3.5,0.40972174938496103,1.0820971444281279e-25
623,13,Vegetables,GPT-4,0.5381068969459765,2.441474906001135e-46
624,13,Vehicles,GPT-3 Embeddings,0.527910842631617,6.173739650797321e-41
625,13,Vehicles,GPT-3.5,0.8305657577135966,6.282420604066457e-142
626,13,Vehicles,GPT-4,0.8064519985910371,1.3143711687049132e-127
627,13,Weapons,GPT-3 Embeddings,0.45419798986771637,2.996333868474683e-15
628,13,Weapons,GPT-3.5,0.7649113145673183,1.6787766875804507e-53
629,13,Weapons,GPT-4,0.9047548707989473,4.477382166968847e-102
630,14,Birds,GPT-3 Embeddings,0.21938844206236421,1.9260546534386193e-07
631,14,Birds,GPT-3.5,0.474653913223245,2.3163924389564883e-32
632,14,Birds,GPT-4,0.6018141212694643,1.1032312884589232e-55
633,14,Clothing,GPT-3 Embeddings,0.2713367310259173,3.1734271774023816e-14
634,14,Clothing,GPT-3.5,0.5881709683481255,1.510376305665732e-71
635,14,Clothing,GPT-4,0.6685621842790784,4.486629075772655e-99
636,14,Fish,GPT-3 Embeddings,-0.13983542586605288,0.002592595825462268
637,14,Fish,GPT-3.5,0.6212750527073041,1.1405113169484292e-50
638,14,Fish,GPT-4,0.7586402447287814,5.020371388627941e-71
639,14,Fruit,GPT-3 Embeddings,0.2527608775947176,1.749565963904933e-12
640,14,Fruit,GPT-3.5,0.5510460237138523,2.9255539115279303e-61
641,14,Fruit,GPT-4,0.6868762294414604,1.3210242780098007e-106
642,14,Insects,GPT-3 Embeddings,0.3945676853750585,5.250507028958147e-22
643,14,Insects,GPT-3.5,0.5525754752130116,1.882943367636797e-45
644,14,Insects,GPT-4,0.6010643464293082,1.6291489643075036e-55
645,14,KitchenUtensils,GPT-3 Embeddings,0.44758467265646473,2.971705861238671e-41
646,14,KitchenUtensils,GPT-3.5,0.6012544486633826,5.699367908863544e-81
647,14,KitchenUtensils,GPT-4,0.7561898716940936,2.3764769750945885e-151
648,14,Mammals,GPT-3 Embeddings,0.5772897775722222,2.2699858441398307e-50
649,14,Mammals,GPT-3.5,0.7289793460107611,1.3677555498370324e-92
650,14,Mammals,GPT-4,0.8029773585643166,1.0367843637280383e-125
651,14,MusicalInstruments,GPT-3 Embeddings,0.19029278869370206,3.84194223620453e-05
652,14,MusicalInstruments,GPT-3.5,0.654732847140965,6.857121367618435e-58
653,14,MusicalInstruments,GPT-4,0.7162246142669941,7.089624029785051e-74
654,14,Professions,GPT-3 Embeddings,0.42758102655825525,1.4311020069935791e-32
655,14,Professions,GPT-3.5,0.6620684388425171,9.434610739636388e-90
656,14,Professions,GPT-4,0.6903501648715133,1.7223697084193388e-100
657,14,Reptiles,GPT-3 Embeddings,0.5544351001718955,9.613964913627979e-21
658,14,Reptiles,GPT-3.5,0.504046854878378,7.19620246126188e-17
659,14,Reptiles,GPT-4,0.5229952029108501,2.9877838232940276e-18
660,14,Sports,GPT-3 Embeddings,0.2785628257927218,3.7284234402727946e-12
661,14,Sports,GPT-3.5,0.583013288226915,6.438147558623127e-56
662,14,Sports,GPT-4,0.7336218059028504,2.0834024163654582e-102
663,14,Tools,GPT-3 Embeddings,0.20245643932573193,2.91350886540426e-05
664,14,Tools,GPT-3.5,0.5837222378086588,1.0160448948868377e-39
665,14,Tools,GPT-4,0.6868114243023625,6.814677042716643e-60
666,14,Vegetables,GPT-3 Embeddings,0.13852057616391827,0.0006679986046777849
667,14,Vegetables,GPT-3.5,0.35936972263902905,9.923983471121035e-20
