,argument_id,domain,conclusion_type,is_single_premise,premises,conclusion,human_raw_rating,gpt3_raw_rating,prompt_generator,gpt4_raw_rating,human_ranking,gpt3_ranking,gpt4_ranking,human_normalised_rating,gpt3_normalised_rating,gpt4_normalised_rating,drop,human_maxsim,gpt3_maxsim,gpt4_maxsim,human_meansim,gpt3_meansim,gpt4_meansim,human_scm,gpt3_scm,gpt4_scm
74,"(('Beavers', 'Hedgehogs'), 'Elephants')",Mammals,Specific,False,"('Beavers', 'Hedgehogs')",Elephants,7.4,94.71150433372055,S3-C1-A1-Q1-O1-T,70.0,31.0,26.0,3.0,0.0529914529914529,0.9555555555555556,0.9948717948717948,False,0.18115942028985507,0.21739130434782608,0.2391304347826087,0.12862318840579712,0.1503623188405797,0.1322463768115942,0.31219806763285024,0.362469806763285,0.3526570048309179
75,"(('Beavers', 'Horses'), 'Tigers')",Mammals,Specific,False,"('Beavers', 'Horses')",Tigers,4.777777777777778,89.28524325930402,S1-C1-A1-Q1-O1,50.0,55.0,86.0,4.0,0.094017094017094,0.852991452991453,0.9931623931623932,False,0.605072463768116,0.5398550724637681,0.5362318840579711,0.4692028985507246,0.32608695652173914,0.3894927536231884,0.661382850241546,0.6400966183574879,0.641832729468599
76,"(('Beavers', 'Horses'), 'Tigers')",Mammals,Specific,False,"('Beavers', 'Horses')",Tigers,4.777777777777778,89.28524325930402,S3-C1-A1-Q1-O1,60.0,55.0,86.0,5.0,0.094017094017094,0.852991452991453,0.9914529914529916,False,0.605072463768116,0.5398550724637681,0.5362318840579711,0.4692028985507246,0.32608695652173914,0.3894927536231884,0.661382850241546,0.6400966183574879,0.641832729468599
77,"(('Beavers', 'Horses'), 'Tigers')",Mammals,Specific,False,"('Beavers', 'Horses')",Tigers,4.777777777777778,89.28524325930402,S3-C1-A1-Q3-O1,75.0,55.0,86.0,4.0,0.094017094017094,0.852991452991453,0.9931623931623932,False,0.605072463768116,0.5398550724637681,0.5362318840579711,0.4692028985507246,0.32608695652173914,0.3894927536231884,0.661382850241546,0.6400966183574879,0.641832729468599
78,"(('Beavers', 'Horses'), 'Tigers')",Mammals,Specific,False,"('Beavers', 'Horses')",Tigers,4.777777777777778,89.28524325930402,S3-C1-A1-Q4-O1,90.0,55.0,86.0,2.0,0.094017094017094,0.852991452991453,0.9965811965811966,False,0.605072463768116,0.5398550724637681,0.5362318840579711,0.4692028985507246,0.32608695652173914,0.3894927536231884,0.661382850241546,0.6400966183574879,0.641832729468599
79,"(('Beavers', 'Horses'), 'Tigers')",Mammals,Specific,False,"('Beavers', 'Horses')",Tigers,4.777777777777778,89.28524325930402,S3-C1-A1-Q1-O1-T,70.0,55.0,86.0,3.0,0.094017094017094,0.852991452991453,0.9948717948717948,False,0.605072463768116,0.5398550724637681,0.5362318840579711,0.4692028985507246,0.32608695652173914,0.3894927536231884,0.661382850241546,0.6400966183574879,0.641832729468599
80,"(('Beavers', 'Llamas'), 'Dogs')",Mammals,Specific,False,"('Beavers', 'Llamas')",Dogs,4.8,95.18426034048778,S1-C1-A1-Q1-O1,50.0,54.0,8.0,4.0,0.0923076923076923,0.9863247863247864,0.9931623931623932,False,0.5905797101449275,0.6884057971014492,0.7065217391304348,0.5108695652173914,0.6557971014492754,0.6902173913043479,0.648852657004831,0.6465126811594202,0.6645531400966184
81,"(('Beavers', 'Llamas'), 'Dogs')",Mammals,Specific,False,"('Beavers', 'Llamas')",Dogs,4.8,95.18426034048778,S3-C1-A1-Q1-O1,60.0,54.0,8.0,5.0,0.0923076923076923,0.9863247863247864,0.9914529914529916,False,0.5905797101449275,0.6884057971014492,0.7065217391304348,0.5108695652173914,0.6557971014492754,0.6902173913043479,0.648852657004831,0.6465126811594202,0.6645531400966184
82,"(('Beavers', 'Llamas'), 'Dogs')",Mammals,Specific,False,"('Beavers', 'Llamas')",Dogs,4.8,95.18426034048778,S3-C1-A1-Q3-O1,70.0,54.0,8.0,5.0,0.0923076923076923,0.9863247863247864,0.9914529914529916,False,0.5905797101449275,0.6884057971014492,0.7065217391304348,0.5108695652173914,0.6557971014492754,0.6902173913043479,0.648852657004831,0.6465126811594202,0.6645531400966184
83,"(('Beavers', 'Llamas'), 'Dogs')",Mammals,Specific,False,"('Beavers', 'Llamas')",Dogs,4.8,95.18426034048778,S3-C1-A1-Q4-O1,90.0,54.0,8.0,2.0,0.0923076923076923,0.9863247863247864,0.9965811965811966,False,0.5905797101449275,0.6884057971014492,0.7065217391304348,0.5108695652173914,0.6557971014492754,0.6902173913043479,0.648852657004831,0.6465126811594202,0.6645531400966184
84,"(('Beavers', 'Llamas'), 'Dogs')",Mammals,Specific,False,"('Beavers', 'Llamas')",Dogs,4.8,95.18426034048778,S3-C1-A1-Q1-O1-T,70.0,54.0,8.0,3.0,0.0923076923076923,0.9863247863247864,0.9948717948717948,False,0.5905797101449275,0.6884057971014492,0.7065217391304348,0.5108695652173914,0.6557971014492754,0.6902173913043479,0.648852657004831,0.6465126811594202,0.6645531400966184
85,"(('Beavers', 'Mice'), 'All mammals')",Mammals,General,False,"('Beavers', 'Mice')",All mammals,4.3,87.95918855066932,S1-C1-A1-Q1-O1,60.0,23.0,33.0,2.0,0.046,0.934,0.996,False,,,,,,,0.44202898550724634,0.49230072463768115,0.591183574879227
86,"(('Beavers', 'Mice'), 'All mammals')",Mammals,General,False,"('Beavers', 'Mice')",All mammals,4.3,87.95918855066932,S3-C1-A1-Q1-O1,60.0,23.0,33.0,2.0,0.046,0.934,0.996,False,,,,,,,0.44202898550724634,0.49230072463768115,0.591183574879227
87,"(('Beavers', 'Mice'), 'All mammals')",Mammals,General,False,"('Beavers', 'Mice')",All mammals,4.3,87.95918855066932,S3-C1-A1-Q3-O1,40.0,23.0,33.0,4.0,0.046,0.934,0.992,False,,,,,,,0.44202898550724634,0.49230072463768115,0.591183574879227
88,"(('Beavers', 'Mice'), 'All mammals')",Mammals,General,False,"('Beavers', 'Mice')",All mammals,4.3,87.95918855066932,S3-C1-A1-Q4-O1,70.0,23.0,33.0,4.0,0.046,0.934,0.992,False,,,,,,,0.44202898550724634,0.49230072463768115,0.591183574879227
89,"(('Beavers', 'Mice'), 'All mammals')",Mammals,General,False,"('Beavers', 'Mice')",All mammals,4.3,87.95918855066932,S3-C1-A1-Q1-O1-T,55.0,23.0,33.0,3.0,0.046,0.934,0.994,False,,,,,,,0.44202898550724634,0.49230072463768115,0.591183574879227
90,"(('Beavers', 'Mice'), 'Giraffes')",Mammals,Specific,False,"('Beavers', 'Mice')",Giraffes,6.6,84.81535489066906,S1-C1-A1-Q1-O1,50.0,39.0,94.0,4.0,0.0666666666666666,0.8393162393162393,0.9931623931623932,False,0.12681159420289856,0.17753623188405798,0.07608695652173914,0.07246376811594203,0.10326086956521739,0.06702898550724638,0.28442028985507245,0.33491847826086957,0.3336352657004831
91,"(('Beavers', 'Mice'), 'Giraffes')",Mammals,Specific,False,"('Beavers', 'Mice')",Giraffes,6.6,84.81535489066906,S3-C1-A1-Q1-O1,60.0,39.0,94.0,5.0,0.0666666666666666,0.8393162393162393,0.9914529914529916,False,0.12681159420289856,0.17753623188405798,0.07608695652173914,0.07246376811594203,0.10326086956521739,0.06702898550724638,0.28442028985507245,0.33491847826086957,0.3336352657004831
92,"(('Beavers', 'Mice'), 'Giraffes')",Mammals,Specific,False,"('Beavers', 'Mice')",Giraffes,6.6,84.81535489066906,S3-C1-A1-Q3-O1,60.0,39.0,94.0,7.0,0.0666666666666666,0.8393162393162393,0.988034188034188,False,0.12681159420289856,0.17753623188405798,0.07608695652173914,0.07246376811594203,0.10326086956521739,0.06702898550724638,0.28442028985507245,0.33491847826086957,0.3336352657004831
93,"(('Beavers', 'Mice'), 'Giraffes')",Mammals,Specific,False,"('Beavers', 'Mice')",Giraffes,6.6,84.81535489066906,S3-C1-A1-Q4-O1,90.0,39.0,94.0,2.0,0.0666666666666666,0.8393162393162393,0.9965811965811966,False,0.12681159420289856,0.17753623188405798,0.07608695652173914,0.07246376811594203,0.10326086956521739,0.06702898550724638,0.28442028985507245,0.33491847826086957,0.3336352657004831
94,"(('Beavers', 'Mice'), 'Giraffes')",Mammals,Specific,False,"('Beavers', 'Mice')",Giraffes,6.6,84.81535489066906,S3-C1-A1-Q1-O1-T,60.0,39.0,94.0,5.0,0.0666666666666666,0.8393162393162393,0.9914529914529916,False,0.12681159420289856,0.17753623188405798,0.07608695652173914,0.07246376811594203,0.10326086956521739,0.06702898550724638,0.28442028985507245,0.33491847826086957,0.3336352657004831
95,"(('Beavers', 'Mice'), 'Hamsters')",Mammals,Specific,False,"('Beavers', 'Mice')",Hamsters,3.9,93.44156135220706,S1-C1-A1-Q1-O1,60.0,65.0,53.0,3.0,0.1111111111111111,0.9094017094017094,0.9948717948717948,False,0.9710144927536232,0.9528985507246377,0.9710144927536232,0.9039855072463768,0.730072463768116,0.7989130434782609,0.7065217391304348,0.7225996376811594,0.7810990338164251
96,"(('Beavers', 'Mice'), 'Hamsters')",Mammals,Specific,False,"('Beavers', 'Mice')",Hamsters,3.9,93.44156135220706,S3-C1-A1-Q1-O1,70.0,65.0,53.0,3.0,0.1111111111111111,0.9094017094017094,0.9948717948717948,False,0.9710144927536232,0.9528985507246377,0.9710144927536232,0.9039855072463768,0.730072463768116,0.7989130434782609,0.7065217391304348,0.7225996376811594,0.7810990338164251
97,"(('Beavers', 'Mice'), 'Hamsters')",Mammals,Specific,False,"('Beavers', 'Mice')",Hamsters,3.9,93.44156135220706,S3-C1-A1-Q3-O1,80.0,65.0,53.0,3.0,0.1111111111111111,0.9094017094017094,0.9948717948717948,False,0.9710144927536232,0.9528985507246377,0.9710144927536232,0.9039855072463768,0.730072463768116,0.7989130434782609,0.7065217391304348,0.7225996376811594,0.7810990338164251
98,"(('Beavers', 'Mice'), 'Hamsters')",Mammals,Specific,False,"('Beavers', 'Mice')",Hamsters,3.9,93.44156135220706,S3-C1-A1-Q4-O1,90.0,65.0,53.0,2.0,0.1111111111111111,0.9094017094017094,0.9965811965811966,False,0.9710144927536232,0.9528985507246377,0.9710144927536232,0.9039855072463768,0.730072463768116,0.7989130434782609,0.7065217391304348,0.7225996376811594,0.7810990338164251
99,"(('Beavers', 'Mice'), 'Hamsters')",Mammals,Specific,False,"('Beavers', 'Mice')",Hamsters,3.9,93.44156135220706,S3-C1-A1-Q1-O1-T,85.0,65.0,53.0,2.0,0.1111111111111111,0.9094017094017094,0.9965811965811966,False,0.9710144927536232,0.9528985507246377,0.9710144927536232,0.9039855072463768,0.730072463768116,0.7989130434782609,0.7065217391304348,0.7225996376811594,0.7810990338164251
100,"(('Beavers', 'Rabbits'), 'All mammals')",Mammals,General,False,"('Beavers', 'Rabbits')",All mammals,4.5,77.44393417535849,S1-C1-A1-Q1-O1,60.0,20.0,80.0,2.0,0.04,0.84,0.996,False,,,,,,,0.5233997584541062,0.5932971014492754,0.586352657004831
101,"(('Beavers', 'Rabbits'), 'All mammals')",Mammals,General,False,"('Beavers', 'Rabbits')",All mammals,4.5,77.44393417535849,S3-C1-A1-Q1-O1,60.0,20.0,80.0,2.0,0.04,0.84,0.996,False,,,,,,,0.5233997584541062,0.5932971014492754,0.586352657004831
102,"(('Beavers', 'Rabbits'), 'All mammals')",Mammals,General,False,"('Beavers', 'Rabbits')",All mammals,4.5,77.44393417535849,S3-C1-A1-Q3-O1,40.0,20.0,80.0,4.0,0.04,0.84,0.992,False,,,,,,,0.5233997584541062,0.5932971014492754,0.586352657004831
103,"(('Beavers', 'Rabbits'), 'All mammals')",Mammals,General,False,"('Beavers', 'Rabbits')",All mammals,4.5,77.44393417535849,S3-C1-A1-Q4-O1,60.0,20.0,80.0,5.0,0.04,0.84,0.99,False,,,,,,,0.5233997584541062,0.5932971014492754,0.586352657004831
104,"(('Beavers', 'Rabbits'), 'All mammals')",Mammals,General,False,"('Beavers', 'Rabbits')",All mammals,4.5,77.44393417535849,S3-C1-A1-Q1-O1-T,40.0,20.0,80.0,4.0,0.04,0.84,0.992,False,,,,,,,0.5233997584541062,0.5932971014492754,0.586352657004831
105,"(('Beavers', 'Zebras'), 'Horses')",Mammals,Specific,False,"('Beavers', 'Zebras')",Horses,4.3,94.9545748293432,S1-C1-A1-Q1-O1,50.0,61.0,18.0,4.0,0.1042735042735042,0.9692307692307692,0.9931623931623932,False,0.9927536231884058,0.9963768115942029,0.9891304347826086,0.6413043478260869,0.6123188405797101,0.6648550724637681,0.8503925120772946,0.8408061594202898,0.8266153381642511
106,"(('Beavers', 'Zebras'), 'Horses')",Mammals,Specific,False,"('Beavers', 'Zebras')",Horses,4.3,94.9545748293432,S3-C1-A1-Q1-O1,60.0,61.0,18.0,5.0,0.1042735042735042,0.9692307692307692,0.9914529914529916,False,0.9927536231884058,0.9963768115942029,0.9891304347826086,0.6413043478260869,0.6123188405797101,0.6648550724637681,0.8503925120772946,0.8408061594202898,0.8266153381642511
107,"(('Beavers', 'Zebras'), 'Horses')",Mammals,Specific,False,"('Beavers', 'Zebras')",Horses,4.3,94.9545748293432,S3-C1-A1-Q3-O1,75.0,61.0,18.0,4.0,0.1042735042735042,0.9692307692307692,0.9931623931623932,False,0.9927536231884058,0.9963768115942029,0.9891304347826086,0.6413043478260869,0.6123188405797101,0.6648550724637681,0.8503925120772946,0.8408061594202898,0.8266153381642511
108,"(('Beavers', 'Zebras'), 'Horses')",Mammals,Specific,False,"('Beavers', 'Zebras')",Horses,4.3,94.9545748293432,S3-C1-A1-Q4-O1,85.0,61.0,18.0,3.0,0.1042735042735042,0.9692307692307692,0.9948717948717948,False,0.9927536231884058,0.9963768115942029,0.9891304347826086,0.6413043478260869,0.6123188405797101,0.6648550724637681,0.8503925120772946,0.8408061594202898,0.8266153381642511
109,"(('Beavers', 'Zebras'), 'Horses')",Mammals,Specific,False,"('Beavers', 'Zebras')",Horses,4.3,94.9545748293432,S3-C1-A1-Q1-O1-T,70.0,61.0,18.0,3.0,0.1042735042735042,0.9692307692307692,0.9948717948717948,False,0.9927536231884058,0.9963768115942029,0.9891304347826086,0.6413043478260869,0.6123188405797101,0.6648550724637681,0.8503925120772946,0.8408061594202898,0.8266153381642511
110,"(('Beavers',), 'All mammals')",Mammals,General,True,"('Beavers',)",All mammals,7.252525252525253,49.948496560022754,S1-C1-A1-Q1-O1,50.0,10.0,21.0,1.0,0.0833333333333333,0.825,0.9916666666666668,False,,,,,,,0.40006038647343,0.3506944444444445,0.44323671497584544
111,"(('Beavers',), 'All mammals')",Mammals,General,True,"('Beavers',)",All mammals,7.252525252525253,49.948496560022754,S3-C1-A1-Q1-O1,50.0,10.0,21.0,2.0,0.0833333333333333,0.825,0.9833333333333332,False,,,,,,,0.40006038647343,0.3506944444444445,0.44323671497584544
112,"(('Beavers',), 'All mammals')",Mammals,General,True,"('Beavers',)",All mammals,7.252525252525253,49.948496560022754,S3-C1-A1-Q3-O1,30.0,10.0,21.0,2.0,0.0833333333333333,0.825,0.9833333333333332,False,,,,,,,0.40006038647343,0.3506944444444445,0.44323671497584544
113,"(('Beavers',), 'All mammals')",Mammals,General,True,"('Beavers',)",All mammals,7.252525252525253,49.948496560022754,S3-C1-A1-Q4-O1,75.0,10.0,21.0,3.0,0.0833333333333333,0.825,0.975,False,,,,,,,0.40006038647343,0.3506944444444445,0.44323671497584544
114,"(('Beavers',), 'All mammals')",Mammals,General,True,"('Beavers',)",All mammals,7.252525252525253,49.948496560022754,S3-C1-A1-Q1-O1-T,35.0,10.0,21.0,2.0,0.0833333333333333,0.825,0.9833333333333332,False,,,,,,,0.40006038647343,0.3506944444444445,0.44323671497584544
115,"(('Beavers',), 'Dogs')",Mammals,Specific,True,"('Beavers',)",Dogs,9.75,89.92149165408519,S1-C1-A1-Q1-O1,50.0,80.0,35.0,4.0,0.0946745562130177,0.9585798816568049,0.9952662721893492,False,0.4311594202898551,0.6884057971014492,0.7065217391304348,0.4311594202898551,0.6884057971014492,0.7065217391304348,0.41560990338164255,0.5195501207729468,0.5748792270531401
116,"(('Beavers',), 'Dogs')",Mammals,Specific,True,"('Beavers',)",Dogs,9.75,89.92149165408519,S3-C1-A1-Q1-O1,50.0,80.0,35.0,7.0,0.0946745562130177,0.9585798816568049,0.991715976331361,False,0.4311594202898551,0.6884057971014492,0.7065217391304348,0.4311594202898551,0.6884057971014492,0.7065217391304348,0.41560990338164255,0.5195501207729468,0.5748792270531401
117,"(('Beavers',), 'Dogs')",Mammals,Specific,True,"('Beavers',)",Dogs,9.75,89.92149165408519,S3-C1-A1-Q3-O1,60.0,80.0,35.0,7.0,0.0946745562130177,0.9585798816568049,0.991715976331361,False,0.4311594202898551,0.6884057971014492,0.7065217391304348,0.4311594202898551,0.6884057971014492,0.7065217391304348,0.41560990338164255,0.5195501207729468,0.5748792270531401
118,"(('Beavers',), 'Dogs')",Mammals,Specific,True,"('Beavers',)",Dogs,9.75,89.92149165408519,S3-C1-A1-Q4-O1,75.0,80.0,35.0,4.0,0.0946745562130177,0.9585798816568049,0.9952662721893492,False,0.4311594202898551,0.6884057971014492,0.7065217391304348,0.4311594202898551,0.6884057971014492,0.7065217391304348,0.41560990338164255,0.5195501207729468,0.5748792270531401
119,"(('Beavers',), 'Dogs')",Mammals,Specific,True,"('Beavers',)",Dogs,9.75,89.92149165408519,S3-C1-A1-Q1-O1-T,65.0,80.0,35.0,6.0,0.0946745562130177,0.9585798816568049,0.9928994082840236,False,0.4311594202898551,0.6884057971014492,0.7065217391304348,0.4311594202898551,0.6884057971014492,0.7065217391304348,0.41560990338164255,0.5195501207729468,0.5748792270531401
120,"(('Beavers',), 'Donkeys')",Mammals,Specific,True,"('Beavers',)",Donkeys,11.766666666666667,71.61554024806246,S1-C1-A1-Q1-O1,50.0,54.0,149.0,4.0,0.0639053254437869,0.8236686390532544,0.9952662721893492,False,0.30434782608695654,0.18478260869565216,0.3333333333333333,0.30434782608695654,0.18478260869565216,0.3333333333333333,0.3522041062801933,0.2677385265700483,0.3882850241545894
121,"(('Beavers',), 'Donkeys')",Mammals,Specific,True,"('Beavers',)",Donkeys,11.766666666666667,71.61554024806246,S3-C1-A1-Q1-O1,50.0,54.0,149.0,7.0,0.0639053254437869,0.8236686390532544,0.991715976331361,False,0.30434782608695654,0.18478260869565216,0.3333333333333333,0.30434782608695654,0.18478260869565216,0.3333333333333333,0.3522041062801933,0.2677385265700483,0.3882850241545894
122,"(('Beavers',), 'Donkeys')",Mammals,Specific,True,"('Beavers',)",Donkeys,11.766666666666667,71.61554024806246,S3-C1-A1-Q3-O1,50.0,54.0,149.0,8.0,0.0639053254437869,0.8236686390532544,0.9905325443786982,False,0.30434782608695654,0.18478260869565216,0.3333333333333333,0.30434782608695654,0.18478260869565216,0.3333333333333333,0.3522041062801933,0.2677385265700483,0.3882850241545894
123,"(('Beavers',), 'Donkeys')",Mammals,Specific,True,"('Beavers',)",Donkeys,11.766666666666667,71.61554024806246,S3-C1-A1-Q4-O1,50.0,54.0,149.0,9.0,0.0639053254437869,0.8236686390532544,0.9893491124260356,False,0.30434782608695654,0.18478260869565216,0.3333333333333333,0.30434782608695654,0.18478260869565216,0.3333333333333333,0.3522041062801933,0.2677385265700483,0.3882850241545894
124,"(('Beavers',), 'Donkeys')",Mammals,Specific,True,"('Beavers',)",Donkeys,11.766666666666667,71.61554024806246,S3-C1-A1-Q1-O1-T,55.0,54.0,149.0,7.0,0.0639053254437869,0.8236686390532544,0.991715976331361,False,0.30434782608695654,0.18478260869565216,0.3333333333333333,0.30434782608695654,0.18478260869565216,0.3333333333333333,0.3522041062801933,0.2677385265700483,0.3882850241545894
125,"(('Beavers',), 'Elephants')",Mammals,Specific,True,"('Beavers',)",Elephants,14.2,75.7984120341842,S1-C1-A1-Q1-O1,50.0,23.0,125.0,4.0,0.0272189349112426,0.8520710059171598,0.9952662721893492,False,0.07608695652173914,0.21739130434782608,0.2391304347826087,0.07608695652173914,0.21739130434782608,0.2391304347826087,0.23807367149758457,0.2840428743961353,0.34118357487922707
126,"(('Beavers',), 'Elephants')",Mammals,Specific,True,"('Beavers',)",Elephants,14.2,75.7984120341842,S3-C1-A1-Q1-O1,50.0,23.0,125.0,7.0,0.0272189349112426,0.8520710059171598,0.991715976331361,False,0.07608695652173914,0.21739130434782608,0.2391304347826087,0.07608695652173914,0.21739130434782608,0.2391304347826087,0.23807367149758457,0.2840428743961353,0.34118357487922707
127,"(('Beavers',), 'Elephants')",Mammals,Specific,True,"('Beavers',)",Elephants,14.2,75.7984120341842,S3-C1-A1-Q3-O1,60.0,23.0,125.0,7.0,0.0272189349112426,0.8520710059171598,0.991715976331361,False,0.07608695652173914,0.21739130434782608,0.2391304347826087,0.07608695652173914,0.21739130434782608,0.2391304347826087,0.23807367149758457,0.2840428743961353,0.34118357487922707
128,"(('Beavers',), 'Elephants')",Mammals,Specific,True,"('Beavers',)",Elephants,14.2,75.7984120341842,S3-C1-A1-Q4-O1,50.0,23.0,125.0,9.0,0.0272189349112426,0.8520710059171598,0.9893491124260356,False,0.07608695652173914,0.21739130434782608,0.2391304347826087,0.07608695652173914,0.21739130434782608,0.2391304347826087,0.23807367149758457,0.2840428743961353,0.34118357487922707
129,"(('Beavers',), 'Elephants')",Mammals,Specific,True,"('Beavers',)",Elephants,14.2,75.7984120341842,S3-C1-A1-Q1-O1-T,50.0,23.0,125.0,8.0,0.0272189349112426,0.8520710059171598,0.9905325443786982,False,0.07608695652173914,0.21739130434782608,0.2391304347826087,0.07608695652173914,0.21739130434782608,0.2391304347826087,0.23807367149758457,0.2840428743961353,0.34118357487922707
130,"(('Beavers',), 'Giraffes')",Mammals,Specific,True,"('Beavers',)",Giraffes,13.2,72.0344551851936,S1-C1-A1-Q1-O1,50.0,37.0,147.0,4.0,0.0437869822485207,0.8260355029585799,0.9952662721893492,False,0.12681159420289856,0.17753623188405798,0.057971014492753624,0.12681159420289856,0.17753623188405798,0.057971014492753624,0.2634359903381643,0.26411533816425126,0.2506038647342995
131,"(('Beavers',), 'Giraffes')",Mammals,Specific,True,"('Beavers',)",Giraffes,13.2,72.0344551851936,S3-C1-A1-Q1-O1,50.0,37.0,147.0,7.0,0.0437869822485207,0.8260355029585799,0.991715976331361,False,0.12681159420289856,0.17753623188405798,0.057971014492753624,0.12681159420289856,0.17753623188405798,0.057971014492753624,0.2634359903381643,0.26411533816425126,0.2506038647342995
132,"(('Beavers',), 'Giraffes')",Mammals,Specific,True,"('Beavers',)",Giraffes,13.2,72.0344551851936,S3-C1-A1-Q3-O1,60.0,37.0,147.0,7.0,0.0437869822485207,0.8260355029585799,0.991715976331361,False,0.12681159420289856,0.17753623188405798,0.057971014492753624,0.12681159420289856,0.17753623188405798,0.057971014492753624,0.2634359903381643,0.26411533816425126,0.2506038647342995
