,pid,tid,domain,conclusion_type,is_osherson,premises,conclusion,rating,argument,is_single_premise,is_control,cut_participant
240,133,2,Mammals,General,False,"('Rabbits',)",All mammals,63,"(('Rabbits',), 'All mammals')",True,False,False
241,133,20,Mammals,General,False,"('Cows',)",All mammals,60,"(('Cows',), 'All mammals')",True,False,False
242,133,21,Mammals,General,False,"('Donkeys',)",All mammals,67,"(('Donkeys',), 'All mammals')",True,False,False
243,133,22,Mammals,General,False,"('Wolves',)",All mammals,56,"(('Wolves',), 'All mammals')",True,False,False
244,133,23,Mammals,General,False,"('Tigers',)",All mammals,55,"(('Tigers',), 'All mammals')",True,False,False
245,133,24,Mammals,General,False,"('All plants and animals',)",All mammals,100,"(('All plants and animals',), 'All mammals')",True,True,False
246,133,25,Mammals,General,False,"('Giraffes',)",All mammals,74,"(('Giraffes',), 'All mammals')",True,False,False
247,133,26,Mammals,General,False,"('Zebras',)",All mammals,55,"(('Zebras',), 'All mammals')",True,False,False
248,133,27,Mammals,General,False,"('Squirrels', 'Beavers')",All mammals,90,"(('Squirrels', 'Beavers'), 'All mammals')",False,False,False
249,133,28,Mammals,General,False,"('Mice', 'Dogs')",All mammals,90,"(('Mice', 'Dogs'), 'All mammals')",False,False,False
250,133,29,Mammals,General,False,"('Llamas', 'Camels')",All mammals,85,"(('Llamas', 'Camels'), 'All mammals')",False,False,False
251,133,3,Mammals,General,False,"('Foxes',)",All mammals,59,"(('Foxes',), 'All mammals')",True,False,False
252,133,30,Mammals,General,False,"('Llamas', 'Squirrels')",All mammals,90,"(('Llamas', 'Squirrels'), 'All mammals')",False,False,False
253,133,31,Mammals,General,False,"('Elephants', 'Giraffes')",All mammals,85,"(('Elephants', 'Giraffes'), 'All mammals')",False,False,False
254,133,32,Mammals,General,False,"('All animals', 'All organisms')",All mammals,100,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
255,133,33,Mammals,General,False,"('Dogs', 'Horses')",All mammals,86,"(('Dogs', 'Horses'), 'All mammals')",False,False,False
256,133,34,Mammals,General,False,"('Rhinos', 'Giraffes')",All mammals,84,"(('Rhinos', 'Giraffes'), 'All mammals')",False,False,False
257,133,35,Mammals,General,False,"('Wolves', 'Elephants')",All mammals,90,"(('Wolves', 'Elephants'), 'All mammals')",False,False,False
258,133,36,Mammals,General,False,"('Wolves', 'Zebras')",All mammals,90,"(('Wolves', 'Zebras'), 'All mammals')",False,False,False
259,133,37,Mammals,General,False,"('Dogs', 'Hamsters')",All mammals,90,"(('Dogs', 'Hamsters'), 'All mammals')",False,False,False
260,133,4,Mammals,General,False,"('Beavers',)",All mammals,71,"(('Beavers',), 'All mammals')",True,False,False
261,133,5,Mammals,General,False,"('Sheep',)",All mammals,74,"(('Sheep',), 'All mammals')",True,False,False
262,133,6,Mammals,General,False,"('Squirrels',)",All mammals,77,"(('Squirrels',), 'All mammals')",True,False,False
263,133,7,Mammals,General,False,"('Hamsters',)",All mammals,60,"(('Hamsters',), 'All mammals')",True,False,False
264,133,8,Mammals,General,False,"('All animals',)",All mammals,100,"(('All animals',), 'All mammals')",True,True,False
265,133,9,Mammals,General,False,"('Llamas',)",All mammals,75,"(('Llamas',), 'All mammals')",True,False,False
266,160,0,Mammals,General,False,"('Beavers',)",All mammals,67,"(('Beavers',), 'All mammals')",True,False,False
267,160,1,Mammals,General,False,"('Hippos',)",All mammals,73,"(('Hippos',), 'All mammals')",True,False,False
268,160,10,Mammals,General,False,"('Deer',)",All mammals,73,"(('Deer',), 'All mammals')",True,False,False
269,160,11,Mammals,General,False,"('Dogs',)",All mammals,80,"(('Dogs',), 'All mammals')",True,False,False
270,160,12,Mammals,General,False,"('Zebras',)",All mammals,73,"(('Zebras',), 'All mammals')",True,False,False
271,160,13,Mammals,General,False,"('Elephants',)",All mammals,83,"(('Elephants',), 'All mammals')",True,False,False
272,160,14,Mammals,General,False,"('Horses',)",All mammals,73,"(('Horses',), 'All mammals')",True,False,False
273,160,15,Mammals,General,False,"('Camels',)",All mammals,83,"(('Camels',), 'All mammals')",True,False,False
274,160,16,Mammals,General,False,"('All living things',)",All mammals,91,"(('All living things',), 'All mammals')",True,True,False
275,160,17,Mammals,General,False,"('Squirrels',)",All mammals,77,"(('Squirrels',), 'All mammals')",True,False,False
276,160,18,Mammals,General,False,"('Wolves',)",All mammals,81,"(('Wolves',), 'All mammals')",True,False,False
277,160,19,Mammals,General,False,"('Cows',)",All mammals,72,"(('Cows',), 'All mammals')",True,False,False
278,160,2,Mammals,General,False,"('Rabbits',)",All mammals,81,"(('Rabbits',), 'All mammals')",True,False,False
279,160,20,Mammals,General,False,"('Donkeys',)",All mammals,83,"(('Donkeys',), 'All mammals')",True,False,False
280,160,21,Mammals,General,False,"('Llamas',)",All mammals,69,"(('Llamas',), 'All mammals')",True,False,False
281,160,22,Mammals,General,False,"('Hamsters',)",All mammals,72,"(('Hamsters',), 'All mammals')",True,False,False
282,160,23,Mammals,General,False,"('Lions',)",All mammals,83,"(('Lions',), 'All mammals')",True,False,False
283,160,24,Mammals,General,False,"('All plants and animals',)",All mammals,93,"(('All plants and animals',), 'All mammals')",True,True,False
284,160,25,Mammals,General,False,"('Tigers',)",All mammals,72,"(('Tigers',), 'All mammals')",True,False,False
285,160,26,Mammals,General,False,"('Foxes',)",All mammals,70,"(('Foxes',), 'All mammals')",True,False,False
286,160,27,Mammals,General,False,"('Cows', 'Squirrels')",All mammals,73,"(('Cows', 'Squirrels'), 'All mammals')",False,False,False
287,160,28,Mammals,General,False,"('Hippos', 'Elephants')",All mammals,81,"(('Hippos', 'Elephants'), 'All mammals')",False,False,False
288,160,29,Mammals,General,False,"('Hedgehogs', 'Beavers')",All mammals,85,"(('Hedgehogs', 'Beavers'), 'All mammals')",False,False,False
289,160,3,Mammals,General,False,"('Giraffes',)",All mammals,75,"(('Giraffes',), 'All mammals')",True,False,False
290,160,30,Mammals,General,False,"('Squirrels', 'Sheep')",All mammals,73,"(('Squirrels', 'Sheep'), 'All mammals')",False,False,False
291,160,31,Mammals,General,False,"('Zebras', 'Cats')",All mammals,75,"(('Zebras', 'Cats'), 'All mammals')",False,False,False
292,160,32,Mammals,General,False,"('All animals', 'All organisms')",All mammals,83,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
293,160,33,Mammals,General,False,"('Donkeys', 'Giraffes')",All mammals,66,"(('Donkeys', 'Giraffes'), 'All mammals')",False,False,False
294,160,34,Mammals,General,False,"('Rhinos', 'Donkeys')",All mammals,74,"(('Rhinos', 'Donkeys'), 'All mammals')",False,False,False
295,160,35,Mammals,General,False,"('Hamsters', 'Deer')",All mammals,71,"(('Hamsters', 'Deer'), 'All mammals')",False,False,False
296,160,36,Mammals,General,False,"('Elephants', 'Camels')",All mammals,82,"(('Elephants', 'Camels'), 'All mammals')",False,False,False
297,160,37,Mammals,General,False,"('Wolves', 'Horses')",All mammals,71,"(('Wolves', 'Horses'), 'All mammals')",False,False,False
298,160,4,Mammals,General,False,"('Rhinos',)",All mammals,71,"(('Rhinos',), 'All mammals')",True,False,False
299,160,5,Mammals,General,False,"('Cats',)",All mammals,80,"(('Cats',), 'All mammals')",True,False,False
300,160,6,Mammals,General,False,"('Sheep',)",All mammals,71,"(('Sheep',), 'All mammals')",True,False,False
301,160,7,Mammals,General,False,"('Hedgehogs',)",All mammals,82,"(('Hedgehogs',), 'All mammals')",True,False,False
302,160,8,Mammals,General,False,"('All animals',)",All mammals,95,"(('All animals',), 'All mammals')",True,True,False
303,160,9,Mammals,General,False,"('Mice',)",All mammals,67,"(('Mice',), 'All mammals')",True,False,False
304,161,0,Mammals,General,False,"('Dogs',)",All mammals,60,"(('Dogs',), 'All mammals')",True,False,False
305,161,1,Mammals,General,False,"('Donkeys',)",All mammals,60,"(('Donkeys',), 'All mammals')",True,False,False
306,161,10,Mammals,General,False,"('Horses',)",All mammals,54,"(('Horses',), 'All mammals')",True,False,False
307,161,11,Mammals,General,False,"('Cows',)",All mammals,32,"(('Cows',), 'All mammals')",True,False,False
308,161,12,Mammals,General,False,"('Foxes',)",All mammals,62,"(('Foxes',), 'All mammals')",True,False,False
309,161,13,Mammals,General,False,"('Llamas',)",All mammals,33,"(('Llamas',), 'All mammals')",True,False,False
310,161,14,Mammals,General,False,"('Tigers',)",All mammals,68,"(('Tigers',), 'All mammals')",True,False,False
311,161,15,Mammals,General,False,"('Hedgehogs',)",All mammals,25,"(('Hedgehogs',), 'All mammals')",True,False,False
312,161,16,Mammals,General,False,"('All living things',)",All mammals,91,"(('All living things',), 'All mammals')",True,True,False
313,161,17,Mammals,General,False,"('Cats',)",All mammals,84,"(('Cats',), 'All mammals')",True,False,False
314,161,18,Mammals,General,False,"('Rabbits',)",All mammals,42,"(('Rabbits',), 'All mammals')",True,False,False
315,161,19,Mammals,General,False,"('Giraffes',)",All mammals,8,"(('Giraffes',), 'All mammals')",True,False,False
316,161,2,Mammals,General,False,"('Sheep',)",All mammals,40,"(('Sheep',), 'All mammals')",True,False,False
317,161,20,Mammals,General,False,"('Beavers',)",All mammals,35,"(('Beavers',), 'All mammals')",True,False,False
318,161,21,Mammals,General,False,"('Deer',)",All mammals,30,"(('Deer',), 'All mammals')",True,False,False
319,161,22,Mammals,General,False,"('Squirrels',)",All mammals,26,"(('Squirrels',), 'All mammals')",True,False,False
320,161,23,Mammals,General,False,"('Rhinos',)",All mammals,12,"(('Rhinos',), 'All mammals')",True,False,False
321,161,24,Mammals,General,False,"('All plants and animals',)",All mammals,93,"(('All plants and animals',), 'All mammals')",True,True,False
322,161,25,Mammals,General,False,"('Elephants',)",All mammals,15,"(('Elephants',), 'All mammals')",True,False,False
323,161,26,Mammals,General,False,"('Wolves',)",All mammals,72,"(('Wolves',), 'All mammals')",True,False,False
324,161,27,Mammals,General,False,"('Rhinos', 'Donkeys')",All mammals,89,"(('Rhinos', 'Donkeys'), 'All mammals')",False,False,False
325,161,28,Mammals,General,False,"('Zebras', 'Cats')",All mammals,92,"(('Zebras', 'Cats'), 'All mammals')",False,False,False
326,161,29,Mammals,General,False,"('Wolves', 'Horses')",All mammals,92,"(('Wolves', 'Horses'), 'All mammals')",False,False,False
327,161,3,Mammals,General,False,"('Camels',)",All mammals,20,"(('Camels',), 'All mammals')",True,False,False
328,161,30,Mammals,General,False,"('Cows', 'Squirrels')",All mammals,86,"(('Cows', 'Squirrels'), 'All mammals')",False,False,False
329,161,31,Mammals,General,False,"('Squirrels', 'Sheep')",All mammals,69,"(('Squirrels', 'Sheep'), 'All mammals')",False,False,False
330,161,32,Mammals,General,False,"('All animals', 'All organisms')",All mammals,94,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
331,161,33,Mammals,General,False,"('Hippos', 'Elephants')",All mammals,55,"(('Hippos', 'Elephants'), 'All mammals')",False,False,False
332,161,34,Mammals,General,False,"('Hamsters', 'Deer')",All mammals,66,"(('Hamsters', 'Deer'), 'All mammals')",False,False,False
333,161,35,Mammals,General,False,"('Elephants', 'Camels')",All mammals,53,"(('Elephants', 'Camels'), 'All mammals')",False,False,False
334,161,36,Mammals,General,False,"('Donkeys', 'Giraffes')",All mammals,62,"(('Donkeys', 'Giraffes'), 'All mammals')",False,False,False
335,161,37,Mammals,General,False,"('Hedgehogs', 'Beavers')",All mammals,44,"(('Hedgehogs', 'Beavers'), 'All mammals')",False,False,False
336,161,4,Mammals,General,False,"('Hippos',)",All mammals,40,"(('Hippos',), 'All mammals')",True,False,False
337,161,5,Mammals,General,False,"('Hamsters',)",All mammals,28,"(('Hamsters',), 'All mammals')",True,False,False
338,161,6,Mammals,General,False,"('Mice',)",All mammals,25,"(('Mice',), 'All mammals')",True,False,False
339,161,7,Mammals,General,False,"('Zebras',)",All mammals,62,"(('Zebras',), 'All mammals')",True,False,False
340,161,8,Mammals,General,False,"('All animals',)",All mammals,85,"(('All animals',), 'All mammals')",True,True,False
341,161,9,Mammals,General,False,"('Lions',)",All mammals,66,"(('Lions',), 'All mammals')",True,False,False
342,162,0,Mammals,General,False,"('Squirrels',)",All mammals,20,"(('Squirrels',), 'All mammals')",True,False,False
343,162,1,Mammals,General,False,"('Elephants',)",All mammals,20,"(('Elephants',), 'All mammals')",True,False,False
344,162,10,Mammals,General,False,"('Llamas',)",All mammals,20,"(('Llamas',), 'All mammals')",True,False,False
345,162,11,Mammals,General,False,"('Beavers',)",All mammals,15,"(('Beavers',), 'All mammals')",True,False,False
346,162,12,Mammals,General,False,"('Deer',)",All mammals,31,"(('Deer',), 'All mammals')",True,False,False
347,162,13,Mammals,General,False,"('Sheep',)",All mammals,30,"(('Sheep',), 'All mammals')",True,False,False
348,162,14,Mammals,General,False,"('Foxes',)",All mammals,30,"(('Foxes',), 'All mammals')",True,False,False
349,162,15,Mammals,General,False,"('Hamsters',)",All mammals,26,"(('Hamsters',), 'All mammals')",True,False,False
350,162,16,Mammals,General,False,"('All living things',)",All mammals,100,"(('All living things',), 'All mammals')",True,True,False
351,162,17,Mammals,General,False,"('Tigers',)",All mammals,27,"(('Tigers',), 'All mammals')",True,False,False
352,162,18,Mammals,General,False,"('Dogs',)",All mammals,41,"(('Dogs',), 'All mammals')",True,False,False
353,162,19,Mammals,General,False,"('Hedgehogs',)",All mammals,19,"(('Hedgehogs',), 'All mammals')",True,False,False
354,162,2,Mammals,General,False,"('Hippos',)",All mammals,20,"(('Hippos',), 'All mammals')",True,False,False
355,162,20,Mammals,General,False,"('Lions',)",All mammals,25,"(('Lions',), 'All mammals')",True,False,False
356,162,21,Mammals,General,False,"('Mice',)",All mammals,30,"(('Mice',), 'All mammals')",True,False,False
357,162,22,Mammals,General,False,"('Cats',)",All mammals,33,"(('Cats',), 'All mammals')",True,False,False
358,162,23,Mammals,General,False,"('Cows',)",All mammals,33,"(('Cows',), 'All mammals')",True,False,False
359,162,24,Mammals,General,False,"('All plants and animals',)",All mammals,100,"(('All plants and animals',), 'All mammals')",True,True,False
360,162,25,Mammals,General,False,"('Donkeys',)",All mammals,30,"(('Donkeys',), 'All mammals')",True,False,False
361,162,26,Mammals,General,False,"('Rhinos',)",All mammals,20,"(('Rhinos',), 'All mammals')",True,False,False
362,162,27,Mammals,General,False,"('Wolves', 'Horses')",All mammals,68,"(('Wolves', 'Horses'), 'All mammals')",False,False,False
363,162,28,Mammals,General,False,"('Hamsters', 'Deer')",All mammals,66,"(('Hamsters', 'Deer'), 'All mammals')",False,False,False
364,162,29,Mammals,General,False,"('Zebras', 'Cats')",All mammals,76,"(('Zebras', 'Cats'), 'All mammals')",False,False,False
365,162,3,Mammals,General,False,"('Giraffes',)",All mammals,11,"(('Giraffes',), 'All mammals')",True,False,False
366,162,30,Mammals,General,False,"('Hedgehogs', 'Beavers')",All mammals,50,"(('Hedgehogs', 'Beavers'), 'All mammals')",False,False,False
367,162,31,Mammals,General,False,"('Hippos', 'Elephants')",All mammals,43,"(('Hippos', 'Elephants'), 'All mammals')",False,False,False
368,162,32,Mammals,General,False,"('All animals', 'All organisms')",All mammals,100,"(('All animals', 'All organisms'), 'All mammals')",False,True,False
369,162,33,Mammals,General,False,"('Squirrels', 'Sheep')",All mammals,65,"(('Squirrels', 'Sheep'), 'All mammals')",False,False,False
370,162,34,Mammals,General,False,"('Donkeys', 'Giraffes')",All mammals,61,"(('Donkeys', 'Giraffes'), 'All mammals')",False,False,False
371,162,35,Mammals,General,False,"('Elephants', 'Camels')",All mammals,50,"(('Elephants', 'Camels'), 'All mammals')",False,False,False
372,162,36,Mammals,General,False,"('Rhinos', 'Donkeys')",All mammals,70,"(('Rhinos', 'Donkeys'), 'All mammals')",False,False,False
373,162,37,Mammals,General,False,"('Cows', 'Squirrels')",All mammals,70,"(('Cows', 'Squirrels'), 'All mammals')",False,False,False
374,162,4,Mammals,General,False,"('Zebras',)",All mammals,21,"(('Zebras',), 'All mammals')",True,False,False
375,162,5,Mammals,General,False,"('Horses',)",All mammals,30,"(('Horses',), 'All mammals')",True,False,False
376,162,6,Mammals,General,False,"('Wolves',)",All mammals,29,"(('Wolves',), 'All mammals')",True,False,False
377,162,7,Mammals,General,False,"('Rabbits',)",All mammals,30,"(('Rabbits',), 'All mammals')",True,False,False
378,162,8,Mammals,General,False,"('All animals',)",All mammals,100,"(('All animals',), 'All mammals')",True,True,False
379,162,9,Mammals,General,False,"('Camels',)",All mammals,20,"(('Camels',), 'All mammals')",True,False,False
380,163,0,Mammals,General,False,"('Mice',)",All mammals,54,"(('Mice',), 'All mammals')",True,False,False
