,uid,tid,trialId,premises0,conclusion0,premises1,conclusion1,rating
292,13,tid_experiment1_10,tc20,Peacocks:Sparrows,All animals,Peacocks:Sparrows,All birds,4
293,13,tid_experiment1_10,tc21,Zebras:Llamas,Elephants,Zebras:Llamas:Hedgehogs,Elephants,3
294,13,tid_experiment1_10,tc22,Trucks:Taxis,All vehicles,Trucks:Taxis,All things,1
295,13,tid_experiment1_10,tc23,Sleds:Submarines,All things,Sleds:Submarines,All vehicles,5
296,13,tid_experiment1_10,tc24,Carts:Trucks,All vehicles,Carts:Trucks:Rockets,All vehicles,1
297,13,tid_experiment1_10,tc25,Llamas:Giraffes,All animals,Llamas:Giraffes,All mammals,4
298,13,tid_experiment1_10,tc26,Crows:Peacocks:Rabbits,All birds,Crows:Peacocks,All birds,4
299,13,tid_experiment1_10,tc27,Jeeps,Hovercraft,Hovercraft,Jeeps,2
300,13,tid_experiment1_10,tc28,Taxis,Rockets,Taxis,All vehicles,4
301,13,tid_experiment1_10,tc29,Trucks,All vehicles,Trucks,Zeppelins,1
302,13,tid_experiment1_10,tc2,Ostriches,Vultures,Chickens,Vultures,0
303,13,tid_experiment1_10,tc30,Bicycles:Caravans:Drills,All vehicles,Bicycles:Caravans,All vehicles,4
304,13,tid_experiment1_10,tc31,Horses:Rabbits:Crocodiles,All mammals,Horses:Rabbits,All mammals,4
305,13,tid_experiment1_10,tc32,Lions,Tigers,Lions,Penguins,1
306,13,tid_experiment1_10,tc33,Tractors,Buses,Buses,Tractors,4
307,13,tid_experiment1_10,tc34,Ducks:Vultures,Seagulls,Ducks:Turkeys,Seagulls,3
308,13,tid_experiment1_10,tc35,Hippos:Hamsters,All mammals,Hippos:Rhinoceroses,All mammals,5
309,13,tid_experiment1_10,tc36,Pigs:Wolves,Gorillas,Foxes:Pigs:Wolves,Gorillas,3
310,13,tid_experiment1_10,tc37,Vans,All vehicles,Rockets,All vehicles,0
311,13,tid_experiment1_10,tc38,Robins,All birds,Penguins,All birds,2
312,13,tid_experiment1_10,tc39,Helicopters:Boats,Mopeds,Helicopters:Airplanes,Mopeds,2
313,13,tid_experiment1_10,tc3,Bluejays:Falcons,All animals,Bluejays:Falcons,All birds,4
314,13,tid_experiment1_10,tc40,Boats:Buses:Submarines,Sleds,Boats:Buses,Sleds,2
315,13,tid_experiment1_10,tc41,Sparrows:Eagles,All birds,Hawks:Sparrows:Eagles,All birds,4
316,13,tid_experiment1_10,tc42,Helicopters:Skateboards,Jeeps,Helicopters:Zeppelins,Jeeps,2
317,13,tid_experiment1_10,tc43,Rhinos,Lions,Lions,Rhinos,3
318,13,tid_experiment1_10,tc44,Motorbikes:Carts:Hovercraft,Buses,Motorbikes:Carts,Buses,2
319,13,tid_experiment1_10,tc45,Skateboards,Carts,Skateboards:Levels,Carts,4
320,13,tid_experiment1_10,tc46,Donkeys,All mammals,Donkeys,Camels,4
321,13,tid_experiment1_10,tc47,Beavers:Lizards,Giraffes,Beavers,Giraffes,2
322,13,tid_experiment1_10,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,0
323,13,tid_experiment1_10,tc49,Lions,All mammals,Lions,Beavers,3
324,13,tid_experiment1_10,tc4,Lions:Giraffes,Rabbits,Lions:Tigers,Rabbits,2
325,13,tid_experiment1_10,tc50,Donkeys,Sheep,Donkeys:Chameleons,Sheep,2
326,13,tid_experiment1_10,tc51,Squirrels:Tigers:Salamanders,All mammals,Squirrels:Tigers,All mammals,3
327,13,tid_experiment1_10,tc52,Robins:Bluejays,Sparrows,Robins:Bluejays,Geese,1
328,13,tid_experiment1_10,tc53,Storks,Blackbirds,Blackbirds,Storks,3
329,13,tid_experiment1_10,tc54,Doves,All birds,Chickens,All birds,2
330,13,tid_experiment1_10,tc55,Sleds:Wheelbarrows,Zeppelins,Sleds,Zeppelins,1
331,13,tid_experiment1_10,tc56,Skateboards,All vehicles,Jeeps,All vehicles,4
332,13,tid_experiment1_10,tc57,Swans,Canaries,Swans:Crickets,Canaries,1
333,13,tid_experiment1_10,tc58,Mopeds,Bicycles,Airplanes,Bicycles,1
334,13,tid_experiment1_10,tc59,Cats,All mammals,Beavers,All mammals,1
335,13,tid_experiment1_10,tc5,Giraffes:Camels,Rabbits,Giraffes:Bats,Rabbits,3
336,13,tid_experiment1_10,tc60,Hamsters:Sheep:Bats,All mammals,Hamsters:Sheep,All mammals,0
337,13,tid_experiment1_10,tc61,Canaries,All birds,Canaries,Chickens,2
338,13,tid_experiment1_10,tc62,Zebras,Deer,Hedgehogs,Deer,0
339,13,tid_experiment1_10,tc63,Pigs:Deer:Giraffes,All mammals,Pigs:Deer,All mammals,0
340,13,tid_experiment1_10,tc64,Robins,Sparrows,Robins,Gorillas,1
341,13,tid_experiment1_10,tc65,Canaries:Mosquitoes,Crows,Canaries,Crows,2
342,13,tid_experiment1_10,tc66,Doves:Chickens,All birds,Doves:Ostriches,All birds,3
343,13,tid_experiment1_10,tc67,Camels,All mammals,Lions,All mammals,3
344,13,tid_experiment1_10,tc68,Carriages:Sleds,All vehicles,Carriages:Submarines,All vehicles,3
345,13,tid_experiment1_10,tc69,Squirrels,Rabbits,Elephants,Rabbits,2
346,13,tid_experiment1_10,tc6,Falcons:Swans:Ostriches,Robins,Falcons:Swans,Robins,1
347,13,tid_experiment1_10,tc7,Magpies:Ducks:Peacocks,All birds,Magpies:Ducks,All birds,1
348,13,tid_experiment1_10,tc8,Herons:Turkeys,All birds,Herons:Turkeys:Mosquitoes,All birds,0
349,13,tid_experiment1_10,tc9,Bicycles:Mopeds,All vehicles,Bicycles:Zeppelins,All vehicles,2
350,8,tid_experiment1_19,tc0,Horses,All mammals,Horses,Kangaroos,4
351,8,tid_experiment1_19,tc10,Crows,All birds,Ostriches,All birds,3
352,8,tid_experiment1_19,tc11,Roosters,Crows,Crows,Roosters,2
353,8,tid_experiment1_19,tc12,Trains:Bicycles:Trucks,All vehicles,Trains:Bicycles,All vehicles,2
354,8,tid_experiment1_19,tc13,Jeeps:Taxis,All vehicles,Jeeps:Taxis:Planes,All vehicles,2
355,8,tid_experiment1_19,tc14,Hovercraft:Mopeds:Crowbars,All vehicles,Hovercraft:Mopeds,All vehicles,3
356,8,tid_experiment1_19,tc15,Chickens,Eagles,Vultures,Eagles,1
357,8,tid_experiment1_19,tc16,Hippos,Rhinos,Hippos,Chickens,3
358,8,tid_experiment1_19,tc17,Swans:Sparrows,All birds,Swans:Sparrows:Butterflies,All birds,2
359,8,tid_experiment1_19,tc18,Lions,All mammals,Hedgehogs,All mammals,3
360,8,tid_experiment1_19,tc19,Turkeys:Ostriches,Seagulls,Turkeys:Penguins,Seagulls,2
361,8,tid_experiment1_19,tc1,Horses,Kangaroos,Kangaroos,Horses,4
362,8,tid_experiment1_19,tc20,Falcons:Owls:Roosters,Ostriches,Falcons:Owls,Ostriches,3
363,8,tid_experiment1_19,tc21,Owls:Swans,All birds,Owls:Swans,All animals,2
364,8,tid_experiment1_19,tc22,Magpies,All birds,Magpies,Turkeys,1
365,8,tid_experiment1_19,tc23,Sleds,All vehicles,Buses,All vehicles,4
366,8,tid_experiment1_19,tc24,Donkeys:Cats:Rabbits,Tigers,Donkeys:Cats,Tigers,2
367,8,tid_experiment1_19,tc25,Blackbirds:Herons:Roosters,All birds,Blackbirds:Herons,All birds,2
368,8,tid_experiment1_19,tc26,Cars,Sleds,Sleds,Cars,2
369,8,tid_experiment1_19,tc27,Trains,Carriages,Trains,All vehicles,2
370,8,tid_experiment1_19,tc28,Dogs,Kangaroos,Dogs,All mammals,4
371,8,tid_experiment1_19,tc29,Caravans:Carts,All vehicles,Caravans:Skateboards,All vehicles,2
372,8,tid_experiment1_19,tc2,Penguins,Swallows,Penguins:Leeches,Swallows,1
373,8,tid_experiment1_19,tc30,Hedgehogs:Mice,Pigs,Hedgehogs:Elephants,Pigs,1
374,8,tid_experiment1_19,tc31,Rhinos:Hedgehogs,All mammals,Rhinos:Hedgehogs:Chameleons,All mammals,4
375,8,tid_experiment1_19,tc32,Lions,Tigers,Lions,Penguins,2
376,8,tid_experiment1_19,tc33,Doves:Crows,All birds,Doves:Crows,All animals,3
377,8,tid_experiment1_19,tc34,Carts:Zeppelins,Caravans,Carts:Sleds,Caravans,1
378,8,tid_experiment1_19,tc35,Roosters,Storks,Swans,Storks,4
379,8,tid_experiment1_19,tc36,Lions,Dogs,Rhinos,Dogs,2
380,8,tid_experiment1_19,tc37,Eagles:Turkeys,All birds,Eagles:Turkeys:Leeches,All birds,4
381,8,tid_experiment1_19,tc38,Boats:Skateboards,Cars,Boats:Hovercraft,Cars,3
382,8,tid_experiment1_19,tc39,Squirrels:Elephants:Turtles,All mammals,Squirrels:Elephants,All mammals,2
383,8,tid_experiment1_19,tc3,Ducks:Eagles,Swallows,Ducks:Chickens,Swallows,2
384,8,tid_experiment1_19,tc40,Trains:Buses:Zeppelins,Trams,Trains:Buses,Trams,4
385,8,tid_experiment1_19,tc41,Mice:Squirrels:Beavers,All mammals,Mice:Squirrels,All mammals,2
386,8,tid_experiment1_19,tc42,Squirrels,All mammals,Lions,All mammals,1
387,8,tid_experiment1_19,tc43,Trains:Jeeps,All vehicles,Trains:Jeeps,All things,2
388,8,tid_experiment1_19,tc44,Magpies:Blackbirds,Chickens,Magpies:Blackbirds:Herons,Chickens,4
389,8,tid_experiment1_19,tc45,Donkeys:Llamas,All mammals,Donkeys:Bats,All mammals,3
390,8,tid_experiment1_19,tc46,Giraffes,Elephants,Bats,Elephants,2
391,8,tid_experiment1_19,tc47,Sleds,All vehicles,Vans,All vehicles,3
392,8,tid_experiment1_19,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,2
393,8,tid_experiment1_19,tc49,Storks,Crows,Crows,Storks,3
394,8,tid_experiment1_19,tc4,Vans:Carts,All vehicles,Vans:Rockets,All vehicles,1
395,8,tid_experiment1_19,tc50,Jeeps,All vehicles,Jeeps,Carriages,3
396,8,tid_experiment1_19,tc51,Rhinos,Deer,Rhinos:Lizards,Deer,2
397,8,tid_experiment1_19,tc52,Mopeds,Skateboards,Skateboards,Mopeds,1
398,8,tid_experiment1_19,tc53,Mice:Hedgehogs,All mammals,Mice:Llamas,All mammals,4
399,8,tid_experiment1_19,tc54,Swans,Owls,Swans:Cockchafers,Owls,3
400,8,tid_experiment1_19,tc55,Boats:Motorbikes:Skateboards,All vehicles,Boats:Motorbikes,All vehicles,2
401,8,tid_experiment1_19,tc56,Squirrels,Pigs,Squirrels:Toads,Pigs,4
402,8,tid_experiment1_19,tc57,Submarines:Trams,All things,Submarines:Trams,All vehicles,2
403,8,tid_experiment1_19,tc58,Lions:Hedgehogs,All mammals,Lions:Hedgehogs,All animals,2
404,8,tid_experiment1_19,tc59,Sparrows,All birds,Penguins,All birds,3
405,8,tid_experiment1_19,tc5,Swallows,Storks,Swallows,All birds,3
406,8,tid_experiment1_19,tc60,Zeppelins:Wheelbarrows,Trains,Zeppelins,Trains,2
407,8,tid_experiment1_19,tc61,Hovercraft,Carts,Sleds,Carts,4
408,8,tid_experiment1_19,tc62,Deer:Bats,Cats,Deer:Cows,Cats,2
409,8,tid_experiment1_19,tc63,Hovercraft,Boats,Helicopters,Boats,1
410,8,tid_experiment1_19,tc64,Robins,Sparrows,Robins,Gorillas,3
411,8,tid_experiment1_19,tc65,Llamas:Donkeys:Squirrels,All mammals,Llamas:Donkeys,All mammals,4
412,8,tid_experiment1_19,tc66,Squirrels,Tigers,Tigers,Squirrels,2
413,8,tid_experiment1_19,tc67,Caravans:Bicycles,Trucks,Caravans:Bicycles:Skateboards,Trucks,3
414,8,tid_experiment1_19,tc68,Falcons:Swans,All birds,Falcons:Vultures,All birds,2
415,8,tid_experiment1_19,tc69,Llamas:Squirrels,Rhinos,Llamas:Squirrels:Bats,Rhinos,3
416,8,tid_experiment1_19,tc6,Boats,Jeeps,Boats:Shovels,Jeeps,2
417,8,tid_experiment1_19,tc7,Eagles:Chickens:Ostriches,All birds,Eagles:Chickens,All birds,1
418,8,tid_experiment1_19,tc8,Mice:Kangaroos,All mammals,Mice:Kangaroos,All animals,3
419,8,tid_experiment1_19,tc9,Magpies:Swans,All birds,Magpies:Swallows,All birds,2
420,86,tid_experiment1_43,tc0,Donkeys:Cats:Rabbits,Tigers,Donkeys:Cats,Tigers,4
421,86,tid_experiment1_43,tc10,Cars,Sleds,Sleds,Cars,1
422,86,tid_experiment1_43,tc11,Turkeys:Ostriches,Seagulls,Turkeys:Penguins,Seagulls,4
423,86,tid_experiment1_43,tc12,Penguins,Swallows,Penguins:Leeches,Swallows,1
424,86,tid_experiment1_43,tc13,Crows,All birds,Ostriches,All birds,4
425,86,tid_experiment1_43,tc14,Lions,All mammals,Hedgehogs,All mammals,1
426,86,tid_experiment1_43,tc15,Horses,Kangaroos,Kangaroos,Horses,4
427,86,tid_experiment1_43,tc16,Hippos,Rhinos,Hippos,Chickens,1
428,86,tid_experiment1_43,tc17,Mice:Hedgehogs,All mammals,Mice:Llamas,All mammals,4
429,86,tid_experiment1_43,tc18,Llamas:Donkeys:Squirrels,All mammals,Llamas:Donkeys,All mammals,1
430,86,tid_experiment1_43,tc19,Mice:Squirrels:Beavers,All mammals,Mice:Squirrels,All mammals,4
431,86,tid_experiment1_43,tc1,Sparrows,All birds,Penguins,All birds,1
432,86,tid_experiment1_43,tc20,Submarines:Trams,All things,Submarines:Trams,All vehicles,1
433,86,tid_experiment1_43,tc21,Owls:Swans,All birds,Owls:Swans,All animals,4
434,86,tid_experiment1_43,tc22,Magpies:Swans,All birds,Magpies:Swallows,All birds,3
435,86,tid_experiment1_43,tc23,Rhinos:Hedgehogs,All mammals,Rhinos:Hedgehogs:Chameleons,All mammals,1
436,86,tid_experiment1_43,tc24,Swans,Owls,Swans:Cockchafers,Owls,0
437,86,tid_experiment1_43,tc25,Hovercraft:Mopeds:Crowbars,All vehicles,Hovercraft:Mopeds,All vehicles,4
438,86,tid_experiment1_43,tc26,Doves:Crows,All birds,Doves:Crows,All animals,1
439,86,tid_experiment1_43,tc27,Rhinos,Deer,Rhinos:Lizards,Deer,1
440,86,tid_experiment1_43,tc28,Boats,Jeeps,Boats:Shovels,Jeeps,4
441,86,tid_experiment1_43,tc29,Mopeds,Skateboards,Skateboards,Mopeds,1
442,86,tid_experiment1_43,tc2,Storks,Crows,Crows,Storks,2
443,86,tid_experiment1_43,tc30,Blackbirds:Herons:Roosters,All birds,Blackbirds:Herons,All birds,5
444,86,tid_experiment1_43,tc31,Trains,Carriages,Trains,All vehicles,4
445,86,tid_experiment1_43,tc32,Lions,Tigers,Lions,Penguins,1
446,86,tid_experiment1_43,tc33,Sleds,All vehicles,Vans,All vehicles,4
447,86,tid_experiment1_43,tc34,Carts:Zeppelins,Caravans,Carts:Sleds,Caravans,1
448,86,tid_experiment1_43,tc35,Trains:Buses:Zeppelins,Trams,Trains:Buses,Trams,4
449,86,tid_experiment1_43,tc36,Falcons:Owls:Roosters,Ostriches,Falcons:Owls,Ostriches,4
450,86,tid_experiment1_43,tc37,Deer:Bats,Cats,Deer:Cows,Cats,4
451,86,tid_experiment1_43,tc38,Giraffes,Elephants,Bats,Elephants,4
452,86,tid_experiment1_43,tc39,Squirrels,Tigers,Tigers,Squirrels,5
453,86,tid_experiment1_43,tc3,Llamas:Squirrels,Rhinos,Llamas:Squirrels:Bats,Rhinos,1
454,86,tid_experiment1_43,tc40,Roosters,Storks,Swans,Storks,1
455,86,tid_experiment1_43,tc41,Chickens,Eagles,Vultures,Eagles,5
456,86,tid_experiment1_43,tc42,Caravans:Carts,All vehicles,Caravans:Skateboards,All vehicles,3
457,86,tid_experiment1_43,tc43,Jeeps:Taxis,All vehicles,Jeeps:Taxis:Planes,All vehicles,5
458,86,tid_experiment1_43,tc44,Trains:Jeeps,All vehicles,Trains:Jeeps,All things,4
459,86,tid_experiment1_43,tc45,Caravans:Bicycles,Trucks,Caravans:Bicycles:Skateboards,Trucks,1
460,86,tid_experiment1_43,tc46,Magpies,All birds,Magpies,Turkeys,5
461,86,tid_experiment1_43,tc47,Boats:Skateboards,Cars,Boats:Hovercraft,Cars,1
462,86,tid_experiment1_43,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,4
463,86,tid_experiment1_43,tc49,Zeppelins:Wheelbarrows,Trains,Zeppelins,Trains,5
464,86,tid_experiment1_43,tc4,Hovercraft,Carts,Sleds,Carts,4
465,86,tid_experiment1_43,tc50,Roosters,Crows,Crows,Roosters,3
466,86,tid_experiment1_43,tc51,Ducks:Eagles,Swallows,Ducks:Chickens,Swallows,5
467,86,tid_experiment1_43,tc52,Swallows,Storks,Swallows,All birds,4
468,86,tid_experiment1_43,tc53,Donkeys:Llamas,All mammals,Donkeys:Bats,All mammals,2
469,86,tid_experiment1_43,tc54,Boats:Motorbikes:Skateboards,All vehicles,Boats:Motorbikes,All vehicles,5
470,86,tid_experiment1_43,tc55,Eagles:Turkeys,All birds,Eagles:Turkeys:Leeches,All birds,0
471,86,tid_experiment1_43,tc56,Swans:Sparrows,All birds,Swans:Sparrows:Butterflies,All birds,1
472,86,tid_experiment1_43,tc57,Horses,All mammals,Horses,Kangaroos,1
473,86,tid_experiment1_43,tc58,Trains:Bicycles:Trucks,All vehicles,Trains:Bicycles,All vehicles,2
474,86,tid_experiment1_43,tc59,Hedgehogs:Mice,Pigs,Hedgehogs:Elephants,Pigs,1
475,86,tid_experiment1_43,tc5,Mice:Kangaroos,All mammals,Mice:Kangaroos,All animals,1
476,86,tid_experiment1_43,tc60,Hovercraft,Boats,Helicopters,Boats,4
477,86,tid_experiment1_43,tc61,Sleds,All vehicles,Buses,All vehicles,1
478,86,tid_experiment1_43,tc62,Squirrels:Elephants:Turtles,All mammals,Squirrels:Elephants,All mammals,4
479,86,tid_experiment1_43,tc63,Magpies:Blackbirds,Chickens,Magpies:Blackbirds:Herons,Chickens,1
480,86,tid_experiment1_43,tc64,Robins,Sparrows,Robins,Gorillas,1
481,86,tid_experiment1_43,tc65,Jeeps,All vehicles,Jeeps,Carriages,4
482,86,tid_experiment1_43,tc66,Squirrels,Pigs,Squirrels:Toads,Pigs,1
483,86,tid_experiment1_43,tc67,Squirrels,All mammals,Lions,All mammals,4
484,86,tid_experiment1_43,tc68,Vans:Carts,All vehicles,Vans:Rockets,All vehicles,1
485,86,tid_experiment1_43,tc69,Dogs,Kangaroos,Dogs,All mammals,4
486,86,tid_experiment1_43,tc6,Lions:Hedgehogs,All mammals,Lions:Hedgehogs,All animals,3
487,86,tid_experiment1_43,tc7,Falcons:Swans,All birds,Falcons:Vultures,All birds,4
488,86,tid_experiment1_43,tc8,Eagles:Chickens:Ostriches,All birds,Eagles:Chickens,All birds,2
489,86,tid_experiment1_43,tc9,Lions,Dogs,Rhinos,Dogs,4
490,53,tid_experiment1_18,tc0,Bicycles:Vans,All things,Bicycles:Vans,All vehicles,4
491,53,tid_experiment1_18,tc10,Hedgehogs,Llamas,Hedgehogs:Crocodiles,Llamas,3
492,53,tid_experiment1_18,tc11,Doves:Falcons,All birds,Doves:Falcons:Ostriches,All birds,4
493,53,tid_experiment1_18,tc12,Boats:Skateboards,Vans,Boats:Hovercraft,Vans,3
494,53,tid_experiment1_18,tc13,Vultures:Ducks,Swallows,Vultures:Ostriches,Swallows,2
495,53,tid_experiment1_18,tc14,Chickens,Eagles,Eagles,Chickens,3
496,53,tid_experiment1_18,tc15,Tigers,All mammals,Tigers,Squirrels,3
497,53,tid_experiment1_18,tc16,Hippos,Rhinos,Hippos,Chickens,1
498,53,tid_experiment1_18,tc17,Squirrels,Rabbits,Rhinos,Rabbits,1
499,53,tid_experiment1_18,tc18,Herons:Roosters,All birds,Herons:Roosters,All animals,1
500,53,tid_experiment1_18,tc19,Camels:Squirrels,All animals,Camels:Squirrels,All mammals,4
501,53,tid_experiment1_18,tc1,Dogs,Bats,Bats,Dogs,2
502,53,tid_experiment1_18,tc20,Submarines,Mopeds,Mopeds,Submarines,2
503,53,tid_experiment1_18,tc21,Penguins,Owls,Falcons,Owls,3
504,53,tid_experiment1_18,tc22,Blackbirds:Swans,All birds,Blackbirds:Swallows,All birds,3
505,53,tid_experiment1_18,tc23,Chickens:Falcons,Doves,Chickens:Falcons:Ostriches,Doves,2
506,53,tid_experiment1_18,tc24,Eagles:Owls,All birds,Eagles:Owls:Lice,All birds,2
507,53,tid_experiment1_18,tc25,Vultures:Penguins,Blackbirds,Vultures:Ostriches,Blackbirds,2
508,53,tid_experiment1_18,tc26,Sparrows:Ducks:Chickens,All birds,Sparrows:Ducks,All birds,1
509,53,tid_experiment1_18,tc27,Cats,All mammals,Camels,All mammals,3
510,53,tid_experiment1_18,tc28,Motorbikes,Sleds,Motorbikes,All vehicles,2
511,53,tid_experiment1_18,tc29,Elephants:Dogs,All animals,Elephants:Dogs,All mammals,4
512,53,tid_experiment1_18,tc2,Zeppelins,All vehicles,Trains,All vehicles,3
513,53,tid_experiment1_18,tc30,Skateboards:Caravans,All vehicles,Skateboards:Caravans,All things,1
514,53,tid_experiment1_18,tc31,Trucks:Skateboards,All vehicles,Trucks:Caravans,All vehicles,3
515,53,tid_experiment1_18,tc32,Lions,Tigers,Lions,Penguins,2
516,53,tid_experiment1_18,tc33,Mopeds,Bicycles,Submarines,Bicycles,1
517,53,tid_experiment1_18,tc34,Robins:Swans,All birds,Robins:Doves,All birds,3
518,53,tid_experiment1_18,tc35,Horses:Deer,All mammals,Horses:Hedgehogs,All mammals,2
519,53,tid_experiment1_18,tc36,Horses:Tigers,Deer,Horses:Tigers:Hamsters,Deer,2
520,53,tid_experiment1_18,tc37,Tractors:Sleds,All vehicles,Tractors:Sleds:Planes,All vehicles,4
521,53,tid_experiment1_18,tc38,Dogs:Camels:Hedgehogs,All mammals,Dogs:Camels,All mammals,1
522,53,tid_experiment1_18,tc39,Zeppelins:Cars,Submarines,Zeppelins:Cars:Sleds,Submarines,3
523,53,tid_experiment1_18,tc3,Buses:Skateboards,All vehicles,Buses:Caravans,All vehicles,3
524,53,tid_experiment1_18,tc40,Blackbirds,All birds,Roosters,All birds,2
525,53,tid_experiment1_18,tc41,Skateboards:Motorbikes,All vehicles,Skateboards:Motorbikes:Tong,All vehicles,4
526,53,tid_experiment1_18,tc42,Doves:Magpies:Parrots,Sparrows,Doves:Magpies,Sparrows,1
527,53,tid_experiment1_18,tc43,Bats,Horses,Horses,Bats,3
528,53,tid_experiment1_18,tc44,Eagles,Vultures,Eagles,All birds,2
529,53,tid_experiment1_18,tc45,Carts:Sleds,Buses,Carts:Hovercraft,Buses,3
530,53,tid_experiment1_18,tc46,Deer:Giraffes,Sheep,Deer:Mice,Sheep,2
531,53,tid_experiment1_18,tc47,Ostriches:Falcons:Bees,All birds,Ostriches:Falcons,All birds,3
532,53,tid_experiment1_18,tc48,Mopeds,Motorbikes,Mopeds,Screwdrivers,1
533,53,tid_experiment1_18,tc49,Roosters,Sparrows,Sparrows,Roosters,2
534,53,tid_experiment1_18,tc4,Robins,Penguins,Robins,All birds,2
535,53,tid_experiment1_18,tc50,Rockets,Taxis,Trucks,Taxis,3
536,53,tid_experiment1_18,tc51,Cows:Dogs:Tigers,All mammals,Cows:Dogs,All mammals,1
537,53,tid_experiment1_18,tc52,Caravans:Trams,Sleds,Caravans:Trams:Submarines,Sleds,3
538,53,tid_experiment1_18,tc53,Horses:Hamsters,Dogs,Horses:Cows,Dogs,2
539,53,tid_experiment1_18,tc54,Pigs:Giraffes:Bats,Cows,Pigs:Giraffes,Cows,2
540,53,tid_experiment1_18,tc55,Roosters:Lice,Turkeys,Roosters,Turkeys,4
541,53,tid_experiment1_18,tc56,Doves,All birds,Roosters,All birds,2
542,53,tid_experiment1_18,tc57,Jeeps,All vehicles,Zeppelins,All vehicles,2
543,53,tid_experiment1_18,tc58,Swans:Storks,All birds,Swans:Storks,All animals,1
544,53,tid_experiment1_18,tc59,Rabbits:Squirrels,All mammals,Rabbits:Camels,All mammals,4
545,53,tid_experiment1_18,tc5,Carriages,Taxis,Carriages:Screwdrivers,Taxis,2
546,53,tid_experiment1_18,tc60,Vultures,Falcons,Penguins,Falcons,1
547,53,tid_experiment1_18,tc61,Dogs:Mice:Lizards,All mammals,Dogs:Mice,All mammals,4
548,53,tid_experiment1_18,tc62,Carts,Carriages,Carts:Pickaxes,Carriages,2
549,53,tid_experiment1_18,tc63,Deer,Donkeys,Bats,Donkeys,1
550,53,tid_experiment1_18,tc64,Robins,Sparrows,Robins,Gorillas,0
551,53,tid_experiment1_18,tc65,Kangaroos:Hedgehogs:Snakes,All mammals,Kangaroos:Hedgehogs,All mammals,5
552,53,tid_experiment1_18,tc66,Penguins,Roosters,Penguins:Crickets,Roosters,0
553,53,tid_experiment1_18,tc67,Cars,All vehicles,Cars,Skateboards,3
554,53,tid_experiment1_18,tc68,Tigers,Hedgehogs,Tigers,All mammals,2
555,53,tid_experiment1_18,tc69,Bats,All mammals,Cows,All mammals,3
556,53,tid_experiment1_18,tc6,Zeppelins:Trains,All vehicles,Zeppelins:Trains:Sleds,All vehicles,3
557,53,tid_experiment1_18,tc7,Skateboards:Vans:Submarines,All vehicles,Skateboards:Vans,All vehicles,2
558,53,tid_experiment1_18,tc8,Caravans,Trains,Trains,Caravans,3
559,53,tid_experiment1_18,tc9,Bats,Rhinos,Bats:Chameleons,Rhinos,3
560,95,tid_experiment1_15,tc0,Hamsters:Giraffes:Turtles,All mammals,Hamsters:Giraffes,All mammals,1
561,95,tid_experiment1_15,tc10,Rabbits,Mice,Rabbits,All mammals,5
562,95,tid_experiment1_15,tc11,Rabbits:Rhinos,Donkeys,Rabbits:Rhinos:Bats,Donkeys,3
563,95,tid_experiment1_15,tc12,Swans,Blackbirds,Blackbirds,Swans,4
564,95,tid_experiment1_15,tc13,Canaries,Swans,Canaries,All birds,4
565,95,tid_experiment1_15,tc14,Camels:Rhinos,All mammals,Camels:Rhinos:Frogs,All mammals,1
566,95,tid_experiment1_15,tc15,Horses:Cows,Dogs,Horses:Hedgehogs,Dogs,4
567,95,tid_experiment1_15,tc16,Hippos,Rhinos,Hippos,Chickens,1
568,95,tid_experiment1_15,tc17,Trams:Zeppelins,All vehicles,Trams:Zeppelins,All things,3
569,95,tid_experiment1_15,tc18,Penguins:Moths,Ostriches,Penguins,Ostriches,4
570,95,tid_experiment1_15,tc19,Canaries:Magpies:Ladybugs,All birds,Canaries:Magpies,All birds,4
571,95,tid_experiment1_15,tc1,Carriages:Carts,All vehicles,Carriages:Rockets,All vehicles,5
572,95,tid_experiment1_15,tc20,Donkeys:Cats,Lions,Donkeys:Cats:Hamsters,Lions,5
573,95,tid_experiment1_15,tc21,Turkeys:Chickens,All birds,Turkeys:Penguins,All birds,5
574,95,tid_experiment1_15,tc22,Trucks,Carriages,Trucks,All vehicles,1
