,uid,tid,trial_id,argpair_id,phenomenon,phenomenon_type,domain,arg1_premises,arg1_conclusion,arg2_premises,arg2_conclusion,human_rating,is_arg2_stronger,is_control,is_osherson,is_removed_participant
105,118,tid_experiment1_1,tc35,"['Canaries', 'Ducks', 'Turkeys', 'All birds', 'Canaries', 'Ducks', 'All birds']",Monotonicity (General),General,Birds,"['Canaries', 'Ducks']",All birds,"['Canaries', 'Ducks', 'Turkeys']",All birds,3,TRUE,FALSE,FALSE,FALSE
106,118,tid_experiment1_1,tc36,"['Kangaroos', 'Zebras', 'All mammals', 'Kangaroos', 'Zebras', 'All animals']",Specificity,General,Mammals,"['Kangaroos', 'Zebras']",All mammals,"['Kangaroos', 'Zebras']",All animals,2,FALSE,FALSE,FALSE,FALSE
107,118,tid_experiment1_1,tc37,"['Vans', 'Submarines', 'Submarines', 'Vans']",Asymmetry,Specific,Vehicles,['Vans'],Submarines,['Submarines'],Vans,2,FALSE,FALSE,FALSE,FALSE
108,118,tid_experiment1_1,tc38,"['Caravans', 'Rockets', 'All vehicles', 'Caravans', 'Rockets', 'Wheelbarrows', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Caravans', 'Rockets', 'Wheelbarrows']",All vehicles,"['Caravans', 'Rockets']",All vehicles,1,TRUE,FALSE,FALSE,FALSE
109,118,tid_experiment1_1,tc39,"['Taxis', 'Jeeps', 'All vehicles', 'Taxis', 'Jeeps', 'Shovels', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Taxis', 'Jeeps']",All vehicles,"['Taxis', 'Jeeps', 'Shovels']",All vehicles,4,FALSE,FALSE,FALSE,FALSE
110,118,tid_experiment1_1,tc40,"['Vans', 'All vehicles', 'Skateboards', 'All vehicles']",Typicality,General,Vehicles,['Skateboards'],All vehicles,['Vans'],All vehicles,3,TRUE,FALSE,FALSE,FALSE
111,118,tid_experiment1_1,tc41,"['Cats', 'Hamsters', 'Hamsters', 'Cats']",Asymmetry,Specific,Mammals,['Hamsters'],Cats,['Cats'],Hamsters,2,TRUE,FALSE,FALSE,FALSE
112,118,tid_experiment1_1,tc42,"['Kangaroos', 'Elephants', 'Hedgehogs', 'Rhinos', 'Kangaroos', 'Elephants', 'Rhinos']",Monotonicity (Specific),Specific,Mammals,"['Kangaroos', 'Elephants']",Rhinos,"['Kangaroos', 'Elephants', 'Hedgehogs']",Rhinos,4,TRUE,FALSE,FALSE,FALSE
113,118,tid_experiment1_1,tc43,"['Taxis', 'All vehicles', 'Taxis', 'Zeppelins']",Inclusion Fallacy,General,Vehicles,['Taxis'],All vehicles,['Taxis'],Zeppelins,3,FALSE,FALSE,FALSE,FALSE
114,118,tid_experiment1_1,tc44,"['Cats', 'Elephants', 'All mammals', 'Cats', 'Tigers', 'All mammals']",Diversity (General),General,Mammals,"['Cats', 'Tigers']",All mammals,"['Cats', 'Elephants']",All mammals,2,TRUE,FALSE,FALSE,FALSE
115,118,tid_experiment1_1,tc45,"['Ostriches', 'Storks', 'Roosters', 'Storks']",Similarity,Specific,Birds,['Roosters'],Storks,['Ostriches'],Storks,3,TRUE,FALSE,FALSE,FALSE
116,118,tid_experiment1_1,tc46,"['Turkeys', 'Penguins', 'Storks', 'Turkeys', 'Chickens', 'Storks']",Diversity (Specific),Specific,Birds,"['Turkeys', 'Chickens']",Storks,"['Turkeys', 'Penguins']",Storks,4,TRUE,FALSE,FALSE,FALSE
117,118,tid_experiment1_1,tc47,"['Trucks', 'Skateboards', 'All vehicles', 'Trucks', 'Tractors', 'All vehicles']",Diversity (General),General,Vehicles,"['Trucks', 'Skateboards']",All vehicles,"['Trucks', 'Tractors']",All vehicles,2,FALSE,FALSE,FALSE,FALSE
118,118,tid_experiment1_1,tc48,"['Mopeds', 'Motorbikes', 'Mopeds', 'Screwdrivers']",Similarity,Specific,Vehicles,['Mopeds'],Motorbikes,['Mopeds'],Screwdrivers,2,FALSE,TRUE,FALSE,FALSE
119,118,tid_experiment1_1,tc49,"['Owls', 'Swans', 'Robins', 'Owls', 'Eagles', 'Robins']",Diversity (Specific),Specific,Birds,"['Owls', 'Swans']",Robins,"['Owls', 'Eagles']",Robins,2,FALSE,FALSE,FALSE,FALSE
120,118,tid_experiment1_1,tc50,"['Motorbikes', 'Caravans', 'Caravans', 'Motorbikes']",Asymmetry,Specific,Vehicles,['Caravans'],Motorbikes,['Motorbikes'],Caravans,3,TRUE,FALSE,FALSE,FALSE
121,118,tid_experiment1_1,tc51,"['Airplanes', 'Bicycles', 'Jeeps', 'Airplanes', 'Zeppelins', 'Jeeps']",Diversity (Specific),Specific,Vehicles,"['Airplanes', 'Bicycles']",Jeeps,"['Airplanes', 'Zeppelins']",Jeeps,2,FALSE,FALSE,FALSE,FALSE
122,118,tid_experiment1_1,tc52,"['Blackbirds', 'Storks', 'All birds', 'Blackbirds', 'Magpies', 'All birds']",Diversity (General),General,Birds,"['Blackbirds', 'Storks']",All birds,"['Blackbirds', 'Magpies']",All birds,1,FALSE,FALSE,FALSE,FALSE
123,118,tid_experiment1_1,tc53,"['Rabbits', 'Kangaroos', 'Kangaroos', 'Rabbits']",Asymmetry,Specific,Mammals,['Kangaroos'],Rabbits,['Rabbits'],Kangaroos,3,TRUE,FALSE,FALSE,FALSE
124,118,tid_experiment1_1,tc54,"['Carts', 'Tractors', 'Zeppelins', 'All vehicles', 'Carts', 'Tractors', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Carts', 'Tractors', 'Zeppelins']",All vehicles,"['Carts', 'Tractors']",All vehicles,1,FALSE,FALSE,FALSE,FALSE
125,118,tid_experiment1_1,tc55,"['Llamas', 'Deer', 'Mice', 'Deer']",Similarity,Specific,Mammals,['Mice'],Deer,['Llamas'],Deer,3,TRUE,FALSE,FALSE,FALSE
126,118,tid_experiment1_1,tc56,"['Sparrows', 'Penguins', 'Penguins', 'Sparrows']",Asymmetry,Specific,Birds,['Sparrows'],Penguins,['Penguins'],Sparrows,1,FALSE,FALSE,FALSE,FALSE
127,118,tid_experiment1_1,tc57,"['Cows', 'All mammals', 'Beavers', 'All mammals']",Typicality,General,Mammals,['Beavers'],All mammals,['Cows'],All mammals,3,TRUE,FALSE,FALSE,FALSE
128,118,tid_experiment1_1,tc58,"['Lions', 'All mammals', 'Lions', 'Camels']",Inclusion Fallacy,General,Mammals,['Lions'],All mammals,['Lions'],Camels,3,FALSE,FALSE,FALSE,FALSE
129,118,tid_experiment1_1,tc59,"['Boats', 'Mopeds', 'Trucks', 'Boats', 'Submarines', 'Trucks']",Diversity (Specific),Specific,Vehicles,"['Boats', 'Submarines']",Trucks,"['Boats', 'Mopeds']",Trucks,2,TRUE,FALSE,FALSE,FALSE
130,118,tid_experiment1_1,tc60,"['Tractors', 'Bicycles', 'Tractors', 'Knives', 'Bicycles']",Nonmonotonicity (Specific),Mixed,Vehicles,"['Tractors', 'Knives']",Bicycles,['Tractors'],Bicycles,3,TRUE,FALSE,FALSE,FALSE
131,118,tid_experiment1_1,tc61,"['Tigers', 'Bats', 'All mammals', 'Tigers', 'Bats', 'Cobras', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Tigers', 'Bats', 'Cobras']",All mammals,"['Tigers', 'Bats']",All mammals,1,TRUE,FALSE,FALSE,FALSE
132,118,tid_experiment1_1,tc62,"['Sparrows', 'Swallows', 'All birds', 'Sparrows', 'Swallows', 'Centipedes', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Sparrows', 'Swallows']",All birds,"['Sparrows', 'Swallows', 'Centipedes']",All birds,4,FALSE,FALSE,FALSE,FALSE
133,118,tid_experiment1_1,tc63,"['Tractors', 'Caravans', 'Zeppelins', 'Motorbikes', 'Tractors', 'Caravans', 'Motorbikes']",Monotonicity (Specific),Specific,Vehicles,"['Tractors', 'Caravans', 'Zeppelins']",Motorbikes,"['Tractors', 'Caravans']",Motorbikes,1,FALSE,FALSE,FALSE,FALSE
134,118,tid_experiment1_1,tc64,"['Robins', 'Sparrows', 'Robins', 'Gorillas']",Similarity,Specific,Birds,['Robins'],Sparrows,['Robins'],Gorillas,3,FALSE,TRUE,FALSE,FALSE
135,118,tid_experiment1_1,tc65,"['Magpies', 'Herons', 'Roosters', 'Storks', 'Magpies', 'Herons', 'Storks']",Monotonicity (Specific),Specific,Birds,"['Magpies', 'Herons', 'Roosters']",Storks,"['Magpies', 'Herons']",Storks,1,FALSE,FALSE,FALSE,FALSE
136,118,tid_experiment1_1,tc66,"['Canaries', 'Turkeys', 'Turkeys', 'Canaries']",Asymmetry,Specific,Birds,['Turkeys'],Canaries,['Canaries'],Turkeys,3,TRUE,FALSE,FALSE,FALSE
137,118,tid_experiment1_1,tc67,"['Peacocks', 'Doves', 'Peacocks', 'Moths', 'Doves']",Nonmonotonicity (Specific),Mixed,Birds,['Peacocks'],Doves,"['Peacocks', 'Moths']",Doves,3,FALSE,FALSE,FALSE,FALSE
138,118,tid_experiment1_1,tc68,"['Jeeps', 'All vehicles', 'Sleds', 'All vehicles']",Typicality,General,Vehicles,['Sleds'],All vehicles,['Jeeps'],All vehicles,3,TRUE,FALSE,FALSE,FALSE
139,118,tid_experiment1_1,tc69,"['Pigs', 'Bats', 'Cats', 'Pigs', 'Cows', 'Cats']",Diversity (Specific),Specific,Mammals,"['Pigs', 'Bats']",Cats,"['Pigs', 'Cows']",Cats,2,FALSE,FALSE,FALSE,FALSE
140,13,tid_experiment1_10,tc0,"['Peacocks', 'Penguins', 'Storks', 'Peacocks', 'Chickens', 'Storks']",Diversity (Specific),Specific,Birds,"['Peacocks', 'Chickens']",Storks,"['Peacocks', 'Penguins']",Storks,1,TRUE,FALSE,FALSE,FALSE
141,13,tid_experiment1_10,tc1,"['Rabbits', 'Cows', 'All mammals', 'Rabbits', 'Cows', 'All animals']",Specificity,General,Mammals,"['Rabbits', 'Cows']",All mammals,"['Rabbits', 'Cows']",All animals,0,FALSE,FALSE,FALSE,FALSE
142,13,tid_experiment1_10,tc2,"['Ostriches', 'Vultures', 'Chickens', 'Vultures']",Similarity,Specific,Birds,['Ostriches'],Vultures,['Chickens'],Vultures,0,FALSE,FALSE,FALSE,FALSE
143,13,tid_experiment1_10,tc3,"['Bluejays', 'Falcons', 'All birds', 'Bluejays', 'Falcons', 'All animals']",Specificity,General,Birds,"['Bluejays', 'Falcons']",All animals,"['Bluejays', 'Falcons']",All birds,4,TRUE,FALSE,TRUE,FALSE
144,13,tid_experiment1_10,tc4,"['Lions', 'Giraffes', 'Rabbits', 'Lions', 'Tigers', 'Rabbits']",Diversity (Specific),Specific,Mammals,"['Lions', 'Giraffes']",Rabbits,"['Lions', 'Tigers']",Rabbits,2,FALSE,FALSE,TRUE,FALSE
145,13,tid_experiment1_10,tc5,"['Giraffes', 'Bats', 'Rabbits', 'Giraffes', 'Camels', 'Rabbits']",Diversity (Specific),Specific,Mammals,"['Giraffes', 'Camels']",Rabbits,"['Giraffes', 'Bats']",Rabbits,3,TRUE,FALSE,FALSE,FALSE
146,13,tid_experiment1_10,tc6,"['Falcons', 'Swans', 'Ostriches', 'Robins', 'Falcons', 'Swans', 'Robins']",Monotonicity (Specific),Specific,Birds,"['Falcons', 'Swans', 'Ostriches']",Robins,"['Falcons', 'Swans']",Robins,1,FALSE,FALSE,FALSE,FALSE
147,13,tid_experiment1_10,tc7,"['Magpies', 'Ducks', 'Peacocks', 'All birds', 'Magpies', 'Ducks', 'All birds']",Monotonicity (General),General,Birds,"['Magpies', 'Ducks', 'Peacocks']",All birds,"['Magpies', 'Ducks']",All birds,1,FALSE,FALSE,FALSE,FALSE
148,13,tid_experiment1_10,tc8,"['Herons', 'Turkeys', 'All birds', 'Herons', 'Turkeys', 'Mosquitoes', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Herons', 'Turkeys']",All birds,"['Herons', 'Turkeys', 'Mosquitoes']",All birds,0,FALSE,FALSE,FALSE,FALSE
149,13,tid_experiment1_10,tc9,"['Bicycles', 'Zeppelins', 'All vehicles', 'Bicycles', 'Mopeds', 'All vehicles']",Diversity (General),General,Vehicles,"['Bicycles', 'Mopeds']",All vehicles,"['Bicycles', 'Zeppelins']",All vehicles,2,TRUE,FALSE,FALSE,FALSE
150,13,tid_experiment1_10,tc10,"['Hovercraft', 'Boats', 'Sleds', 'Boats']",Similarity,Specific,Vehicles,['Sleds'],Boats,['Hovercraft'],Boats,4,TRUE,FALSE,FALSE,FALSE
151,13,tid_experiment1_10,tc11,"['Mice', 'Bats', 'Bats', 'Mice']",Asymmetry,Specific,Mammals,['Bats'],Mice,['Mice'],Bats,3,TRUE,FALSE,TRUE,FALSE
152,13,tid_experiment1_10,tc12,"['Lions', 'Squirrels', 'All mammals', 'Lions', 'Zebras', 'All mammals']",Diversity (General),General,Mammals,"['Lions', 'Squirrels']",All mammals,"['Lions', 'Zebras']",All mammals,4,FALSE,FALSE,FALSE,FALSE
153,13,tid_experiment1_10,tc13,"['Taxis', 'Hovercraft', 'Skateboards', 'All vehicles', 'Taxis', 'Hovercraft', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Taxis', 'Hovercraft']",All vehicles,"['Taxis', 'Hovercraft', 'Skateboards']",All vehicles,4,TRUE,FALSE,FALSE,FALSE
154,13,tid_experiment1_10,tc14,"['Canaries', 'Storks', 'All birds', 'Canaries', 'Parrots', 'All birds']",Diversity (General),General,Birds,"['Canaries', 'Storks']",All birds,"['Canaries', 'Parrots']",All birds,4,FALSE,FALSE,FALSE,FALSE
155,13,tid_experiment1_10,tc15,"['Robins', 'All birds', 'Robins', 'Ostriches']",Inclusion Fallacy,General,Birds,['Robins'],All birds,['Robins'],Ostriches,4,FALSE,FALSE,TRUE,FALSE
156,13,tid_experiment1_10,tc16,"['Hippos', 'Rhinos', 'Hippos', 'Chickens']",Similarity,Specific,Mammals,['Hippos'],Rhinos,['Hippos'],Chickens,0,FALSE,TRUE,FALSE,FALSE
157,13,tid_experiment1_10,tc17,"['Crows', 'Swallows', 'Turkeys', 'Seagulls', 'Crows', 'Swallows', 'Seagulls']",Monotonicity (Specific),Specific,Birds,"['Crows', 'Swallows', 'Turkeys']",Seagulls,"['Crows', 'Swallows']",Seagulls,0,FALSE,FALSE,FALSE,FALSE
158,13,tid_experiment1_10,tc18,"['Skateboards', 'Caravans', 'All vehicles', 'Skateboards', 'Caravans', 'Nails', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Skateboards', 'Caravans']",All vehicles,"['Skateboards', 'Caravans', 'Nails']",All vehicles,1,FALSE,FALSE,FALSE,FALSE
159,13,tid_experiment1_10,tc19,"['Eagles', 'Storks', 'Storks', 'Eagles']",Asymmetry,Specific,Birds,['Storks'],Eagles,['Eagles'],Storks,3,TRUE,FALSE,FALSE,FALSE
160,13,tid_experiment1_10,tc20,"['Peacocks', 'Sparrows', 'All birds', 'Peacocks', 'Sparrows', 'All animals']",Specificity,General,Birds,"['Peacocks', 'Sparrows']",All animals,"['Peacocks', 'Sparrows']",All birds,4,TRUE,FALSE,FALSE,FALSE
161,13,tid_experiment1_10,tc21,"['Zebras', 'Llamas', 'Hedgehogs', 'Elephants', 'Zebras', 'Llamas', 'Elephants']",Monotonicity (Specific),Specific,Mammals,"['Zebras', 'Llamas']",Elephants,"['Zebras', 'Llamas', 'Hedgehogs']",Elephants,3,TRUE,FALSE,FALSE,FALSE
162,13,tid_experiment1_10,tc22,"['Trucks', 'Taxis', 'All vehicles', 'Trucks', 'Taxis', 'All things']",Specificity,General,Vehicles,"['Trucks', 'Taxis']",All vehicles,"['Trucks', 'Taxis']",All things,1,FALSE,FALSE,FALSE,FALSE
163,13,tid_experiment1_10,tc23,"['Sleds', 'Submarines', 'All vehicles', 'Sleds', 'Submarines', 'All things']",Specificity,General,Vehicles,"['Sleds', 'Submarines']",All things,"['Sleds', 'Submarines']",All vehicles,5,TRUE,FALSE,FALSE,FALSE
164,13,tid_experiment1_10,tc24,"['Carts', 'Trucks', 'Rockets', 'All vehicles', 'Carts', 'Trucks', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Carts', 'Trucks']",All vehicles,"['Carts', 'Trucks', 'Rockets']",All vehicles,1,TRUE,FALSE,FALSE,FALSE
165,13,tid_experiment1_10,tc25,"['Llamas', 'Giraffes', 'All mammals', 'Llamas', 'Giraffes', 'All animals']",Specificity,General,Mammals,"['Llamas', 'Giraffes']",All animals,"['Llamas', 'Giraffes']",All mammals,4,TRUE,FALSE,FALSE,FALSE
166,13,tid_experiment1_10,tc26,"['Crows', 'Peacocks', 'All birds', 'Crows', 'Peacocks', 'Rabbits', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Crows', 'Peacocks', 'Rabbits']",All birds,"['Crows', 'Peacocks']",All birds,4,TRUE,FALSE,TRUE,FALSE
167,13,tid_experiment1_10,tc27,"['Jeeps', 'Hovercraft', 'Hovercraft', 'Jeeps']",Asymmetry,Specific,Vehicles,['Jeeps'],Hovercraft,['Hovercraft'],Jeeps,2,FALSE,FALSE,FALSE,FALSE
168,13,tid_experiment1_10,tc28,"['Taxis', 'All vehicles', 'Taxis', 'Rockets']",Inclusion Fallacy,General,Vehicles,['Taxis'],Rockets,['Taxis'],All vehicles,4,TRUE,FALSE,FALSE,FALSE
169,13,tid_experiment1_10,tc29,"['Trucks', 'All vehicles', 'Trucks', 'Zeppelins']",Inclusion Fallacy,General,Vehicles,['Trucks'],All vehicles,['Trucks'],Zeppelins,1,FALSE,FALSE,FALSE,FALSE
170,13,tid_experiment1_10,tc30,"['Bicycles', 'Caravans', 'All vehicles', 'Bicycles', 'Caravans', 'Drills', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Bicycles', 'Caravans', 'Drills']",All vehicles,"['Bicycles', 'Caravans']",All vehicles,4,TRUE,FALSE,FALSE,FALSE
171,13,tid_experiment1_10,tc31,"['Horses', 'Rabbits', 'All mammals', 'Horses', 'Rabbits', 'Crocodiles', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Horses', 'Rabbits', 'Crocodiles']",All mammals,"['Horses', 'Rabbits']",All mammals,4,TRUE,FALSE,FALSE,FALSE
172,13,tid_experiment1_10,tc32,"['Lions', 'Tigers', 'Lions', 'Penguins']",Similarity,Specific,Mammals,['Lions'],Tigers,['Lions'],Penguins,1,FALSE,TRUE,FALSE,FALSE
173,13,tid_experiment1_10,tc33,"['Buses', 'Tractors', 'Tractors', 'Buses']",Asymmetry,Specific,Vehicles,['Tractors'],Buses,['Buses'],Tractors,4,TRUE,FALSE,FALSE,FALSE
174,13,tid_experiment1_10,tc34,"['Ducks', 'Vultures', 'Seagulls', 'Ducks', 'Turkeys', 'Seagulls']",Diversity (Specific),Specific,Birds,"['Ducks', 'Vultures']",Seagulls,"['Ducks', 'Turkeys']",Seagulls,3,FALSE,FALSE,FALSE,FALSE
175,13,tid_experiment1_10,tc35,"['Hippos', 'Hamsters', 'All mammals', 'Hippos', 'Rhinoceroses', 'All mammals']",Diversity (General),General,Mammals,"['Hippos', 'Hamsters']",All mammals,"['Hippos', 'Rhinoceroses']",All mammals,5,FALSE,FALSE,TRUE,FALSE
176,13,tid_experiment1_10,tc36,"['Foxes', 'Pigs', 'Wolves', 'Gorillas', 'Pigs', 'Wolves', 'Gorillas']",Monotonicity (Specific),Specific,Mammals,"['Pigs', 'Wolves']",Gorillas,"['Foxes', 'Pigs', 'Wolves']",Gorillas,3,TRUE,FALSE,TRUE,FALSE
177,13,tid_experiment1_10,tc37,"['Vans', 'All vehicles', 'Rockets', 'All vehicles']",Typicality,General,Vehicles,['Vans'],All vehicles,['Rockets'],All vehicles,0,FALSE,FALSE,FALSE,FALSE
178,13,tid_experiment1_10,tc38,"['Robins', 'All birds', 'Penguins', 'All birds']",Typicality,General,Birds,['Robins'],All birds,['Penguins'],All birds,2,FALSE,FALSE,TRUE,FALSE
179,13,tid_experiment1_10,tc39,"['Helicopters', 'Boats', 'Mopeds', 'Helicopters', 'Airplanes', 'Mopeds']",Diversity (Specific),Specific,Vehicles,"['Helicopters', 'Boats']",Mopeds,"['Helicopters', 'Airplanes']",Mopeds,2,FALSE,FALSE,FALSE,FALSE
180,13,tid_experiment1_10,tc40,"['Boats', 'Buses', 'Submarines', 'Sleds', 'Boats', 'Buses', 'Sleds']",Monotonicity (Specific),Specific,Vehicles,"['Boats', 'Buses', 'Submarines']",Sleds,"['Boats', 'Buses']",Sleds,2,FALSE,FALSE,FALSE,FALSE
181,13,tid_experiment1_10,tc41,"['Hawks', 'Sparrows', 'Eagles', 'All birds', 'Sparrows', 'Eagles', 'All birds']",Monotonicity (General),General,Birds,"['Sparrows', 'Eagles']",All birds,"['Hawks', 'Sparrows', 'Eagles']",All birds,4,TRUE,FALSE,TRUE,FALSE
182,13,tid_experiment1_10,tc42,"['Helicopters', 'Skateboards', 'Jeeps', 'Helicopters', 'Zeppelins', 'Jeeps']",Diversity (Specific),Specific,Vehicles,"['Helicopters', 'Skateboards']",Jeeps,"['Helicopters', 'Zeppelins']",Jeeps,2,FALSE,FALSE,FALSE,FALSE
183,13,tid_experiment1_10,tc43,"['Lions', 'Rhinos', 'Rhinos', 'Lions']",Asymmetry,Specific,Mammals,['Rhinos'],Lions,['Lions'],Rhinos,3,TRUE,FALSE,FALSE,FALSE
184,13,tid_experiment1_10,tc44,"['Motorbikes', 'Carts', 'Hovercraft', 'Buses', 'Motorbikes', 'Carts', 'Buses']",Monotonicity (Specific),Specific,Vehicles,"['Motorbikes', 'Carts', 'Hovercraft']",Buses,"['Motorbikes', 'Carts']",Buses,2,FALSE,FALSE,FALSE,FALSE
185,13,tid_experiment1_10,tc45,"['Skateboards', 'Carts', 'Skateboards', 'Levels', 'Carts']",Nonmonotonicity (Specific),Mixed,Vehicles,['Skateboards'],Carts,"['Skateboards', 'Levels']",Carts,4,FALSE,FALSE,FALSE,FALSE
186,13,tid_experiment1_10,tc46,"['Donkeys', 'All mammals', 'Donkeys', 'Camels']",Inclusion Fallacy,General,Mammals,['Donkeys'],All mammals,['Donkeys'],Camels,4,FALSE,FALSE,FALSE,FALSE
187,13,tid_experiment1_10,tc47,"['Beavers', 'Giraffes', 'Beavers', 'Lizards', 'Giraffes']",Nonmonotonicity (Specific),Mixed,Mammals,"['Beavers', 'Lizards']",Giraffes,['Beavers'],Giraffes,2,TRUE,FALSE,FALSE,FALSE
188,13,tid_experiment1_10,tc48,"['Mopeds', 'Motorbikes', 'Mopeds', 'Screwdrivers']",Similarity,Specific,Vehicles,['Mopeds'],Motorbikes,['Mopeds'],Screwdrivers,0,FALSE,TRUE,FALSE,FALSE
189,13,tid_experiment1_10,tc49,"['Lions', 'All mammals', 'Lions', 'Beavers']",Inclusion Fallacy,General,Mammals,['Lions'],All mammals,['Lions'],Beavers,3,FALSE,FALSE,FALSE,FALSE
190,13,tid_experiment1_10,tc50,"['Donkeys', 'Sheep', 'Donkeys', 'Chameleons', 'Sheep']",Nonmonotonicity (Specific),Mixed,Mammals,['Donkeys'],Sheep,"['Donkeys', 'Chameleons']",Sheep,2,FALSE,FALSE,FALSE,FALSE
191,13,tid_experiment1_10,tc51,"['Squirrels', 'Tigers', 'All mammals', 'Squirrels', 'Tigers', 'Salamanders', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Squirrels', 'Tigers', 'Salamanders']",All mammals,"['Squirrels', 'Tigers']",All mammals,3,TRUE,FALSE,FALSE,FALSE
192,13,tid_experiment1_10,tc52,"['Robins', 'Bluejays', 'Sparrows', 'Robins', 'Bluejays', 'Geese']",Similarity,Specific,Birds,"['Robins', 'Bluejays']",Sparrows,"['Robins', 'Bluejays']",Geese,1,FALSE,FALSE,TRUE,FALSE
193,13,tid_experiment1_10,tc53,"['Blackbirds', 'Storks', 'Storks', 'Blackbirds']",Asymmetry,Specific,Birds,['Storks'],Blackbirds,['Blackbirds'],Storks,3,TRUE,FALSE,FALSE,FALSE
194,13,tid_experiment1_10,tc54,"['Doves', 'All birds', 'Chickens', 'All birds']",Typicality,General,Birds,['Doves'],All birds,['Chickens'],All birds,2,FALSE,FALSE,FALSE,FALSE
195,13,tid_experiment1_10,tc55,"['Sleds', 'Zeppelins', 'Sleds', 'Wheelbarrows', 'Zeppelins']",Nonmonotonicity (Specific),Mixed,Vehicles,"['Sleds', 'Wheelbarrows']",Zeppelins,['Sleds'],Zeppelins,1,TRUE,FALSE,FALSE,FALSE
196,13,tid_experiment1_10,tc56,"['Jeeps', 'All vehicles', 'Skateboards', 'All vehicles']",Typicality,General,Vehicles,['Skateboards'],All vehicles,['Jeeps'],All vehicles,4,TRUE,FALSE,FALSE,FALSE
197,13,tid_experiment1_10,tc57,"['Swans', 'Canaries', 'Swans', 'Crickets', 'Canaries']",Nonmonotonicity (Specific),Mixed,Birds,['Swans'],Canaries,"['Swans', 'Crickets']",Canaries,1,FALSE,FALSE,FALSE,FALSE
198,13,tid_experiment1_10,tc58,"['Mopeds', 'Bicycles', 'Airplanes', 'Bicycles']",Similarity,Specific,Vehicles,['Mopeds'],Bicycles,['Airplanes'],Bicycles,1,FALSE,FALSE,FALSE,FALSE
199,13,tid_experiment1_10,tc59,"['Cats', 'All mammals', 'Beavers', 'All mammals']",Typicality,General,Mammals,['Cats'],All mammals,['Beavers'],All mammals,1,FALSE,FALSE,FALSE,FALSE
200,13,tid_experiment1_10,tc60,"['Hamsters', 'Sheep', 'Bats', 'All mammals', 'Hamsters', 'Sheep', 'All mammals']",Monotonicity (General),General,Mammals,"['Hamsters', 'Sheep', 'Bats']",All mammals,"['Hamsters', 'Sheep']",All mammals,0,FALSE,FALSE,FALSE,FALSE
201,13,tid_experiment1_10,tc61,"['Canaries', 'All birds', 'Canaries', 'Chickens']",Inclusion Fallacy,General,Birds,['Canaries'],All birds,['Canaries'],Chickens,2,FALSE,FALSE,FALSE,FALSE
202,13,tid_experiment1_10,tc62,"['Zebras', 'Deer', 'Hedgehogs', 'Deer']",Similarity,Specific,Mammals,['Zebras'],Deer,['Hedgehogs'],Deer,0,FALSE,FALSE,FALSE,FALSE
203,13,tid_experiment1_10,tc63,"['Pigs', 'Deer', 'Giraffes', 'All mammals', 'Pigs', 'Deer', 'All mammals']",Monotonicity (General),General,Mammals,"['Pigs', 'Deer', 'Giraffes']",All mammals,"['Pigs', 'Deer']",All mammals,0,FALSE,FALSE,FALSE,FALSE
204,13,tid_experiment1_10,tc64,"['Robins', 'Sparrows', 'Robins', 'Gorillas']",Similarity,Specific,Birds,['Robins'],Sparrows,['Robins'],Gorillas,1,FALSE,TRUE,FALSE,FALSE
205,13,tid_experiment1_10,tc65,"['Canaries', 'Crows', 'Canaries', 'Mosquitoes', 'Crows']",Nonmonotonicity (Specific),Mixed,Birds,"['Canaries', 'Mosquitoes']",Crows,['Canaries'],Crows,2,TRUE,FALSE,FALSE,FALSE
206,13,tid_experiment1_10,tc66,"['Doves', 'Ostriches', 'All birds', 'Doves', 'Chickens', 'All birds']",Diversity (General),General,Birds,"['Doves', 'Chickens']",All birds,"['Doves', 'Ostriches']",All birds,3,TRUE,FALSE,FALSE,FALSE
207,13,tid_experiment1_10,tc67,"['Lions', 'All mammals', 'Camels', 'All mammals']",Typicality,General,Mammals,['Camels'],All mammals,['Lions'],All mammals,3,TRUE,FALSE,FALSE,FALSE
