,pid,tid,domain,conclusion_type,is_osherson,batch_number,premises,conclusion
417,10,37,Mammals,General,0.0,0,"['Horses', 'Cows']",All mammals
418,11,0,Mammals,General,0.0,0,['Zebras'],All mammals
419,11,1,Mammals,General,0.0,0,['Llamas'],All mammals
420,11,2,Mammals,General,0.0,0,['Mice'],All mammals
421,11,3,Mammals,General,0.0,0,['Hedgehogs'],All mammals
422,11,4,Mammals,General,0.0,0,['Cats'],All mammals
423,11,5,Mammals,General,0.0,0,['Rabbits'],All mammals
424,11,6,Mammals,General,0.0,0,['Donkeys'],All mammals
425,11,7,Mammals,General,0.0,0,['Dogs'],All mammals
426,11,8,Mammals,General,0.0,0,['All animals'],All mammals
427,11,9,Mammals,General,0.0,0,['Hamsters'],All mammals
428,11,10,Mammals,General,0.0,0,['Squirrels'],All mammals
429,11,11,Mammals,General,0.0,0,['Hippos'],All mammals
430,11,12,Mammals,General,0.0,0,['Deer'],All mammals
431,11,13,Mammals,General,0.0,0,['Cows'],All mammals
432,11,14,Mammals,General,0.0,0,['Wolves'],All mammals
433,11,15,Mammals,General,0.0,0,['Lions'],All mammals
434,11,16,Mammals,General,0.0,0,['All living things'],All mammals
435,11,17,Mammals,General,0.0,0,['Foxes'],All mammals
436,11,18,Mammals,General,0.0,0,['Tigers'],All mammals
437,11,19,Mammals,General,0.0,0,['Sheep'],All mammals
438,11,20,Mammals,General,0.0,0,['Horses'],All mammals
439,11,21,Mammals,General,0.0,0,['Camels'],All mammals
440,11,22,Mammals,General,0.0,0,['Elephants'],All mammals
441,11,23,Mammals,General,0.0,0,['Beavers'],All mammals
442,11,24,Mammals,General,0.0,0,['All plants and animals'],All mammals
443,11,25,Mammals,General,0.0,0,['Giraffes'],All mammals
444,11,26,Mammals,General,0.0,0,['Rhinos'],All mammals
445,11,27,Mammals,General,0.0,0,"['Hippos', 'Hedgehogs']",All mammals
446,11,28,Mammals,General,0.0,0,"['Horses', 'Cows']",All mammals
447,11,29,Mammals,General,0.0,0,"['Rabbits', 'Llamas']",All mammals
448,11,30,Mammals,General,0.0,0,"['Deer', 'Squirrels']",All mammals
449,11,31,Mammals,General,0.0,0,"['Wolves', 'Llamas']",All mammals
450,11,32,Mammals,General,0.0,0,"['All animals', 'All organisms']",All mammals
451,11,33,Mammals,General,0.0,0,"['Hamsters', 'Squirrels']",All mammals
452,11,34,Mammals,General,0.0,0,"['Horses', 'Cats']",All mammals
453,11,35,Mammals,General,0.0,0,"['Cows', 'Giraffes']",All mammals
454,11,36,Mammals,General,0.0,0,"['Beavers', 'Rabbits']",All mammals
455,11,37,Mammals,General,0.0,0,"['Camels', 'Cows']",All mammals
456,12,0,Mammals,General,0.0,0,['Sheep'],All mammals
457,12,1,Mammals,General,0.0,0,['Hedgehogs'],All mammals
458,12,2,Mammals,General,0.0,0,['Llamas'],All mammals
459,12,3,Mammals,General,0.0,0,['Zebras'],All mammals
460,12,4,Mammals,General,0.0,0,['Elephants'],All mammals
461,12,5,Mammals,General,0.0,0,['Mice'],All mammals
462,12,6,Mammals,General,0.0,0,['Lions'],All mammals
463,12,7,Mammals,General,0.0,0,['Foxes'],All mammals
464,12,8,Mammals,General,0.0,0,['All animals'],All mammals
465,12,9,Mammals,General,0.0,0,['Wolves'],All mammals
466,12,10,Mammals,General,0.0,0,['Tigers'],All mammals
467,12,11,Mammals,General,0.0,0,['Cats'],All mammals
468,12,12,Mammals,General,0.0,0,['Rabbits'],All mammals
469,12,13,Mammals,General,0.0,0,['Dogs'],All mammals
470,12,14,Mammals,General,0.0,0,['Hamsters'],All mammals
471,12,15,Mammals,General,0.0,0,['Cows'],All mammals
472,12,16,Mammals,General,0.0,0,['All living things'],All mammals
473,12,17,Mammals,General,0.0,0,['Giraffes'],All mammals
474,12,18,Mammals,General,0.0,0,['Horses'],All mammals
475,12,19,Mammals,General,0.0,0,['Rhinos'],All mammals
476,12,20,Mammals,General,0.0,0,['Deer'],All mammals
477,12,21,Mammals,General,0.0,0,['Squirrels'],All mammals
478,12,22,Mammals,General,0.0,0,['Hippos'],All mammals
479,12,23,Mammals,General,0.0,0,['Camels'],All mammals
480,12,24,Mammals,General,0.0,0,['All plants and animals'],All mammals
481,12,25,Mammals,General,0.0,0,['Beavers'],All mammals
482,12,26,Mammals,General,0.0,0,['Donkeys'],All mammals
483,12,27,Mammals,General,0.0,0,"['Hippos', 'Hedgehogs']",All mammals
484,12,28,Mammals,General,0.0,0,"['Wolves', 'Llamas']",All mammals
485,12,29,Mammals,General,0.0,0,"['Beavers', 'Rabbits']",All mammals
486,12,30,Mammals,General,0.0,0,"['Cows', 'Giraffes']",All mammals
487,12,31,Mammals,General,0.0,0,"['Horses', 'Cows']",All mammals
488,12,32,Mammals,General,0.0,0,"['All animals', 'All organisms']",All mammals
489,12,33,Mammals,General,0.0,0,"['Deer', 'Squirrels']",All mammals
490,12,34,Mammals,General,0.0,0,"['Rabbits', 'Llamas']",All mammals
491,12,35,Mammals,General,0.0,0,"['Horses', 'Cats']",All mammals
492,12,36,Mammals,General,0.0,0,"['Hamsters', 'Squirrels']",All mammals
493,12,37,Mammals,General,0.0,0,"['Camels', 'Cows']",All mammals
494,13,0,Mammals,General,0.0,0,['Donkeys'],All mammals
495,13,1,Mammals,General,0.0,0,['Hamsters'],All mammals
496,13,2,Mammals,General,0.0,0,['Elephants'],All mammals
497,13,3,Mammals,General,0.0,0,['Horses'],All mammals
498,13,4,Mammals,General,0.0,0,['Sheep'],All mammals
499,13,5,Mammals,General,0.0,0,['Wolves'],All mammals
500,13,6,Mammals,General,0.0,0,['Camels'],All mammals
501,13,7,Mammals,General,0.0,0,['Rabbits'],All mammals
502,13,8,Mammals,General,0.0,0,['All animals'],All mammals
503,13,9,Mammals,General,0.0,0,['Lions'],All mammals
504,13,10,Mammals,General,0.0,0,['Cats'],All mammals
505,13,11,Mammals,General,0.0,0,['Llamas'],All mammals
506,13,12,Mammals,General,0.0,0,['Hedgehogs'],All mammals
507,13,13,Mammals,General,0.0,0,['Deer'],All mammals
508,13,14,Mammals,General,0.0,0,['Hippos'],All mammals
509,13,15,Mammals,General,0.0,0,['Tigers'],All mammals
510,13,16,Mammals,General,0.0,0,['All living things'],All mammals
511,13,17,Mammals,General,0.0,0,['Dogs'],All mammals
512,13,18,Mammals,General,0.0,0,['Mice'],All mammals
513,13,19,Mammals,General,0.0,0,['Foxes'],All mammals
514,13,20,Mammals,General,0.0,0,['Giraffes'],All mammals
515,13,21,Mammals,General,0.0,0,['Rhinos'],All mammals
516,13,22,Mammals,General,0.0,0,['Cows'],All mammals
517,13,23,Mammals,General,0.0,0,['Zebras'],All mammals
518,13,24,Mammals,General,0.0,0,['All plants and animals'],All mammals
519,13,25,Mammals,General,0.0,0,['Beavers'],All mammals
520,13,26,Mammals,General,0.0,0,['Squirrels'],All mammals
521,13,27,Mammals,General,0.0,0,"['Hamsters', 'Squirrels']",All mammals
522,13,28,Mammals,General,0.0,0,"['Hippos', 'Hedgehogs']",All mammals
523,13,29,Mammals,General,0.0,0,"['Deer', 'Squirrels']",All mammals
524,13,30,Mammals,General,0.0,0,"['Horses', 'Cats']",All mammals
525,13,31,Mammals,General,0.0,0,"['Horses', 'Cows']",All mammals
526,13,32,Mammals,General,0.0,0,"['All animals', 'All organisms']",All mammals
527,13,33,Mammals,General,0.0,0,"['Camels', 'Cows']",All mammals
528,13,34,Mammals,General,0.0,0,"['Beavers', 'Rabbits']",All mammals
529,13,35,Mammals,General,0.0,0,"['Wolves', 'Llamas']",All mammals
530,13,36,Mammals,General,0.0,0,"['Cows', 'Giraffes']",All mammals
531,13,37,Mammals,General,0.0,0,"['Rabbits', 'Llamas']",All mammals
532,14,0,Mammals,General,0.0,0,['Tigers'],All mammals
533,14,1,Mammals,General,0.0,0,['Cats'],All mammals
534,14,2,Mammals,General,0.0,0,['Rabbits'],All mammals
535,14,3,Mammals,General,0.0,0,['Beavers'],All mammals
536,14,4,Mammals,General,0.0,0,['Lions'],All mammals
537,14,5,Mammals,General,0.0,0,['Donkeys'],All mammals
538,14,6,Mammals,General,0.0,0,['Hamsters'],All mammals
539,14,7,Mammals,General,0.0,0,['Deer'],All mammals
540,14,8,Mammals,General,0.0,0,['All animals'],All mammals
541,14,9,Mammals,General,0.0,0,['Hippos'],All mammals
542,14,10,Mammals,General,0.0,0,['Rhinos'],All mammals
543,14,11,Mammals,General,0.0,0,['Mice'],All mammals
544,14,12,Mammals,General,0.0,0,['Elephants'],All mammals
545,14,13,Mammals,General,0.0,0,['Sheep'],All mammals
546,14,14,Mammals,General,0.0,0,['Giraffes'],All mammals
547,14,15,Mammals,General,0.0,0,['Foxes'],All mammals
548,14,16,Mammals,General,0.0,0,['All living things'],All mammals
549,14,17,Mammals,General,0.0,0,['Squirrels'],All mammals
550,14,18,Mammals,General,0.0,0,['Wolves'],All mammals
551,14,19,Mammals,General,0.0,0,['Llamas'],All mammals
552,14,20,Mammals,General,0.0,0,['Cows'],All mammals
553,14,21,Mammals,General,0.0,0,['Dogs'],All mammals
554,14,22,Mammals,General,0.0,0,['Hedgehogs'],All mammals
555,14,23,Mammals,General,0.0,0,['Camels'],All mammals
556,14,24,Mammals,General,0.0,0,['All plants and animals'],All mammals
557,14,25,Mammals,General,0.0,0,['Horses'],All mammals
558,14,26,Mammals,General,0.0,0,['Zebras'],All mammals
559,14,27,Mammals,General,0.0,0,"['Camels', 'Cows']",All mammals
560,14,28,Mammals,General,0.0,0,"['Horses', 'Cows']",All mammals
561,14,29,Mammals,General,0.0,0,"['Wolves', 'Llamas']",All mammals
562,14,30,Mammals,General,0.0,0,"['Horses', 'Cats']",All mammals
563,14,31,Mammals,General,0.0,0,"['Beavers', 'Rabbits']",All mammals
564,14,32,Mammals,General,0.0,0,"['All animals', 'All organisms']",All mammals
565,14,33,Mammals,General,0.0,0,"['Deer', 'Squirrels']",All mammals
566,14,34,Mammals,General,0.0,0,"['Hippos', 'Hedgehogs']",All mammals
567,14,35,Mammals,General,0.0,0,"['Cows', 'Giraffes']",All mammals
568,14,36,Mammals,General,0.0,0,"['Hamsters', 'Squirrels']",All mammals
569,14,37,Mammals,General,0.0,0,"['Rabbits', 'Llamas']",All mammals
570,15,0,Mammals,Specific,0.0,0,['Horses'],Donkeys
571,15,1,Mammals,Specific,0.0,0,['Sheep'],Llamas
572,15,2,Mammals,Specific,0.0,0,['Hamsters'],Lions
573,15,3,Mammals,Specific,0.0,0,['Cows'],Mice
574,15,4,Mammals,Specific,0.0,0,['Squirrels'],Lions
575,15,5,Mammals,Specific,0.0,0,['Giraffes'],Cats
576,15,6,Mammals,Specific,0.0,0,['Rhinos'],Wolves
577,15,7,Mammals,Specific,0.0,0,['Squirrels'],Cats
578,15,8,Mammals,Specific,0.0,0,['Dogs'],Canines
579,15,9,Mammals,Specific,0.0,0,['Hamsters'],Giraffes
580,15,10,Mammals,Specific,0.0,0,['Squirrels'],Zebras
581,15,11,Mammals,Specific,0.0,0,['Hamsters'],Zebras
582,15,12,Mammals,Specific,0.0,0,['Sheep'],Beavers
583,15,13,Mammals,Specific,0.0,0,['Sheep'],Mice
584,15,14,Mammals,Specific,0.0,0,['Camels'],Cats
585,15,15,Mammals,Specific,0.0,0,['Zebras'],Llamas
586,15,16,Mammals,Specific,0.0,0,['Cats'],Felines
587,15,17,Mammals,Specific,0.0,0,['Beavers'],Donkeys
588,15,18,Mammals,Specific,0.0,0,['Deer'],Donkeys
589,15,19,Mammals,Specific,0.0,0,['Hippos'],Cows
590,15,20,Mammals,Specific,0.0,0,['Tigers'],Cats
591,15,21,Mammals,Specific,0.0,0,['Horses'],Cows
592,15,22,Mammals,Specific,0.0,0,['Zebras'],Beavers
593,15,23,Mammals,Specific,0.0,0,['Giraffes'],Elephants
594,15,24,Mammals,Specific,0.0,0,['Horses'],Ponies
595,15,25,Mammals,Specific,0.0,0,['Donkeys'],Zebras
596,15,26,Mammals,Specific,0.0,0,['Sheep'],Elephants
597,15,27,Mammals,Specific,0.0,0,"['Zebras', 'Sheep']",Llamas
598,15,28,Mammals,Specific,0.0,0,"['Camels', 'Giraffes']",Cats
599,15,29,Mammals,Specific,0.0,0,"['Cows', 'Sheep']",Mice
600,15,30,Mammals,Specific,0.0,0,"['Sheep', 'Giraffes']",Elephants
601,15,31,Mammals,Specific,0.0,0,"['Donkeys', 'Hamsters']",Zebras
602,15,32,Mammals,Specific,0.0,0,"['Canines', 'Puppies']",Dogs
603,15,33,Mammals,Specific,0.0,0,"['Deer', 'Horses']",Donkeys
604,15,34,Mammals,Specific,0.0,0,"['Hippos', 'Horses']",Cows
605,15,35,Mammals,Specific,0.0,0,"['Sheep', 'Zebras']",Beavers
606,15,36,Mammals,Specific,0.0,0,"['Squirrels', 'Hamsters']",Lions
607,15,37,Mammals,Specific,0.0,0,"['Tigers', 'Squirrels']",Cats
608,16,0,Mammals,Specific,0.0,0,['Sheep'],Llamas
609,16,1,Mammals,Specific,0.0,0,['Hamsters'],Lions
610,16,2,Mammals,Specific,0.0,0,['Squirrels'],Zebras
611,16,3,Mammals,Specific,0.0,0,['Tigers'],Cats
612,16,4,Mammals,Specific,0.0,0,['Hippos'],Cows
613,16,5,Mammals,Specific,0.0,0,['Squirrels'],Lions
614,16,6,Mammals,Specific,0.0,0,['Donkeys'],Zebras
615,16,7,Mammals,Specific,0.0,0,['Hamsters'],Giraffes
616,16,8,Mammals,Specific,0.0,0,['Dogs'],Canines
617,16,9,Mammals,Specific,0.0,0,['Horses'],Donkeys
618,16,10,Mammals,Specific,0.0,0,['Beavers'],Donkeys
619,16,11,Mammals,Specific,0.0,0,['Deer'],Donkeys
620,16,12,Mammals,Specific,0.0,0,['Horses'],Cows
621,16,13,Mammals,Specific,0.0,0,['Sheep'],Beavers
622,16,14,Mammals,Specific,0.0,0,['Zebras'],Beavers
623,16,15,Mammals,Specific,0.0,0,['Sheep'],Mice
624,16,16,Mammals,Specific,0.0,0,['Cats'],Felines
625,16,17,Mammals,Specific,0.0,0,['Giraffes'],Cats
626,16,18,Mammals,Specific,0.0,0,['Hamsters'],Zebras
627,16,19,Mammals,Specific,0.0,0,['Zebras'],Llamas
628,16,20,Mammals,Specific,0.0,0,['Rhinos'],Wolves
629,16,21,Mammals,Specific,0.0,0,['Giraffes'],Elephants
630,16,22,Mammals,Specific,0.0,0,['Cows'],Mice
631,16,23,Mammals,Specific,0.0,0,['Camels'],Cats
632,16,24,Mammals,Specific,0.0,0,['Horses'],Ponies
633,16,25,Mammals,Specific,0.0,0,['Sheep'],Elephants
634,16,26,Mammals,Specific,0.0,0,['Squirrels'],Cats
635,16,27,Mammals,Specific,0.0,0,"['Donkeys', 'Hamsters']",Zebras
636,16,28,Mammals,Specific,0.0,0,"['Hippos', 'Horses']",Cows
637,16,29,Mammals,Specific,0.0,0,"['Sheep', 'Giraffes']",Elephants
638,16,30,Mammals,Specific,0.0,0,"['Zebras', 'Sheep']",Llamas
639,16,31,Mammals,Specific,0.0,0,"['Squirrels', 'Hamsters']",Lions
640,16,32,Mammals,Specific,0.0,0,"['Canines', 'Puppies']",Dogs
641,16,33,Mammals,Specific,0.0,0,"['Camels', 'Giraffes']",Cats
642,16,34,Mammals,Specific,0.0,0,"['Sheep', 'Zebras']",Beavers
643,16,35,Mammals,Specific,0.0,0,"['Deer', 'Horses']",Donkeys
644,16,36,Mammals,Specific,0.0,0,"['Tigers', 'Squirrels']",Cats
645,16,37,Mammals,Specific,0.0,0,"['Cows', 'Sheep']",Mice
646,17,0,Mammals,Specific,0.0,0,['Camels'],Cats
647,17,1,Mammals,Specific,0.0,0,['Sheep'],Llamas
648,17,2,Mammals,Specific,0.0,0,['Horses'],Cows
649,17,3,Mammals,Specific,0.0,0,['Donkeys'],Zebras
650,17,4,Mammals,Specific,0.0,0,['Sheep'],Beavers
651,17,5,Mammals,Specific,0.0,0,['Sheep'],Elephants
652,17,6,Mammals,Specific,0.0,0,['Hamsters'],Giraffes
653,17,7,Mammals,Specific,0.0,0,['Hamsters'],Lions
654,17,8,Mammals,Specific,0.0,0,['Dogs'],Canines
655,17,9,Mammals,Specific,0.0,0,['Giraffes'],Cats
656,17,10,Mammals,Specific,0.0,0,['Giraffes'],Elephants
657,17,11,Mammals,Specific,0.0,0,['Hamsters'],Zebras
658,17,12,Mammals,Specific,0.0,0,['Rhinos'],Wolves
659,17,13,Mammals,Specific,0.0,0,['Cows'],Mice
660,17,14,Mammals,Specific,0.0,0,['Squirrels'],Lions
661,17,15,Mammals,Specific,0.0,0,['Squirrels'],Cats
662,17,16,Mammals,Specific,0.0,0,['Cats'],Felines
663,17,17,Mammals,Specific,0.0,0,['Squirrels'],Zebras
664,17,18,Mammals,Specific,0.0,0,['Beavers'],Donkeys
665,17,19,Mammals,Specific,0.0,0,['Sheep'],Mice
666,17,20,Mammals,Specific,0.0,0,['Zebras'],Llamas
667,17,21,Mammals,Specific,0.0,0,['Zebras'],Beavers
668,17,22,Mammals,Specific,0.0,0,['Hippos'],Cows
669,17,23,Mammals,Specific,0.0,0,['Horses'],Donkeys
670,17,24,Mammals,Specific,0.0,0,['Horses'],Ponies
671,17,25,Mammals,Specific,0.0,0,['Deer'],Donkeys
672,17,26,Mammals,Specific,0.0,0,['Tigers'],Cats
673,17,27,Mammals,Specific,0.0,0,"['Sheep', 'Giraffes']",Elephants
674,17,28,Mammals,Specific,0.0,0,"['Hippos', 'Horses']",Cows
675,17,29,Mammals,Specific,0.0,0,"['Tigers', 'Squirrels']",Cats
676,17,30,Mammals,Specific,0.0,0,"['Donkeys', 'Hamsters']",Zebras
677,17,31,Mammals,Specific,0.0,0,"['Sheep', 'Zebras']",Beavers
678,17,32,Mammals,Specific,0.0,0,"['Canines', 'Puppies']",Dogs
679,17,33,Mammals,Specific,0.0,0,"['Zebras', 'Sheep']",Llamas
680,17,34,Mammals,Specific,0.0,0,"['Deer', 'Horses']",Donkeys
681,17,35,Mammals,Specific,0.0,0,"['Cows', 'Sheep']",Mice
682,17,36,Mammals,Specific,0.0,0,"['Squirrels', 'Hamsters']",Lions
683,17,37,Mammals,Specific,0.0,0,"['Camels', 'Giraffes']",Cats
684,18,0,Mammals,Specific,0.0,0,['Giraffes'],Cats
685,18,1,Mammals,Specific,0.0,0,['Deer'],Donkeys
686,18,2,Mammals,Specific,0.0,0,['Squirrels'],Zebras
687,18,3,Mammals,Specific,0.0,0,['Horses'],Donkeys
688,18,4,Mammals,Specific,0.0,0,['Horses'],Cows
689,18,5,Mammals,Specific,0.0,0,['Zebras'],Beavers
690,18,6,Mammals,Specific,0.0,0,['Zebras'],Llamas
691,18,7,Mammals,Specific,0.0,0,['Squirrels'],Lions
692,18,8,Mammals,Specific,0.0,0,['Dogs'],Canines
693,18,9,Mammals,Specific,0.0,0,['Tigers'],Cats
694,18,10,Mammals,Specific,0.0,0,['Hamsters'],Zebras
695,18,11,Mammals,Specific,0.0,0,['Hamsters'],Giraffes
696,18,12,Mammals,Specific,0.0,0,['Hamsters'],Lions
697,18,13,Mammals,Specific,0.0,0,['Cows'],Mice
698,18,14,Mammals,Specific,0.0,0,['Sheep'],Beavers
699,18,15,Mammals,Specific,0.0,0,['Camels'],Cats
700,18,16,Mammals,Specific,0.0,0,['Cats'],Felines
701,18,17,Mammals,Specific,0.0,0,['Giraffes'],Elephants
702,18,18,Mammals,Specific,0.0,0,['Hippos'],Cows
703,18,19,Mammals,Specific,0.0,0,['Sheep'],Elephants
704,18,20,Mammals,Specific,0.0,0,['Donkeys'],Zebras
705,18,21,Mammals,Specific,0.0,0,['Sheep'],Llamas
706,18,22,Mammals,Specific,0.0,0,['Beavers'],Donkeys
707,18,23,Mammals,Specific,0.0,0,['Sheep'],Mice
708,18,24,Mammals,Specific,0.0,0,['Horses'],Ponies
709,18,25,Mammals,Specific,0.0,0,['Squirrels'],Cats
710,18,26,Mammals,Specific,0.0,0,['Rhinos'],Wolves
711,18,27,Mammals,Specific,0.0,0,"['Donkeys', 'Hamsters']",Zebras
712,18,28,Mammals,Specific,0.0,0,"['Sheep', 'Giraffes']",Elephants
713,18,29,Mammals,Specific,0.0,0,"['Sheep', 'Zebras']",Beavers
714,18,30,Mammals,Specific,0.0,0,"['Tigers', 'Squirrels']",Cats
715,18,31,Mammals,Specific,0.0,0,"['Zebras', 'Sheep']",Llamas
716,18,32,Mammals,Specific,0.0,0,"['Canines', 'Puppies']",Dogs
717,18,33,Mammals,Specific,0.0,0,"['Cows', 'Sheep']",Mice
718,18,34,Mammals,Specific,0.0,0,"['Camels', 'Giraffes']",Cats
719,18,35,Mammals,Specific,0.0,0,"['Squirrels', 'Hamsters']",Lions
720,18,36,Mammals,Specific,0.0,0,"['Hippos', 'Horses']",Cows
721,18,37,Mammals,Specific,0.0,0,"['Deer', 'Horses']",Donkeys
722,19,0,Mammals,Specific,0.0,0,['Hamsters'],Giraffes
723,19,1,Mammals,Specific,0.0,0,['Deer'],Donkeys
724,19,2,Mammals,Specific,0.0,0,['Tigers'],Cats
725,19,3,Mammals,Specific,0.0,0,['Zebras'],Llamas
726,19,4,Mammals,Specific,0.0,0,['Zebras'],Beavers
727,19,5,Mammals,Specific,0.0,0,['Sheep'],Beavers
728,19,6,Mammals,Specific,0.0,0,['Sheep'],Llamas
729,19,7,Mammals,Specific,0.0,0,['Sheep'],Elephants
730,19,8,Mammals,Specific,0.0,0,['Dogs'],Canines
731,19,9,Mammals,Specific,0.0,0,['Hamsters'],Lions
732,19,10,Mammals,Specific,0.0,0,['Squirrels'],Lions
733,19,11,Mammals,Specific,0.0,0,['Giraffes'],Elephants
734,19,12,Mammals,Specific,0.0,0,['Horses'],Donkeys
735,19,13,Mammals,Specific,0.0,0,['Rhinos'],Wolves
736,19,14,Mammals,Specific,0.0,0,['Sheep'],Mice
737,19,15,Mammals,Specific,0.0,0,['Cows'],Mice
738,19,16,Mammals,Specific,0.0,0,['Cats'],Felines
739,19,17,Mammals,Specific,0.0,0,['Beavers'],Donkeys
740,19,18,Mammals,Specific,0.0,0,['Squirrels'],Zebras
741,19,19,Mammals,Specific,0.0,0,['Donkeys'],Zebras
742,19,20,Mammals,Specific,0.0,0,['Horses'],Cows
743,19,21,Mammals,Specific,0.0,0,['Squirrels'],Cats
744,19,22,Mammals,Specific,0.0,0,['Giraffes'],Cats
745,19,23,Mammals,Specific,0.0,0,['Camels'],Cats
746,19,24,Mammals,Specific,0.0,0,['Horses'],Ponies
747,19,25,Mammals,Specific,0.0,0,['Hippos'],Cows
748,19,26,Mammals,Specific,0.0,0,['Hamsters'],Zebras
749,19,27,Mammals,Specific,0.0,0,"['Squirrels', 'Hamsters']",Lions
750,19,28,Mammals,Specific,0.0,0,"['Deer', 'Horses']",Donkeys
751,19,29,Mammals,Specific,0.0,0,"['Sheep', 'Zebras']",Beavers
752,19,30,Mammals,Specific,0.0,0,"['Hippos', 'Horses']",Cows
753,19,31,Mammals,Specific,0.0,0,"['Zebras', 'Sheep']",Llamas
754,19,32,Mammals,Specific,0.0,0,"['Canines', 'Puppies']",Dogs
755,19,33,Mammals,Specific,0.0,0,"['Tigers', 'Squirrels']",Cats
756,19,34,Mammals,Specific,0.0,0,"['Sheep', 'Giraffes']",Elephants
757,19,35,Mammals,Specific,0.0,0,"['Donkeys', 'Hamsters']",Zebras
758,19,36,Mammals,Specific,0.0,0,"['Cows', 'Sheep']",Mice
759,19,37,Mammals,Specific,0.0,0,"['Camels', 'Giraffes']",Cats
760,20,0,Vehicles,General,0.0,0,['Submarines'],All vehicles
761,20,1,Vehicles,General,0.0,0,['Motorbikes'],All vehicles
762,20,2,Vehicles,General,0.0,0,['Jeeps'],All vehicles
763,20,3,Vehicles,General,0.0,0,['Vans'],All vehicles
764,20,4,Vehicles,General,0.0,0,['Caravans'],All vehicles
765,20,5,Vehicles,General,0.0,0,['Sleds'],All vehicles
766,20,6,Vehicles,General,0.0,0,['Mopeds'],All vehicles
767,20,7,Vehicles,General,0.0,0,['Rockets'],All vehicles
768,20,8,Vehicles,General,0.0,0,['All man-made things'],All vehicles
769,20,9,Vehicles,General,0.0,0,['Carriages'],All vehicles
770,20,10,Vehicles,General,0.0,0,['Trams'],All vehicles
771,20,11,Vehicles,General,0.0,0,['Airplanes'],All vehicles
772,20,12,Vehicles,General,0.0,0,['Boats'],All vehicles
773,20,13,Vehicles,General,0.0,0,['Skateboards'],All vehicles
774,20,14,Vehicles,General,0.0,0,['Bicycles'],All vehicles
775,20,15,Vehicles,General,0.0,0,['Taxis'],All vehicles
776,20,16,Vehicles,General,0.0,0,['All things'],All vehicles
777,20,17,Vehicles,General,0.0,0,['Buses'],All vehicles
778,20,18,Vehicles,General,0.0,0,['Helicopters'],All vehicles
779,20,19,Vehicles,General,0.0,0,['Hovercraft'],All vehicles
780,20,20,Vehicles,General,0.0,0,['Trains'],All vehicles
781,20,21,Vehicles,General,0.0,0,['Zeppelins'],All vehicles
782,20,22,Vehicles,General,0.0,0,['Cars'],All vehicles
783,20,23,Vehicles,General,0.0,0,['Trucks'],All vehicles
784,20,24,Vehicles,General,0.0,0,['All things that can move'],All vehicles
785,20,25,Vehicles,General,0.0,0,['Tractors'],All vehicles
786,20,26,Vehicles,General,0.0,0,['Carts'],All vehicles
787,20,27,Vehicles,General,0.0,0,"['Mopeds', 'Airplanes']",All vehicles
788,20,28,Vehicles,General,0.0,0,"['Rockets', 'Motorbikes']",All vehicles
789,20,29,Vehicles,General,0.0,0,"['Skateboards', 'Zeppelins']",All vehicles
790,20,30,Vehicles,General,0.0,0,"['Vans', 'Cars']",All vehicles
791,20,31,Vehicles,General,0.0,0,"['Rockets', 'Bicycles']",All vehicles
792,20,32,Vehicles,General,0.0,0,"['All transport', 'All moving things']",All vehicles
793,20,33,Vehicles,General,0.0,0,"['Helicopters', 'Rockets']",All vehicles
794,20,34,Vehicles,General,0.0,0,"['Boats', 'Trams']",All vehicles
795,20,35,Vehicles,General,0.0,0,"['Skateboards', 'Helicopters']",All vehicles
796,20,36,Vehicles,General,0.0,0,"['Cars', 'Buses']",All vehicles
797,20,37,Vehicles,General,0.0,0,"['Trucks', 'Carriages']",All vehicles
798,21,0,Vehicles,General,0.0,0,['Trams'],All vehicles
799,21,1,Vehicles,General,0.0,0,['Sleds'],All vehicles
