,pid,tid,argument,domain,conclusion_type,is_single_premise,is_control,premises,conclusion,rating,light_cut,medium_cut,hard_cut
234,103,14,"(('Foxes',), 'All mammals')",Mammals,General,True,False,"('Foxes',)",All mammals,86,True,True,True
235,103,15,"(('Cats',), 'All mammals')",Mammals,General,True,False,"('Cats',)",All mammals,81,True,True,True
236,103,16,"(('All living things',), 'All mammals')",Mammals,General,True,True,"('All living things',)",All mammals,0,True,True,True
237,103,17,"(('Tigers',), 'All mammals')",Mammals,General,True,False,"('Tigers',)",All mammals,78,True,True,True
238,103,18,"(('Cows',), 'All mammals')",Mammals,General,True,False,"('Cows',)",All mammals,75,True,True,True
239,103,19,"(('Squirrels',), 'All mammals')",Mammals,General,True,False,"('Squirrels',)",All mammals,76,True,True,True
240,103,2,"(('Donkeys',), 'All mammals')",Mammals,General,True,False,"('Donkeys',)",All mammals,79,True,True,True
241,103,20,"(('Wolves',), 'All mammals')",Mammals,General,True,False,"('Wolves',)",All mammals,82,True,True,True
242,103,21,"(('Giraffes',), 'All mammals')",Mammals,General,True,False,"('Giraffes',)",All mammals,79,True,True,True
243,103,22,"(('Lions',), 'All mammals')",Mammals,General,True,False,"('Lions',)",All mammals,77,True,True,True
244,103,23,"(('Mice',), 'All mammals')",Mammals,General,True,False,"('Mice',)",All mammals,78,True,True,True
245,103,24,"(('All plants and animals',), 'All mammals')",Mammals,General,True,True,"('All plants and animals',)",All mammals,0,True,True,True
246,103,25,"(('Deer',), 'All mammals')",Mammals,General,True,False,"('Deer',)",All mammals,78,True,True,True
247,103,26,"(('Rhinos',), 'All mammals')",Mammals,General,True,False,"('Rhinos',)",All mammals,82,True,True,True
248,103,27,"(('Tigers', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Tigers', 'Hedgehogs')",All mammals,81,True,True,True
249,103,28,"(('Donkeys', 'Horses'), 'All mammals')",Mammals,General,False,False,"('Donkeys', 'Horses')",All mammals,76,True,True,True
250,103,29,"(('Sheep', 'Beavers'), 'All mammals')",Mammals,General,False,False,"('Sheep', 'Beavers')",All mammals,81,True,True,True
251,103,3,"(('Llamas',), 'All mammals')",Mammals,General,True,False,"('Llamas',)",All mammals,76,True,True,True
252,103,30,"(('Zebras', 'Llamas'), 'All mammals')",Mammals,General,False,False,"('Zebras', 'Llamas')",All mammals,81,True,True,True
253,103,31,"(('Camels', 'Giraffes'), 'All mammals')",Mammals,General,False,False,"('Camels', 'Giraffes')",All mammals,80,True,True,True
254,103,32,"(('All animals', 'All organisms'), 'All mammals')",Mammals,General,False,True,"('All animals', 'All organisms')",All mammals,0,True,True,True
255,103,33,"(('Cats', 'Donkeys'), 'All mammals')",Mammals,General,False,False,"('Cats', 'Donkeys')",All mammals,79,True,True,True
256,103,34,"(('Dogs', 'Foxes'), 'All mammals')",Mammals,General,False,False,"('Dogs', 'Foxes')",All mammals,81,True,True,True
257,103,35,"(('Hamsters', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Hamsters', 'Hedgehogs')",All mammals,78,True,True,True
258,103,36,"(('Foxes', 'Donkeys'), 'All mammals')",Mammals,General,False,False,"('Foxes', 'Donkeys')",All mammals,83,True,True,True
259,103,37,"(('Squirrels', 'Zebras'), 'All mammals')",Mammals,General,False,False,"('Squirrels', 'Zebras')",All mammals,82,True,True,True
260,103,4,"(('Hippos',), 'All mammals')",Mammals,General,True,False,"('Hippos',)",All mammals,82,True,True,True
261,103,5,"(('Hamsters',), 'All mammals')",Mammals,General,True,False,"('Hamsters',)",All mammals,79,True,True,True
262,103,6,"(('Zebras',), 'All mammals')",Mammals,General,True,False,"('Zebras',)",All mammals,77,True,True,True
263,103,7,"(('Hedgehogs',), 'All mammals')",Mammals,General,True,False,"('Hedgehogs',)",All mammals,76,True,True,True
264,103,8,"(('All animals',), 'All mammals')",Mammals,General,True,True,"('All animals',)",All mammals,0,True,True,True
265,103,9,"(('Rabbits',), 'All mammals')",Mammals,General,True,False,"('Rabbits',)",All mammals,79,True,True,True
266,104,0,"(('Llamas',), 'All mammals')",Mammals,General,True,False,"('Llamas',)",All mammals,67,False,False,False
267,104,1,"(('Hedgehogs',), 'All mammals')",Mammals,General,True,False,"('Hedgehogs',)",All mammals,56,False,False,False
268,104,10,"(('Squirrels',), 'All mammals')",Mammals,General,True,False,"('Squirrels',)",All mammals,58,False,False,False
269,104,11,"(('Mice',), 'All mammals')",Mammals,General,True,False,"('Mice',)",All mammals,61,False,False,False
270,104,12,"(('Tigers',), 'All mammals')",Mammals,General,True,False,"('Tigers',)",All mammals,55,False,False,False
271,104,13,"(('Rabbits',), 'All mammals')",Mammals,General,True,False,"('Rabbits',)",All mammals,56,False,False,False
272,104,14,"(('Dogs',), 'All mammals')",Mammals,General,True,False,"('Dogs',)",All mammals,59,False,False,False
273,104,15,"(('Zebras',), 'All mammals')",Mammals,General,True,False,"('Zebras',)",All mammals,60,False,False,False
274,104,16,"(('All living things',), 'All mammals')",Mammals,General,True,True,"('All living things',)",All mammals,100,False,False,False
275,104,17,"(('Deer',), 'All mammals')",Mammals,General,True,False,"('Deer',)",All mammals,57,False,False,False
276,104,18,"(('Foxes',), 'All mammals')",Mammals,General,True,False,"('Foxes',)",All mammals,59,False,False,False
277,104,19,"(('Lions',), 'All mammals')",Mammals,General,True,False,"('Lions',)",All mammals,58,False,False,False
278,104,2,"(('Horses',), 'All mammals')",Mammals,General,True,False,"('Horses',)",All mammals,55,False,False,False
279,104,20,"(('Cows',), 'All mammals')",Mammals,General,True,False,"('Cows',)",All mammals,58,False,False,False
280,104,21,"(('Hamsters',), 'All mammals')",Mammals,General,True,False,"('Hamsters',)",All mammals,61,False,False,False
281,104,22,"(('Sheep',), 'All mammals')",Mammals,General,True,False,"('Sheep',)",All mammals,54,False,False,False
282,104,23,"(('Hippos',), 'All mammals')",Mammals,General,True,False,"('Hippos',)",All mammals,49,False,False,False
283,104,24,"(('All plants and animals',), 'All mammals')",Mammals,General,True,True,"('All plants and animals',)",All mammals,100,False,False,False
284,104,25,"(('Beavers',), 'All mammals')",Mammals,General,True,False,"('Beavers',)",All mammals,53,False,False,False
285,104,26,"(('Elephants',), 'All mammals')",Mammals,General,True,False,"('Elephants',)",All mammals,52,False,False,False
286,104,27,"(('Tigers', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Tigers', 'Hedgehogs')",All mammals,64,False,False,False
287,104,28,"(('Foxes', 'Donkeys'), 'All mammals')",Mammals,General,False,False,"('Foxes', 'Donkeys')",All mammals,63,False,False,False
288,104,29,"(('Hamsters', 'Hedgehogs'), 'All mammals')",Mammals,General,False,False,"('Hamsters', 'Hedgehogs')",All mammals,45,False,False,False
289,104,3,"(('Cats',), 'All mammals')",Mammals,General,True,False,"('Cats',)",All mammals,59,False,False,False
290,104,30,"(('Camels', 'Giraffes'), 'All mammals')",Mammals,General,False,False,"('Camels', 'Giraffes')",All mammals,55,False,False,False
291,104,31,"(('Cats', 'Donkeys'), 'All mammals')",Mammals,General,False,False,"('Cats', 'Donkeys')",All mammals,71,False,False,False
292,104,32,"(('All animals', 'All organisms'), 'All mammals')",Mammals,General,False,True,"('All animals', 'All organisms')",All mammals,100,False,False,False
293,104,33,"(('Squirrels', 'Zebras'), 'All mammals')",Mammals,General,False,False,"('Squirrels', 'Zebras')",All mammals,61,False,False,False
294,104,34,"(('Sheep', 'Beavers'), 'All mammals')",Mammals,General,False,False,"('Sheep', 'Beavers')",All mammals,59,False,False,False
295,104,35,"(('Dogs', 'Foxes'), 'All mammals')",Mammals,General,False,False,"('Dogs', 'Foxes')",All mammals,56,False,False,False
296,104,36,"(('Zebras', 'Llamas'), 'All mammals')",Mammals,General,False,False,"('Zebras', 'Llamas')",All mammals,61,False,False,False
297,104,37,"(('Donkeys', 'Horses'), 'All mammals')",Mammals,General,False,False,"('Donkeys', 'Horses')",All mammals,52,False,False,False
298,104,4,"(('Giraffes',), 'All mammals')",Mammals,General,True,False,"('Giraffes',)",All mammals,57,False,False,False
299,104,5,"(('Wolves',), 'All mammals')",Mammals,General,True,False,"('Wolves',)",All mammals,57,False,False,False
300,104,6,"(('Rhinos',), 'All mammals')",Mammals,General,True,False,"('Rhinos',)",All mammals,60,False,False,False
301,104,7,"(('Donkeys',), 'All mammals')",Mammals,General,True,False,"('Donkeys',)",All mammals,55,False,False,False
302,104,8,"(('All animals',), 'All mammals')",Mammals,General,True,True,"('All animals',)",All mammals,80,False,False,False
303,104,9,"(('Camels',), 'All mammals')",Mammals,General,True,False,"('Camels',)",All mammals,59,False,False,False
304,105,0,"(('Lions',), 'Rhinos')",Mammals,Specific,True,False,"('Lions',)",Rhinos,55,False,False,False
305,105,1,"(('Elephants',), 'Squirrels')",Mammals,Specific,True,False,"('Elephants',)",Squirrels,67,False,False,False
306,105,10,"(('Cats',), 'Cows')",Mammals,Specific,True,False,"('Cats',)",Cows,75,False,False,False
307,105,11,"(('Hamsters',), 'Rabbits')",Mammals,Specific,True,False,"('Hamsters',)",Rabbits,82,False,False,False
308,105,12,"(('Deer',), 'Zebras')",Mammals,Specific,True,False,"('Deer',)",Zebras,83,False,False,False
309,105,13,"(('Dogs',), 'Cats')",Mammals,Specific,True,False,"('Dogs',)",Cats,88,False,False,False
310,105,14,"(('Hedgehogs',), 'Rhinos')",Mammals,Specific,True,False,"('Hedgehogs',)",Rhinos,79,False,False,False
311,105,15,"(('Cats',), 'Rabbits')",Mammals,Specific,True,False,"('Cats',)",Rabbits,75,False,False,False
312,105,16,"(('Cats',), 'Felines')",Mammals,Specific,True,True,"('Cats',)",Felines,65,False,False,False
313,105,17,"(('Camels',), 'Tigers')",Mammals,Specific,True,False,"('Camels',)",Tigers,89,False,False,False
314,105,18,"(('Rabbits',), 'Lions')",Mammals,Specific,True,False,"('Rabbits',)",Lions,86,False,False,False
315,105,19,"(('Hippos',), 'Zebras')",Mammals,Specific,True,False,"('Hippos',)",Zebras,79,False,False,False
316,105,2,"(('Tigers',), 'Rhinos')",Mammals,Specific,True,False,"('Tigers',)",Rhinos,65,False,False,False
317,105,20,"(('Horses',), 'Zebras')",Mammals,Specific,True,False,"('Horses',)",Zebras,90,False,False,False
318,105,21,"(('Beavers',), 'Tigers')",Mammals,Specific,True,False,"('Beavers',)",Tigers,34,False,False,False
319,105,22,"(('Rabbits',), 'Tigers')",Mammals,Specific,True,False,"('Rabbits',)",Tigers,67,False,False,False
320,105,23,"(('Tigers',), 'Lions')",Mammals,Specific,True,False,"('Tigers',)",Lions,60,False,False,False
321,105,24,"(('Horses',), 'Ponies')",Mammals,Specific,True,True,"('Horses',)",Ponies,60,False,False,False
322,105,25,"(('Foxes',), 'Cows')",Mammals,Specific,True,False,"('Foxes',)",Cows,74,False,False,False
323,105,26,"(('Horses',), 'Cats')",Mammals,Specific,True,False,"('Horses',)",Cats,79,False,False,False
324,105,27,"(('Lions', 'Hedgehogs'), 'Rhinos')",Mammals,Specific,False,False,"('Lions', 'Hedgehogs')",Rhinos,56,False,False,False
325,105,28,"(('Dogs', 'Cows'), 'Cats')",Mammals,Specific,False,False,"('Dogs', 'Cows')",Cats,62,False,False,False
326,105,29,"(('Horses', 'Deer'), 'Zebras')",Mammals,Specific,False,False,"('Horses', 'Deer')",Zebras,48,False,False,False
327,105,3,"(('Cows',), 'Cats')",Mammals,Specific,True,False,"('Cows',)",Cats,58,False,False,False
328,105,30,"(('Hippos', 'Hedgehogs'), 'Zebras')",Mammals,Specific,False,False,"('Hippos', 'Hedgehogs')",Zebras,77,False,False,False
329,105,31,"(('Hamsters', 'Cats'), 'Rabbits')",Mammals,Specific,False,False,"('Hamsters', 'Cats')",Rabbits,57,False,False,False
330,105,32,"(('Canines', 'Puppies'), 'Dogs')",Mammals,Specific,False,True,"('Canines', 'Puppies')",Dogs,70,False,False,False
331,105,33,"(('Cats', 'Foxes'), 'Cows')",Mammals,Specific,False,False,"('Cats', 'Foxes')",Cows,77,False,False,False
332,105,34,"(('Tigers', 'Rabbits'), 'Lions')",Mammals,Specific,False,False,"('Tigers', 'Rabbits')",Lions,82,False,False,False
333,105,35,"(('Rhinos', 'Elephants'), 'Squirrels')",Mammals,Specific,False,False,"('Rhinos', 'Elephants')",Squirrels,80,False,False,False
334,105,36,"(('Squirrels', 'Rabbits'), 'Tigers')",Mammals,Specific,False,False,"('Squirrels', 'Rabbits')",Tigers,62,False,False,False
335,105,37,"(('Beavers', 'Camels'), 'Tigers')",Mammals,Specific,False,False,"('Beavers', 'Camels')",Tigers,65,False,False,False
336,105,4,"(('Hippos',), 'Tigers')",Mammals,Specific,True,False,"('Hippos',)",Tigers,70,False,False,False
337,105,5,"(('Llamas',), 'Horses')",Mammals,Specific,True,False,"('Llamas',)",Horses,81,False,False,False
338,105,6,"(('Rhinos',), 'Squirrels')",Mammals,Specific,True,False,"('Rhinos',)",Squirrels,50,False,False,False
339,105,7,"(('Squirrels',), 'Tigers')",Mammals,Specific,True,False,"('Squirrels',)",Tigers,55,False,False,False
340,105,8,"(('Dogs',), 'Canines')",Mammals,Specific,True,True,"('Dogs',)",Canines,66,False,False,False
341,105,9,"(('Hedgehogs',), 'Zebras')",Mammals,Specific,True,False,"('Hedgehogs',)",Zebras,81,False,False,False
342,106,0,"(('Squirrels',), 'Tigers')",Mammals,Specific,True,False,"('Squirrels',)",Tigers,14,False,False,False
343,106,1,"(('Hippos',), 'Zebras')",Mammals,Specific,True,False,"('Hippos',)",Zebras,33,False,False,False
344,106,10,"(('Cows',), 'Cats')",Mammals,Specific,True,False,"('Cows',)",Cats,26,False,False,False
345,106,11,"(('Rhinos',), 'Squirrels')",Mammals,Specific,True,False,"('Rhinos',)",Squirrels,4,False,False,False
346,106,12,"(('Camels',), 'Tigers')",Mammals,Specific,True,False,"('Camels',)",Tigers,8,False,False,False
347,106,13,"(('Hedgehogs',), 'Rhinos')",Mammals,Specific,True,False,"('Hedgehogs',)",Rhinos,2,False,False,False
348,106,14,"(('Hedgehogs',), 'Zebras')",Mammals,Specific,True,False,"('Hedgehogs',)",Zebras,5,False,False,False
349,106,15,"(('Horses',), 'Cats')",Mammals,Specific,True,False,"('Horses',)",Cats,29,False,False,False
350,106,16,"(('Cats',), 'Felines')",Mammals,Specific,True,True,"('Cats',)",Felines,100,False,False,False
351,106,17,"(('Tigers',), 'Rhinos')",Mammals,Specific,True,False,"('Tigers',)",Rhinos,35,False,False,False
352,106,18,"(('Cats',), 'Cows')",Mammals,Specific,True,False,"('Cats',)",Cows,27,False,False,False
353,106,19,"(('Rabbits',), 'Tigers')",Mammals,Specific,True,False,"('Rabbits',)",Tigers,13,False,False,False
354,106,2,"(('Lions',), 'Rhinos')",Mammals,Specific,True,False,"('Lions',)",Rhinos,67,False,False,False
355,106,20,"(('Hamsters',), 'Rabbits')",Mammals,Specific,True,False,"('Hamsters',)",Rabbits,70,False,False,False
356,106,21,"(('Hippos',), 'Tigers')",Mammals,Specific,True,False,"('Hippos',)",Tigers,31,False,False,False
357,106,22,"(('Llamas',), 'Horses')",Mammals,Specific,True,False,"('Llamas',)",Horses,70,False,False,False
358,106,23,"(('Elephants',), 'Squirrels')",Mammals,Specific,True,False,"('Elephants',)",Squirrels,7,False,False,False
359,106,24,"(('Horses',), 'Ponies')",Mammals,Specific,True,True,"('Horses',)",Ponies,98,False,False,False
360,106,25,"(('Deer',), 'Zebras')",Mammals,Specific,True,False,"('Deer',)",Zebras,81,False,False,False
361,106,26,"(('Dogs',), 'Cats')",Mammals,Specific,True,False,"('Dogs',)",Cats,50,False,False,False
362,106,27,"(('Dogs', 'Cows'), 'Cats')",Mammals,Specific,False,False,"('Dogs', 'Cows')",Cats,94,False,False,False
363,106,28,"(('Hamsters', 'Cats'), 'Rabbits')",Mammals,Specific,False,False,"('Hamsters', 'Cats')",Rabbits,98,False,False,False
364,106,29,"(('Horses', 'Deer'), 'Zebras')",Mammals,Specific,False,False,"('Horses', 'Deer')",Zebras,100,False,False,False
365,106,3,"(('Rabbits',), 'Lions')",Mammals,Specific,True,False,"('Rabbits',)",Lions,20,False,False,False
366,106,30,"(('Tigers', 'Rabbits'), 'Lions')",Mammals,Specific,False,False,"('Tigers', 'Rabbits')",Lions,99,False,False,False
367,106,31,"(('Cats', 'Foxes'), 'Cows')",Mammals,Specific,False,False,"('Cats', 'Foxes')",Cows,46,False,False,False
368,106,32,"(('Canines', 'Puppies'), 'Dogs')",Mammals,Specific,False,True,"('Canines', 'Puppies')",Dogs,100,False,False,False
369,106,33,"(('Rhinos', 'Elephants'), 'Squirrels')",Mammals,Specific,False,False,"('Rhinos', 'Elephants')",Squirrels,32,False,False,False
370,106,34,"(('Squirrels', 'Rabbits'), 'Tigers')",Mammals,Specific,False,False,"('Squirrels', 'Rabbits')",Tigers,40,False,False,False
371,106,35,"(('Beavers', 'Camels'), 'Tigers')",Mammals,Specific,False,False,"('Beavers', 'Camels')",Tigers,10,False,False,False
372,106,36,"(('Lions', 'Hedgehogs'), 'Rhinos')",Mammals,Specific,False,False,"('Lions', 'Hedgehogs')",Rhinos,14,False,False,False
373,106,37,"(('Hippos', 'Hedgehogs'), 'Zebras')",Mammals,Specific,False,False,"('Hippos', 'Hedgehogs')",Zebras,17,False,False,False
374,106,4,"(('Cats',), 'Rabbits')",Mammals,Specific,True,False,"('Cats',)",Rabbits,91,False,False,False
375,106,5,"(('Horses',), 'Zebras')",Mammals,Specific,True,False,"('Horses',)",Zebras,98,False,False,False
