,argument,domain,conclusion_type,is_single_premise,premises,conclusion,gpt3_rating,gpt3_text1_rating,gpt3.5_text2_rating,gpt3.5_text3_rating,gpt3.5_chat_rating,gpt4_rating,gpt3_maxsim,gpt4_maxsim,human_maxsim,gpt3_meansim,gpt4_meansim,human_meansim,gpt3_scm,gpt4_scm,human_scm
97,"(('Buses',), 'Zeppelins')",Vehicles,Specific,True,['Buses'],Zeppelins,0.0,5.585753563003836,11.138333765516023,62.82683209021116,10.0,35.0,7.5206183949841865,4.5,7.4,7.5206183949841865,4.5,7.4,7.993087813538289,6.770833333333333,8.415277777777778
98,"(('Camels', 'Beavers'), 'Donkeys')",Mammals,Specific,False,"['Camels', 'Beavers']",Donkeys,0.0,3.2649622671686265,54.076482091397175,81.27879438484109,80.0,70.0,12.268147516798717,9.0,10.0,10.475746579443554,7.0,8.263157894736842,11.725659010886531,8.447916666666666,9.930921052631579
99,"(('Camels', 'Beavers'), 'Elephants')",Mammals,Specific,False,"['Camels', 'Beavers']",Elephants,0.0,52.79109757317154,46.54638516886865,91.16076622819456,80.0,70.0,11.47228322020303,7.0,8.68421052631579,10.138413316806197,5.75,7.052631578947368,11.327726862588689,7.447916666666666,9.273026315789473
100,"(('Camels', 'Cows'), 'All mammals')",Mammals,General,False,"['Camels', 'Cows']",All mammals,0.0,87.20597867215258,83.83973612921358,78.90001237442642,100.0,40.0,,,,,,,11.155401393609608,8.104166666666666,9.414473684210527
101,"(('Camels', 'Donkeys'), 'All mammals')",Mammals,General,False,"['Camels', 'Donkeys']",All mammals,0.0,83.57014395218081,58.610128654812485,59.146097103126976,90.0,40.0,,,,,,,10.607846845147757,7.604166666666667,9.780701754385964
102,"(('Camels', 'Giraffes'), 'All mammals')",Mammals,General,False,"['Camels', 'Giraffes']",All mammals,0.0,85.9557379827285,34.18110292367572,70.05099184920914,90.0,40.0,,,,,,,10.70029861201324,6.833333333333333,9.133771929824562
103,"(('Camels', 'Giraffes'), 'Cats')",Mammals,Specific,False,"['Camels', 'Giraffes']",Cats,0.0,6.367672420340226,21.166959506160097,72.38042908224455,20.0,60.0,9.871369090977934,5.5,6.631578947368421,8.747948245015838,5.0,6.157894736842105,10.285833851495587,6.166666666666666,7.8826754385964914
104,"(('Camels', 'Horses'), 'Cats')",Mammals,Specific,False,"['Camels', 'Horses']",Cats,0.0,4.956562906242291,23.798641574138703,72.16524561882939,10.0,60.0,11.507281499320964,7.5,7.0,10.689325295149448,6.5,6.815789473684211,12.173145945398105,8.260416666666668,8.448464912280702
105,"(('Camels', 'Wolves'), 'Dogs')",Mammals,Specific,False,"['Camels', 'Wolves']",Dogs,0.0,65.97937259461101,79.81184410044925,91.98634722134317,100.0,90.0,18.317900876161836,17.5,13.526315789473685,14.520651684927898,12.25,10.394736842105264,15.173925488394332,12.979166666666668,11.857456140350877
106,"(('Camels', 'Wolves'), 'Llamas')",Mammals,Specific,False,"['Camels', 'Wolves']",Llamas,0.0,6.845298801845536,36.28519873587109,85.88271971553463,80.0,85.0,13.703649022824944,14.5,12.736842105263158,11.344895187078544,10.0,10.631578947368421,12.866799561725887,11.479166666666668,11.462719298245613
107,"(('Camels',), 'All mammals')",Mammals,General,True,['Camels'],All mammals,0.0,62.15917598054431,46.92423013063579,51.38558502940565,70.0,35.0,,,,,,,9.887249424718169,6.395833333333333,8.432017543859649
108,"(('Camels',), 'Cats')",Mammals,Specific,True,['Camels'],Cats,0.0,1.0764010802734905,25.602994487345303,72.39580236090431,10.0,50.0,9.871369090977934,5.5,6.631578947368421,9.871369090977934,5.5,6.631578947368421,9.879309257848051,5.947916666666666,7.531798245614035
109,"(('Camels',), 'Dogs')",Mammals,Specific,True,['Camels'],Dogs,0.0,4.153352220271492,38.38481289384827,85.76167770707883,20.0,50.0,10.723402493693962,7.0,7.2631578947368425,10.723402493693962,7.0,7.2631578947368425,10.305325959206066,6.697916666666666,7.847587719298246
110,"(('Camels',), 'Donkeys')",Mammals,Specific,True,['Camels'],Donkeys,0.0,17.885601548806147,48.59513262605429,84.27977816398014,50.0,55.0,12.268147516798717,9.0,10.0,12.268147516798717,9.0,10.0,11.077698470758442,7.697916666666666,9.216008771929825
111,"(('Camels',), 'Elephants')",Mammals,Specific,True,['Camels'],Elephants,0.0,23.059487802040643,52.26803591624236,89.44283097602364,10.0,50.0,11.47228322020303,7.0,8.68421052631579,11.47228322020303,7.0,8.68421052631579,10.6797663224606,6.697916666666666,8.55811403508772
112,"(('Camels',), 'Hedgehogs')",Mammals,Specific,True,['Camels'],Hedgehogs,0.0,1.9998365726816187,3.3582661910471474,70.99629896657542,10.0,50.0,8.779754946957254,3.0,6.157894736842105,8.779754946957254,3.0,6.157894736842105,9.333502185837713,4.697916666666666,7.294956140350877
113,"(('Camels',), 'Llamas')",Mammals,Specific,True,['Camels'],Llamas,0.0,47.02940586118402,60.49159286926936,90.07663074486808,80.0,75.0,13.703649022824944,14.5,12.736842105263158,13.703649022824944,14.5,12.736842105263158,11.795449223771556,10.447916666666666,10.584429824561404
114,"(('Camels',), 'Mice')",Mammals,Specific,True,['Camels'],Mice,0.0,1.229429011967465,9.65445241797276,80.82323616217553,10.0,50.0,8.090594951628901,4.5,4.526315789473684,8.090594951628901,4.5,4.526315789473684,8.988922188173536,5.447916666666666,6.479166666666666
115,"(('Camels',), 'Tigers')",Mammals,Specific,True,['Camels'],Tigers,0.0,1.831745997509238,6.3175280484295415,47.24902681585202,0.0,50.0,9.226875321317355,4.5,7.473684210526316,9.226875321317355,4.5,7.473684210526316,9.55706237301776,5.447916666666666,7.952850877192983
116,"(('Canaries', 'Blackbirds'), 'All birds')",Birds,General,False,"['Canaries', 'Blackbirds']",All birds,0.0,89.02942979927687,90.7154368605811,91.89146306808598,50.0,65.0,,,,,,,11.315118847088277,10.625,10.122549019607844
117,"(('Canaries', 'Blackbirds'), 'Ostriches')",Birds,Specific,False,"['Canaries', 'Blackbirds']",Ostriches,0.0,18.51777907619357,53.30841708748137,88.72163167148545,50.0,70.0,8.613621622427898,6.0,5.588235294117647,8.07135958365998,5.75,5.5588235294117645,9.964370234758087,8.3125,7.855392156862745
118,"(('Canaries', 'Chickens'), 'Storks')",Birds,Specific,False,"['Canaries', 'Chickens']",Storks,0.0,2.3566688046960684,39.74165450573397,77.28036110311305,80.0,70.0,9.276347382113453,10.0,7.470588235294118,9.161380827784235,8.25,6.764705882352941,10.075687821801235,10.822916666666668,9.218137254901961
119,"(('Canaries', 'Robins'), 'All birds')",Birds,General,False,"['Canaries', 'Robins']",All birds,0.0,94.32982317538082,91.52796636956975,91.72946441887116,90.0,65.0,,,,,,,11.962436411263722,10.958333333333334,9.468137254901961
120,"(('Canaries', 'Robins'), 'Falcons')",Birds,Specific,False,"['Canaries', 'Robins']",Falcons,0.0,26.76900009506032,87.41517493447907,90.27478648606058,80.0,85.0,9.078179145544922,11.0,7.0,9.003070076659604,9.5,6.882352941176471,10.520307778404323,10.979166666666668,8.23406862745098
121,"(('Canaries', 'Seagulls'), 'Storks')",Birds,Specific,False,"['Canaries', 'Seagulls']",Storks,0.0,9.429599447463756,55.95561483875805,80.3405603249284,80.0,85.0,11.097681974332495,9.0,9.705882352941176,10.187014678222974,7.75,7.88235294117647,10.863194149639671,10.041666666666668,10.275735294117647
122,"(('Canaries', 'Sparrows'), 'Pelicans')",Birds,Specific,False,"['Canaries', 'Sparrows']",Pelicans,0.0,16.35977113718968,59.14829396703357,85.66931685127696,80.0,85.0,8.72817918897621,7.5,6.352941176470588,8.34815128456346,7.5,6.147058823529411,9.806608757334123,9.270833333333332,8.087009803921568
123,"(('Canaries',), 'All birds')",Birds,General,True,['Canaries'],All birds,0.0,84.27167828360494,90.34393403855512,85.61119289731698,70.0,60.0,,,,,,,9.378186615663191,9.166666666666666,8.801470588235295
124,"(('Canaries',), 'Eagles')",Birds,Specific,True,['Canaries'],Eagles,0.0,49.45976661623882,25.192480512420392,87.50801817146846,50.0,65.0,8.57759934842264,8.0,6.0,8.57759934842264,8.0,6.0,8.977892982042915,8.583333333333332,7.400735294117648
125,"(('Canaries',), 'Falcons')",Birds,Specific,True,['Canaries'],Falcons,0.0,73.9971282670727,37.54948191607605,89.33923088965189,50.0,65.0,8.927961007774286,8.0,6.764705882352941,8.927961007774286,8.0,6.764705882352941,9.153073811718738,8.583333333333332,7.783088235294118
126,"(('Canaries',), 'Ostriches')",Birds,Specific,True,['Canaries'],Ostriches,0.0,52.48645003216797,42.74100642831826,80.0946438599843,20.0,65.0,7.5290975448920605,6.0,5.588235294117647,7.5290975448920605,6.0,5.588235294117647,8.453642080277625,7.583333333333333,7.194852941176471
127,"(('Canaries',), 'Pelicans')",Birds,Specific,True,['Canaries'],Pelicans,0.0,19.53255254787219,40.64103143032195,84.5715923808749,20.0,65.0,8.72817918897621,7.5,6.352941176470588,8.72817918897621,7.5,6.352941176470588,9.053182902319701,8.333333333333332,7.577205882352942
128,"(('Canaries',), 'Storks')",Birds,Specific,True,['Canaries'],Storks,0.0,20.229292301819548,18.368263458889714,73.67031778876515,20.0,55.0,9.276347382113453,6.5,6.0588235294117645,9.276347382113453,6.5,6.0588235294117645,9.327266998888323,7.833333333333333,7.43014705882353
129,"(('Canaries',), 'Swans')",Birds,Specific,True,['Canaries'],Swans,0.0,10.621620106931736,29.95042172618541,82.15469319604719,50.0,65.0,9.071147277883279,8.0,6.647058823529412,9.071147277883279,8.0,6.647058823529412,9.224666946773235,8.583333333333332,7.724264705882353
130,"(('Caravans', 'Boats'), 'Skateboards')",Vehicles,Specific,False,"['Caravans', 'Boats']",Skateboards,0.0,1.6786311216768552,30.30534328102351,57.90435548411567,0.0,60.0,4.987995039811906,3.5,5.266666666666667,4.33530354056192,3.0,5.1,7.041858663895925,6.40625,7.391666666666666
131,"(('Caravans', 'Sleds'), 'All vehicles')",Vehicles,General,False,"['Caravans', 'Sleds']",All vehicles,0.0,78.30952012308677,47.00026922218422,60.61848216320692,50.0,55.0,,,,,,,8.114189559562938,8.916666666666666,9.16388888888889
132,"(('Caravans',), 'All vehicles')",Vehicles,General,True,['Caravans'],All vehicles,0.0,22.28474068689361,19.058399822276577,43.84608844795967,50.0,35.0,,,,,,,7.502981013122205,7.458333333333333,8.227777777777778
133,"(('Caravans',), 'Jeeps')",Vehicles,Specific,True,['Caravans'],Jeeps,0.0,85.36492058647781,47.20678619055652,88.13591474362981,90.0,60.0,9.846544397285452,12.0,8.333333333333334,9.846544397285452,12.0,8.333333333333334,8.674762705203829,9.729166666666666,8.280555555555555
134,"(('Caravans',), 'Skateboards')",Vehicles,Specific,True,['Caravans'],Skateboards,0.0,2.6080838951936403,1.020368393505865,22.94937353260188,10.0,30.0,3.682612041311934,2.5,5.266666666666667,3.682612041311934,2.5,5.266666666666667,5.59279652721707,4.979166666666666,6.747222222222222
135,"(('Carriages', 'Boats'), 'All vehicles')",Vehicles,General,False,"['Carriages', 'Boats']",All vehicles,0.0,76.85144769472433,70.97328052939119,77.91279257251658,50.0,55.0,,,,,,,9.034273586222852,10.875,10.155555555555557
136,"(('Carriages', 'Buses'), 'All vehicles')",Vehicles,General,False,"['Carriages', 'Buses']",All vehicles,0.0,82.09577144434364,79.69285813763437,78.16453769760321,90.0,70.0,,,,,,,9.392238010145075,10.625,10.577777777777778
137,"(('Carriages', 'Cars'), 'All vehicles')",Vehicles,General,False,"['Carriages', 'Cars']",All vehicles,0.0,85.68981632690215,91.13492589831137,89.24554540257733,90.0,70.0,,,,,,,9.519782537107423,12.104166666666666,10.688888888888888
138,"(('Carriages', 'Hovercraft'), 'All vehicles')",Vehicles,General,False,"['Carriages', 'Hovercraft']",All vehicles,0.0,58.37239644616289,66.85401268040853,75.37437979785541,50.0,55.0,,,,,,,9.31812817078639,10.833333333333334,10.197222222222221
139,"(('Carriages', 'Hovercraft'), 'Boats')",Vehicles,Specific,False,"['Carriages', 'Hovercraft']",Boats,0.0,52.08725052790255,40.2066754150496,90.14198139210464,50.0,80.0,11.200486854401868,15.0,14.533333333333333,9.378163260574219,12.0,10.866666666666667,10.259307512594129,12.916666666666668,12.365277777777777
140,"(('Carriages', 'Mopeds'), 'Motorbikes')",Vehicles,Specific,False,"['Carriages', 'Mopeds']",Motorbikes,0.0,76.56583511149863,84.56353562323648,93.59334156746522,100.0,85.0,15.924771180107138,15.0,18.533333333333335,12.085455564661153,10.75,12.666666666666668,12.299137977213364,12.583333333333332,14.279166666666669
141,"(('Carriages', 'Motorbikes'), 'Rockets')",Vehicles,Specific,False,"['Carriages', 'Motorbikes']",Rockets,0.0,2.7134723613954086,35.898110789651284,50.66815930828349,50.0,60.0,4.82767077300786,4.5,5.0,3.8847762534917165,4.0,4.766666666666667,7.1115576376814635,7.322916666666667,7.525
142,"(('Carriages', 'Rockets'), 'Bicycles')",Vehicles,Specific,False,"['Carriages', 'Rockets']",Bicycles,0.0,2.125147203450269,66.5065966737642,80.21115676174284,50.0,60.0,9.01182198279066,11.0,8.8,5.901891210072218,6.75,6.666666666666667,8.819477213072286,10.541666666666668,9.393055555555556
143,"(('Carriages', 'Skateboards'), 'All vehicles')",Vehicles,General,False,"['Carriages', 'Skateboards']",All vehicles,0.0,60.63023584524032,37.828184686455565,50.39677034938978,50.0,55.0,,,,,,,8.212061107054062,9.375,9.322222222222223
144,"(('Carriages', 'Sleds'), 'Tractors')",Vehicles,Specific,False,"['Carriages', 'Sleds']",Tractors,0.0,9.802664602979652,72.01863883252271,83.99651242607854,50.0,60.0,8.515524784460585,8.0,8.8,7.535328819506021,7.25,7.0,8.412370088539845,9.104166666666668,9.061111111111112
145,"(('Carriages', 'Zeppelins'), 'All vehicles')",Vehicles,General,False,"['Carriages', 'Zeppelins']",All vehicles,0.0,73.7289196046901,54.50507355625045,58.90186109268016,0.0,55.0,,,,,,,8.97807370953804,10.166666666666666,10.280555555555555
146,"(('Carriages', 'Zeppelins'), 'Caravans')",Vehicles,Specific,False,"['Carriages', 'Zeppelins']",Caravans,0.0,7.052723810666677,46.393959493319365,82.04587739272385,80.0,65.0,9.791180484824661,14.5,10.133333333333333,6.453590685670556,9.25,8.566666666666666,9.384627097181351,12.333333333333332,10.206944444444444
147,"(('Carriages',), 'Airplanes')",Vehicles,Specific,True,['Carriages'],Airplanes,0.0,13.05242248234443,8.579338919749167,95.0976334750884,10.0,40.0,5.079282046248217,5.0,6.066666666666666,5.079282046248217,5.0,6.066666666666666,6.435446789084695,7.041666666666667,7.394444444444445
148,"(('Carriages',), 'All vehicles')",Vehicles,General,True,['Carriages'],All vehicles,0.0,18.19540597441571,20.521551442759154,52.36306595695875,50.0,35.0,,,,,,,7.791611531921174,9.083333333333334,8.722222222222223
149,"(('Carriages',), 'Bicycles')",Vehicles,Specific,True,['Carriages'],Bicycles,0.0,49.94840821573482,21.068487868967253,85.55641573103969,0.0,60.0,9.01182198279066,11.0,8.8,9.01182198279066,11.0,8.8,8.401716757355917,10.041666666666668,8.761111111111113
150,"(('Carriages',), 'Boats')",Vehicles,Specific,True,['Carriages'],Boats,0.0,9.719162837935649,4.421383324548619,81.42169972173922,0.0,40.0,7.5558396667465715,9.0,7.2,7.5558396667465715,9.0,7.2,7.673725599333872,9.041666666666668,7.961111111111112
151,"(('Carriages',), 'Caravans')",Vehicles,Specific,True,['Carriages'],Caravans,0.0,76.42417892034464,47.69107936246667,89.74838224526941,100.0,65.0,9.791180484824661,14.5,10.133333333333333,9.791180484824661,14.5,10.133333333333333,8.791396008372917,11.791666666666668,9.427777777777777
152,"(('Carriages',), 'Carts')",Vehicles,Specific,True,['Carriages'],Carts,0.0,85.98698690132431,53.55697975639436,89.33097208209162,90.0,80.0,10.776065434368665,15.0,15.0,10.776065434368665,15.0,15.0,9.283838483144919,12.041666666666668,11.86111111111111
153,"(('Carriages',), 'Jeeps')",Vehicles,Specific,True,['Carriages'],Jeeps,0.0,80.51105642700664,46.949760474915486,88.94050914826946,80.0,60.0,8.787040774976731,9.0,9.266666666666667,8.787040774976731,9.0,9.266666666666667,8.289326153448952,9.041666666666668,8.994444444444445
154,"(('Carriages',), 'Motorbikes')",Vehicles,Specific,True,['Carriages'],Motorbikes,0.0,9.293595995885571,10.674786909353449,88.45926623684336,50.0,40.0,8.24613994921517,6.5,6.8,8.24613994921517,6.5,6.8,8.018875740568172,7.791666666666667,7.761111111111111
155,"(('Carriages',), 'Rockets')",Vehicles,Specific,True,['Carriages'],Rockets,0.0,6.3719812513308,0.814748402346013,24.61318673536812,10.0,25.0,2.941881733975573,3.5,4.533333333333333,2.941881733975573,3.5,4.533333333333333,5.366746632948374,6.291666666666667,6.627777777777778
156,"(('Carriages',), 'Submarines')",Vehicles,Specific,True,['Carriages'],Submarines,0.0,4.344222460299048,0.9558192454996056,22.67905131355889,10.0,30.0,3.7624260745436278,3.5,4.8,3.7624260745436278,3.5,4.8,5.7770188032324015,6.291666666666667,6.761111111111111
157,"(('Carriages',), 'Tractors')",Vehicles,Specific,True,['Carriages'],Tractors,0.0,27.46495506935058,19.96155290554517,88.1674111286151,50.0,60.0,8.515524784460585,8.0,8.8,8.515524784460585,8.0,8.8,8.153568158190879,8.541666666666668,8.761111111111113
158,"(('Cars', 'Airplanes'), 'All vehicles')",Vehicles,General,False,"['Cars', 'Airplanes']",All vehicles,0.0,89.8169877995797,77.77504066524168,90.16292420863005,90.0,70.0,,,,,,,9.917627518544505,12.3125,11.313888888888888
159,"(('Cars', 'Bicycles'), 'Carriages')",Vehicles,Specific,False,"['Cars', 'Bicycles']",Carriages,0.0,5.345397492910128,70.69801025157072,82.07812789463588,100.0,85.0,9.01182198279066,12.0,10.733333333333333,8.899989361464657,11.5,9.766666666666666,9.375201863303786,11.96875,10.738888888888889
160,"(('Cars', 'Boats'), 'All vehicles')",Vehicles,General,False,"['Cars', 'Boats']",All vehicles,0.0,74.83391831241414,70.41637082921552,90.26289818183756,90.0,70.0,,,,,,,9.689747629506344,12.125,11.036111111111111
161,"(('Cars', 'Buses'), 'All vehicles')",Vehicles,General,False,"['Cars', 'Buses']",All vehicles,0.0,94.611060539086,92.2470669799376,90.25778578790838,90.0,70.0,,,,,,,9.62309970467148,12.041666666666666,10.933333333333332
162,"(('Cars', 'Caravans'), 'Jeeps')",Vehicles,Specific,False,"['Cars', 'Caravans']",Jeeps,0.0,82.64215450035587,87.50027272240655,94.4329120540514,100.0,90.0,13.25587907800404,17.0,17.2,11.551211737644746,14.5,12.766666666666666,11.288634670345036,14.4375,13.7375
163,"(('Cars', 'Helicopters'), 'All vehicles')",Vehicles,General,False,"['Cars', 'Helicopters']",All vehicles,0.0,72.11835846712657,80.88565523387095,90.24086215270565,90.0,70.0,,,,,,,9.870629310121574,11.875,11.002777777777778
164,"(('Cars', 'Motorbikes'), 'Jeeps')",Vehicles,Specific,False,"['Cars', 'Motorbikes']",Jeeps,0.0,54.67158665387875,88.58657768113214,98.37002683589702,100.0,90.0,13.25587907800404,17.0,17.2,12.051652674112116,13.0,12.466666666666667,11.569342717833093,14.510416666666668,14.029166666666667
165,"(('Cars', 'Rockets'), 'All vehicles')",Vehicles,General,False,"['Cars', 'Rockets']",All vehicles,0.0,78.36349129564344,93.90803856819532,86.45360491470062,90.0,70.0,,,,,,,9.362276069348757,11.708333333333334,10.800000000000002
166,"(('Cars', 'Taxis'), 'All vehicles')",Vehicles,General,False,"['Cars', 'Taxis']",All vehicles,0.0,97.24765417814358,91.97043186680276,89.85023641101046,90.0,55.0,,,,,,,9.442489400347133,11.979166666666666,9.966666666666667
167,"(('Cars', 'Zeppelins'), 'All vehicles')",Vehicles,General,False,"['Cars', 'Zeppelins']",All vehicles,0.0,32.07747464257541,67.08925764272092,88.8096670725591,90.0,55.0,,,,,,,9.44558301638765,11.541666666666666,11.119444444444445
168,"(('Cars',), 'All vehicles')",Vehicles,General,True,['Cars'],All vehicles,0.0,88.97224930725287,61.07785629917173,89.52838147378003,50.0,60.0,,,,,,,8.703665993700277,11.104166666666666,9.708333333333334
169,"(('Cars',), 'Caravans')",Vehicles,Specific,True,['Cars'],Caravans,0.0,95.95157398877872,77.16705913460581,91.11137548196469,100.0,70.0,10.426812180087893,15.0,9.733333333333333,10.426812180087893,15.0,9.733333333333333,9.565239086894085,13.052083333333332,9.720833333333333
