,uid,tid,trialId,premises0,conclusion0,conclusionType,rating
328,244,tid_experiment2_dedeyne_participant594,tc31,Camels,Hedgehogs,specific,6
329,244,tid_experiment2_dedeyne_participant594,tc32,Horses,Ponies,specific,94
330,244,tid_experiment2_dedeyne_participant594,tc33,Wolves,Hedgehogs,specific,33
331,244,tid_experiment2_dedeyne_participant594,tc34,Wolves,Beavers,specific,26
332,244,tid_experiment2_dedeyne_participant594,tc35,Zebras,Giraffes,specific,46
333,244,tid_experiment2_dedeyne_participant594,tc36,Wolves,Dogs,specific,82
334,244,tid_experiment2_dedeyne_participant594,tc37,Beavers,Dogs,specific,30
335,244,tid_experiment2_dedeyne_participant594,tc3,Wolves:Beavers,Dogs,specific,60
336,244,tid_experiment2_dedeyne_participant594,tc4,Beavers:Mice,Giraffes,specific,20
337,244,tid_experiment2_dedeyne_participant594,tc5,Squirrels:Rabbits,Horses,specific,70
338,244,tid_experiment2_dedeyne_participant594,tc6,Zebras:Mice,Cats,specific,40
339,244,tid_experiment2_dedeyne_participant594,tc7,Deer:Zebras,Lions,specific,45
340,244,tid_experiment2_dedeyne_participant594,tc8,Canines:Puppies,Dogs,specific,91
341,244,tid_experiment2_dedeyne_participant594,tc9,Llamas:Zebras,Giraffes,specific,64
342,270,tid_experiment2_dedeyne_participant192,tc0,Hedgehogs,All mammals,general,0
343,270,tid_experiment2_dedeyne_participant192,tc10,Hamsters,All mammals,general,28
344,270,tid_experiment2_dedeyne_participant192,tc11,Cows,All mammals,general,14
345,270,tid_experiment2_dedeyne_participant192,tc12,Beavers,All mammals,general,9
346,270,tid_experiment2_dedeyne_participant192,tc13,Cats,All mammals,general,7
347,270,tid_experiment2_dedeyne_participant192,tc14,Donkeys,All mammals,general,11
348,270,tid_experiment2_dedeyne_participant192,tc15,Tigers,All mammals,general,32
349,270,tid_experiment2_dedeyne_participant192,tc16,All living things,All mammals,general,0
350,270,tid_experiment2_dedeyne_participant192,tc17,Elephants,All mammals,general,31
351,270,tid_experiment2_dedeyne_participant192,tc18,Deer,All mammals,general,11
352,270,tid_experiment2_dedeyne_participant192,tc19,Sheep,All mammals,general,22
353,270,tid_experiment2_dedeyne_participant192,tc1,Hippos,All mammals,general,1
354,270,tid_experiment2_dedeyne_participant192,tc20,Foxes,All mammals,general,8
355,270,tid_experiment2_dedeyne_participant192,tc21,Giraffes,All mammals,general,0
356,270,tid_experiment2_dedeyne_participant192,tc22,Llamas,All mammals,general,7
357,270,tid_experiment2_dedeyne_participant192,tc23,Squirrels,All mammals,general,12
358,270,tid_experiment2_dedeyne_participant192,tc24,All plants and animals,All mammals,general,93
359,270,tid_experiment2_dedeyne_participant192,tc25,Lions,All mammals,general,4
360,270,tid_experiment2_dedeyne_participant192,tc26,Rabbits,All mammals,general,8
361,270,tid_experiment2_dedeyne_participant192,tc27,Deer:Rhinos,All mammals,general,12
362,270,tid_experiment2_dedeyne_participant192,tc28,Foxes:Hamsters,All mammals,general,78
363,270,tid_experiment2_dedeyne_participant192,tc29,Rabbits:Horses,All mammals,general,70
364,270,tid_experiment2_dedeyne_participant192,tc2,Zebras,All mammals,general,40
365,270,tid_experiment2_dedeyne_participant192,tc30,Rabbits:Lions,All mammals,general,65
366,270,tid_experiment2_dedeyne_participant192,tc31,Zebras:Mice,All mammals,general,70
367,270,tid_experiment2_dedeyne_participant192,tc32,All animals:All organisms,All mammals,general,4
368,270,tid_experiment2_dedeyne_participant192,tc33,Hedgehogs:Sheep,All mammals,general,77
369,270,tid_experiment2_dedeyne_participant192,tc34,Sheep:Camels,All mammals,general,72
370,270,tid_experiment2_dedeyne_participant192,tc35,Beavers:Mice,All mammals,general,10
371,270,tid_experiment2_dedeyne_participant192,tc36,Rabbits:Hamsters,All mammals,general,80
372,270,tid_experiment2_dedeyne_participant192,tc37,Tigers:Hamsters,All mammals,general,75
373,270,tid_experiment2_dedeyne_participant192,tc3,Camels,All mammals,general,3
374,270,tid_experiment2_dedeyne_participant192,tc4,Mice,All mammals,general,32
375,270,tid_experiment2_dedeyne_participant192,tc5,Wolves,All mammals,general,34
376,270,tid_experiment2_dedeyne_participant192,tc6,Horses,All mammals,general,64
377,270,tid_experiment2_dedeyne_participant192,tc7,Dogs,All mammals,general,89
378,270,tid_experiment2_dedeyne_participant192,tc8,All animals,All mammals,general,100
379,270,tid_experiment2_dedeyne_participant192,tc9,Rhinos,All mammals,general,25
380,276,tid_experiment2_dedeyne_participant30,tc0,Swallows,All birds,general,56
381,276,tid_experiment2_dedeyne_participant30,tc10,Peacocks,All birds,general,53
382,276,tid_experiment2_dedeyne_participant30,tc11,Chickens,All birds,general,49
383,276,tid_experiment2_dedeyne_participant30,tc12,Ducks,All birds,general,51
384,276,tid_experiment2_dedeyne_participant30,tc13,Pelicans,All birds,general,52
385,276,tid_experiment2_dedeyne_participant30,tc14,Herons,All birds,general,49
386,276,tid_experiment2_dedeyne_participant30,tc15,Roosters,All birds,general,53
387,276,tid_experiment2_dedeyne_participant30,tc16,All living things,All birds,general,45
388,276,tid_experiment2_dedeyne_participant30,tc17,Doves,All birds,general,50
389,276,tid_experiment2_dedeyne_participant30,tc18,Canaries,All birds,general,50
390,276,tid_experiment2_dedeyne_participant30,tc19,Storks,All birds,general,52
391,276,tid_experiment2_dedeyne_participant30,tc1,Parrots,All birds,general,55
392,276,tid_experiment2_dedeyne_participant30,tc20,Robins,All birds,general,50
393,276,tid_experiment2_dedeyne_participant30,tc21,Swans,All birds,general,53
394,276,tid_experiment2_dedeyne_participant30,tc22,Seagulls,All birds,general,51
395,276,tid_experiment2_dedeyne_participant30,tc23,Sparrows,All birds,general,49
396,276,tid_experiment2_dedeyne_participant30,tc24,All plants and animals,All birds,general,51
397,276,tid_experiment2_dedeyne_participant30,tc25,Ostriches,All birds,general,53
398,276,tid_experiment2_dedeyne_participant30,tc26,Eagles,All birds,general,53
399,276,tid_experiment2_dedeyne_participant30,tc27,Parrots:Woodpeckers,All birds,general,27
400,276,tid_experiment2_dedeyne_participant30,tc28,Robins:Blackbirds,All birds,general,27
401,276,tid_experiment2_dedeyne_participant30,tc29,Pelicans:Swans,All birds,general,28
402,276,tid_experiment2_dedeyne_participant30,tc2,Crows,All birds,general,51
403,276,tid_experiment2_dedeyne_participant30,tc30,Chickens:Eagles,All birds,general,30
404,276,tid_experiment2_dedeyne_participant30,tc31,Eagles:Robins,All birds,general,27
405,276,tid_experiment2_dedeyne_participant30,tc32,All animals:All organisms,All birds,general,30
406,276,tid_experiment2_dedeyne_participant30,tc33,Magpies:Ducks,All birds,general,26
407,276,tid_experiment2_dedeyne_participant30,tc34,Crows:Chickens,All birds,general,27
408,276,tid_experiment2_dedeyne_participant30,tc35,Turkeys:Roosters,All birds,general,27
409,276,tid_experiment2_dedeyne_participant30,tc36,Vultures:Crows,All birds,general,27
410,276,tid_experiment2_dedeyne_participant30,tc37,Pelicans:Chickens,All birds,general,30
411,276,tid_experiment2_dedeyne_participant30,tc3,Blackbirds,All birds,general,52
412,276,tid_experiment2_dedeyne_participant30,tc4,Falcons,All birds,general,50
413,276,tid_experiment2_dedeyne_participant30,tc5,Woodpeckers,All birds,general,50
414,276,tid_experiment2_dedeyne_participant30,tc6,Vultures,All birds,general,51
415,276,tid_experiment2_dedeyne_participant30,tc7,Turkeys,All birds,general,58
416,276,tid_experiment2_dedeyne_participant30,tc8,All animals,All birds,general,48
417,276,tid_experiment2_dedeyne_participant30,tc9,Magpies,All birds,general,50
418,320,tid_experiment2_dedeyne_participant444,tc0,Giraffes:Tigers,Mice,specific,29
419,320,tid_experiment2_dedeyne_participant444,tc10,Foxes:Llamas,Tigers,specific,31
420,320,tid_experiment2_dedeyne_participant444,tc11,Mice,Dogs,specific,13
421,320,tid_experiment2_dedeyne_participant444,tc12,Squirrels,Wolves,specific,7
422,320,tid_experiment2_dedeyne_participant444,tc13,Foxes,Cows,specific,13
423,320,tid_experiment2_dedeyne_participant444,tc14,Beavers,Horses,specific,12
424,320,tid_experiment2_dedeyne_participant444,tc15,Zebras,Horses,specific,73
425,320,tid_experiment2_dedeyne_participant444,tc16,Dogs,Canines,specific,100
426,320,tid_experiment2_dedeyne_participant444,tc17,Hamsters,Giraffes,specific,23
427,320,tid_experiment2_dedeyne_participant444,tc18,Cats,Tigers,specific,81
428,320,tid_experiment2_dedeyne_participant444,tc19,Hedgehogs,Elephants,specific,19
429,320,tid_experiment2_dedeyne_participant444,tc1,Mice:Rabbits,Hippos,specific,18
430,320,tid_experiment2_dedeyne_participant444,tc20,Sheep,Deer,specific,66
431,320,tid_experiment2_dedeyne_participant444,tc21,Cows,Mice,specific,11
432,320,tid_experiment2_dedeyne_participant444,tc22,Lions,Cats,specific,87
433,320,tid_experiment2_dedeyne_participant444,tc23,Tigers,Mice,specific,7
434,320,tid_experiment2_dedeyne_participant444,tc24,Cats,Felines,specific,100
435,320,tid_experiment2_dedeyne_participant444,tc25,Mice,Hippos,specific,9
436,320,tid_experiment2_dedeyne_participant444,tc26,Giraffes,Mice,specific,19
437,320,tid_experiment2_dedeyne_participant444,tc27,Hippos,Tigers,specific,11
438,320,tid_experiment2_dedeyne_participant444,tc28,Rabbits,Hippos,specific,10
439,320,tid_experiment2_dedeyne_participant444,tc29,Llamas,Tigers,specific,13
440,320,tid_experiment2_dedeyne_participant444,tc2,Hippos:Cats,Tigers,specific,80
441,320,tid_experiment2_dedeyne_participant444,tc30,Hippos,Deer,specific,40
442,320,tid_experiment2_dedeyne_participant444,tc31,Wolves,Elephants,specific,9
443,320,tid_experiment2_dedeyne_participant444,tc32,Horses,Ponies,specific,87
444,320,tid_experiment2_dedeyne_participant444,tc33,Foxes,Wolves,specific,67
445,320,tid_experiment2_dedeyne_participant444,tc34,Llamas,Cats,specific,27
446,320,tid_experiment2_dedeyne_participant444,tc35,Foxes,Tigers,specific,42
447,320,tid_experiment2_dedeyne_participant444,tc36,Dogs,Cats,specific,31
448,320,tid_experiment2_dedeyne_participant444,tc37,Lions,Dogs,specific,34
449,320,tid_experiment2_dedeyne_participant444,tc3,Beavers:Zebras,Horses,specific,81
450,320,tid_experiment2_dedeyne_participant444,tc4,Hedgehogs:Wolves,Elephants,specific,20
451,320,tid_experiment2_dedeyne_participant444,tc5,Llamas:Lions,Cats,specific,80
452,320,tid_experiment2_dedeyne_participant444,tc6,Sheep:Hippos,Deer,specific,49
453,320,tid_experiment2_dedeyne_participant444,tc7,Lions:Mice,Dogs,specific,32
454,320,tid_experiment2_dedeyne_participant444,tc8,Canines:Puppies,Dogs,specific,100
455,320,tid_experiment2_dedeyne_participant444,tc9,Foxes:Squirrels,Wolves,specific,50
456,11,tid_experiment2_dedeyne_participant83,tc0,Bicycles,All vehicles,general,20
457,11,tid_experiment2_dedeyne_participant83,tc10,Jeeps,All vehicles,general,90
458,11,tid_experiment2_dedeyne_participant83,tc11,Sleds,All vehicles,general,8
459,11,tid_experiment2_dedeyne_participant83,tc12,Rockets,All vehicles,general,15
460,11,tid_experiment2_dedeyne_participant83,tc13,Skateboards,All vehicles,general,10
461,11,tid_experiment2_dedeyne_participant83,tc14,Helicopters,All vehicles,general,15
462,11,tid_experiment2_dedeyne_participant83,tc15,Cars,All vehicles,general,90
463,11,tid_experiment2_dedeyne_participant83,tc16,All things,All vehicles,general,100
464,11,tid_experiment2_dedeyne_participant83,tc17,Trains,All vehicles,general,75
465,11,tid_experiment2_dedeyne_participant83,tc18,Hovercraft,All vehicles,general,10
466,11,tid_experiment2_dedeyne_participant83,tc19,Carriages,All vehicles,general,65
467,11,tid_experiment2_dedeyne_participant83,tc1,Boats,All vehicles,general,15
468,11,tid_experiment2_dedeyne_participant83,tc20,Buses,All vehicles,general,85
469,11,tid_experiment2_dedeyne_participant83,tc21,Tractors,All vehicles,general,65
470,11,tid_experiment2_dedeyne_participant83,tc22,Taxis,All vehicles,general,85
471,11,tid_experiment2_dedeyne_participant83,tc23,Motorbikes,All vehicles,general,25
472,11,tid_experiment2_dedeyne_participant83,tc24,All things that can move,All vehicles,general,99
473,11,tid_experiment2_dedeyne_participant83,tc25,Trams,All vehicles,general,60
474,11,tid_experiment2_dedeyne_participant83,tc26,Carts,All vehicles,general,15
475,11,tid_experiment2_dedeyne_participant83,tc27,Skateboards:Mopeds,All vehicles,general,35
476,11,tid_experiment2_dedeyne_participant83,tc28,Tractors:Carriages,All vehicles,general,65
477,11,tid_experiment2_dedeyne_participant83,tc29,Jeeps:Helicopters,All vehicles,general,85
478,11,tid_experiment2_dedeyne_participant83,tc2,Trucks,All vehicles,general,75
479,11,tid_experiment2_dedeyne_participant83,tc30,Helicopters:Boats,All vehicles,general,80
480,11,tid_experiment2_dedeyne_participant83,tc31,Motorbikes:Taxis,All vehicles,general,85
481,11,tid_experiment2_dedeyne_participant83,tc32,All transport:All moving things,All vehicles,general,100
482,11,tid_experiment2_dedeyne_participant83,tc33,Cars:Zeppelins,All vehicles,general,85
483,11,tid_experiment2_dedeyne_participant83,tc34,Helicopters:Zeppelins,All vehicles,general,75
484,11,tid_experiment2_dedeyne_participant83,tc35,Mopeds:Trucks,All vehicles,general,85
485,11,tid_experiment2_dedeyne_participant83,tc36,Submarines:Skateboards,All vehicles,general,75
486,11,tid_experiment2_dedeyne_participant83,tc37,Carriages:Skateboards,All vehicles,general,65
487,11,tid_experiment2_dedeyne_participant83,tc3,Mopeds,All vehicles,general,40
488,11,tid_experiment2_dedeyne_participant83,tc4,Vans,All vehicles,general,75
489,11,tid_experiment2_dedeyne_participant83,tc5,Airplanes,All vehicles,general,30
490,11,tid_experiment2_dedeyne_participant83,tc6,Caravans,All vehicles,general,15
491,11,tid_experiment2_dedeyne_participant83,tc7,Submarines,All vehicles,general,10
492,11,tid_experiment2_dedeyne_participant83,tc8,All man-made things,All vehicles,general,95
493,11,tid_experiment2_dedeyne_participant83,tc9,Zeppelins,All vehicles,general,10
494,374,tid_experiment2_dedeyne_participant272,tc0,Doves,All birds,general,67
495,374,tid_experiment2_dedeyne_participant272,tc10,Pelicans,All birds,general,43
496,374,tid_experiment2_dedeyne_participant272,tc11,Ostriches,All birds,general,56
497,374,tid_experiment2_dedeyne_participant272,tc12,Eagles,All birds,general,31
498,374,tid_experiment2_dedeyne_participant272,tc13,Falcons,All birds,general,26
499,374,tid_experiment2_dedeyne_participant272,tc14,Canaries,All birds,general,68
500,374,tid_experiment2_dedeyne_participant272,tc15,Swans,All birds,general,42
501,374,tid_experiment2_dedeyne_participant272,tc16,All living things,All birds,general,67
502,374,tid_experiment2_dedeyne_participant272,tc17,Herons,All birds,general,32
503,374,tid_experiment2_dedeyne_participant272,tc18,Swallows,All birds,general,37
504,374,tid_experiment2_dedeyne_participant272,tc19,Peacocks,All birds,general,29
505,374,tid_experiment2_dedeyne_participant272,tc1,Storks,All birds,general,50
506,374,tid_experiment2_dedeyne_participant272,tc20,Roosters,All birds,general,31
507,374,tid_experiment2_dedeyne_participant272,tc21,Ducks,All birds,general,31
508,374,tid_experiment2_dedeyne_participant272,tc22,Blackbirds,All birds,general,72
509,374,tid_experiment2_dedeyne_participant272,tc23,Vultures,All birds,general,35
510,374,tid_experiment2_dedeyne_participant272,tc24,All plants and animals,All birds,general,60
511,374,tid_experiment2_dedeyne_participant272,tc25,Crows,All birds,general,61
512,374,tid_experiment2_dedeyne_participant272,tc26,Seagulls,All birds,general,70
513,374,tid_experiment2_dedeyne_participant272,tc27,Ostriches:Peacocks,All birds,general,60
514,374,tid_experiment2_dedeyne_participant272,tc28,Herons:Eagles,All birds,general,60
515,374,tid_experiment2_dedeyne_participant272,tc29,Turkeys:Magpies,All birds,general,83
516,374,tid_experiment2_dedeyne_participant272,tc2,Sparrows,All birds,general,79
517,374,tid_experiment2_dedeyne_participant272,tc30,Eagles:Storks,All birds,general,84
518,374,tid_experiment2_dedeyne_participant272,tc31,Eagles:Pelicans,All birds,general,81
519,374,tid_experiment2_dedeyne_participant272,tc32,All animals:All organisms,All birds,general,54
520,374,tid_experiment2_dedeyne_participant272,tc33,Peacocks:Falcons,All birds,general,85
521,374,tid_experiment2_dedeyne_participant272,tc34,Ostriches:Eagles,All birds,general,87
522,374,tid_experiment2_dedeyne_participant272,tc35,Storks:Doves,All birds,general,60
523,374,tid_experiment2_dedeyne_participant272,tc36,Doves:Magpies,All birds,general,57
524,374,tid_experiment2_dedeyne_participant272,tc37,Swans:Sparrows,All birds,general,84
525,374,tid_experiment2_dedeyne_participant272,tc3,Magpies,All birds,general,68
526,374,tid_experiment2_dedeyne_participant272,tc4,Parrots,All birds,general,47
527,374,tid_experiment2_dedeyne_participant272,tc5,Chickens,All birds,general,36
528,374,tid_experiment2_dedeyne_participant272,tc6,Robins,All birds,general,71
529,374,tid_experiment2_dedeyne_participant272,tc7,Woodpeckers,All birds,general,58
530,374,tid_experiment2_dedeyne_participant272,tc8,All animals,All birds,general,35
531,374,tid_experiment2_dedeyne_participant272,tc9,Turkeys,All birds,general,41
532,385,tid_experiment2_dedeyne_participant284,tc0,Wolves,All mammals,general,13
533,385,tid_experiment2_dedeyne_participant284,tc10,Donkeys,All mammals,general,14
534,385,tid_experiment2_dedeyne_participant284,tc11,Elephants,All mammals,general,17
535,385,tid_experiment2_dedeyne_participant284,tc12,Giraffes,All mammals,general,9
536,385,tid_experiment2_dedeyne_participant284,tc13,Dogs,All mammals,general,25
537,385,tid_experiment2_dedeyne_participant284,tc14,Rhinos,All mammals,general,12
538,385,tid_experiment2_dedeyne_participant284,tc15,Hippos,All mammals,general,11
539,385,tid_experiment2_dedeyne_participant284,tc16,All living things,All mammals,general,100
540,385,tid_experiment2_dedeyne_participant284,tc17,Hedgehogs,All mammals,general,16
541,385,tid_experiment2_dedeyne_participant284,tc18,Zebras,All mammals,general,14
542,385,tid_experiment2_dedeyne_participant284,tc19,Rabbits,All mammals,general,13
543,385,tid_experiment2_dedeyne_participant284,tc1,Cats,All mammals,general,27
