,domain,conclusion_type,argument,premises,conclusion,avg_ranking,avg_rating,is_osherson,is_single_premise,is_control,is_tutorial,num_ratings,premise_typicality,premise_conclusion_similarity,scm_score,best_scm_score,best_scm_alpha
127,Mammals,Specific,"(('Camels',), 'Tigers')","('Camels',)",Tigers,11.5,42.0,False,True,False,False,10,"(14.42857143,)","(7.473684210526316,)",7.952850877192983,7.473684210526316,1.0
128,Birds,General,"(('Canaries', 'Blackbirds'), 'All birds')","('Canaries', 'Blackbirds')",All birds,4.2,59.3,False,False,False,False,10,"(17.89285714, 18.82142857)","(None, None)",10.122549019607844,10.122549019607844,0.3
129,Birds,Specific,"(('Canaries', 'Blackbirds'), 'Ostriches')","('Canaries', 'Blackbirds')",Ostriches,8.1,38.8,False,False,False,False,10,"(17.89285714, 18.82142857)","(5.588235294117647, 5.529411764705882)",7.855392156862745,5.588235294117647,1.0
130,Birds,Specific,"(('Canaries', 'Chickens'), 'Storks')","('Canaries', 'Chickens')",Storks,5.5,56.2,False,False,False,False,10,"(17.89285714, 11.57142857)","(6.0588235294117645, 7.470588235294118)",9.21813725490196,7.470588235294118,1.0
131,Birds,General,"(('Canaries', 'Robins'), 'All birds')","('Canaries', 'Robins')",All birds,3.8,65.8,False,False,False,False,10,"(17.89285714, 18.32142857)","(None, None)",9.46813725490196,9.468137254901961,0.3
132,Birds,Specific,"(('Canaries', 'Robins'), 'Falcons')","('Canaries', 'Robins')",Falcons,5.2,52.6,False,False,False,False,10,"(17.89285714, 18.32142857)","(6.764705882352941, 7.0)",8.23406862745098,7.0,1.0
133,Birds,Specific,"(('Canaries', 'Seagulls'), 'Storks')","('Canaries', 'Seagulls')",Storks,4.8,64.8,False,False,False,False,10,"(17.89285714, 17.96428571)","(6.0588235294117645, 9.705882352941176)",10.275735294117649,9.705882352941176,1.0
134,Birds,Specific,"(('Canaries', 'Sparrows'), 'Pelicans')","('Canaries', 'Sparrows')",Pelicans,5.3,55.5,False,False,False,False,10,"(17.89285714, 19.17857143)","(6.352941176470588, 5.9411764705882355)",8.087009803921568,6.352941176470588,1.0
135,Birds,General,"(('Canaries',), 'All birds')","('Canaries',)",All birds,6.954545454545454,54.23636363636364,False,True,False,False,110,"(17.89285714,)","(None,)",8.801470588235295,8.801470588235295,0.45
136,Birds,Specific,"(('Canaries',), 'Eagles')","('Canaries',)",Eagles,10.4,50.1,False,True,False,False,20,"(17.89285714,)","(6.0,)",7.400735294117648,6.0,1.0
137,Birds,Specific,"(('Canaries',), 'Falcons')","('Canaries',)",Falcons,11.6,44.2,False,True,False,False,10,"(17.89285714,)","(6.764705882352941,)",7.783088235294118,6.764705882352941,1.0
138,Birds,Specific,"(('Canaries',), 'Ostriches')","('Canaries',)",Ostriches,9.5,47.1,False,True,False,False,10,"(17.89285714,)","(5.588235294117647,)",7.194852941176471,5.588235294117647,1.0
139,Birds,Specific,"(('Canaries',), 'Pelicans')","('Canaries',)",Pelicans,9.7,50.8,False,True,False,False,10,"(17.89285714,)","(6.352941176470588,)",7.577205882352942,6.352941176470588,1.0
140,Birds,Specific,"(('Canaries',), 'Storks')","('Canaries',)",Storks,11.633333333333333,51.6,False,True,False,False,30,"(17.89285714,)","(6.0588235294117645,)",7.43014705882353,6.0588235294117645,1.0
141,Birds,Specific,"(('Canaries',), 'Swans')","('Canaries',)",Swans,12.1,39.4,False,True,False,False,10,"(17.89285714,)","(6.647058823529412,)",7.724264705882353,6.647058823529412,1.0
142,Mammals,Specific,"(('Canines', 'Puppies'), 'Dogs')","('Canines', 'Puppies')",Dogs,1.815126050420168,91.72268907563026,False,False,True,False,119,"(None, None)","(None, None)",0.0,0.0,0.45
143,Vehicles,Specific,"(('Caravans', 'Boats'), 'Skateboards')","('Caravans', 'Boats')",Skateboards,6.6,30.7,False,False,False,False,10,"(12.60714286, 12.75)","(5.266666666666667, 4.933333333333334)",7.391666666666666,6.541666666666666,0.7
144,Vehicles,General,"(('Caravans', 'Sleds'), 'All vehicles')","('Caravans', 'Sleds')",All vehicles,5.8,45.9,False,False,False,False,10,"(12.60714286, 8.071428571)","(None, None)",9.16388888888889,9.16388888888889,0.35
145,Vehicles,General,"(('Caravans',), 'All vehicles')","('Caravans',)",All vehicles,8.171717171717171,38.80808080808081,False,True,False,False,99,"(12.60714286,)","(None,)",8.227777777777778,8.227777777777778,0.0
146,Vehicles,Specific,"(('Caravans',), 'Jeeps')","('Caravans',)",Jeeps,9.8,50.8,False,True,False,False,10,"(12.60714286,)","(8.333333333333334,)",8.280555555555555,8.29111111111111,0.6
147,Vehicles,Specific,"(('Caravans',), 'Skateboards')","('Caravans',)",Skateboards,14.766666666666667,28.03333333333333,False,True,False,False,30,"(12.60714286,)","(5.266666666666667,)",6.747222222222222,6.451111111111111,0.6
148,Vehicles,General,"(('Carriages', 'Boats'), 'All vehicles')","('Carriages', 'Boats')",All vehicles,5.7,30.1,False,False,False,False,10,"(11.85714286, 12.75)","(None, None)",10.155555555555557,10.155555555555557,0.35
149,Vehicles,General,"(('Carriages', 'Buses'), 'All vehicles')","('Carriages', 'Buses')",All vehicles,5.222222222222222,42.44444444444444,False,False,False,False,9,"(11.85714286, 18.5)","(None, None)",10.577777777777778,10.577777777777778,0.35
150,Vehicles,General,"(('Carriages', 'Cars'), 'All vehicles')","('Carriages', 'Cars')",All vehicles,4.6,60.9,False,False,False,False,10,"(11.85714286, 19.67857143)","(None, None)",10.688888888888888,10.688888888888888,0.35
151,Vehicles,General,"(('Carriages', 'Hovercraft'), 'All vehicles')","('Carriages', 'Hovercraft')",All vehicles,4.6,67.7,False,False,False,False,10,"(11.85714286, 9.52173913)","(None, None)",10.19722222222222,10.197222222222221,0.35
152,Vehicles,Specific,"(('Carriages', 'Hovercraft'), 'Boats')","('Carriages', 'Hovercraft')",Boats,6.5,59.5,False,False,False,False,10,"(11.85714286, 9.52173913)","(7.2, 14.533333333333333)",12.365277777777775,13.232499999999998,0.7
153,Vehicles,Specific,"(('Carriages', 'Mopeds'), 'Motorbikes')","('Carriages', 'Mopeds')",Motorbikes,3.6,66.1,False,False,False,False,10,"(11.85714286, 16.75)","(6.8, 18.533333333333335)",14.279166666666669,15.980833333333335,0.7
154,Vehicles,Specific,"(('Carriages', 'Motorbikes'), 'Rockets')","('Carriages', 'Motorbikes')",Rockets,8.8,32.6,False,False,False,False,10,"(11.85714286, 17.25)","(4.533333333333333, 5.0)",7.525,6.515000000000001,0.7
155,Vehicles,Specific,"(('Carriages', 'Rockets'), 'Bicycles')","('Carriages', 'Rockets')",Bicycles,6.0,33.5,False,False,False,False,10,"(11.85714286, 6.5)","(8.8, 4.533333333333333)",9.393055555555556,9.155833333333334,0.7
156,Vehicles,General,"(('Carriages', 'Skateboards'), 'All vehicles')","('Carriages', 'Skateboards')",All vehicles,6.2,39.6,False,False,False,False,10,"(11.85714286, 8.535714286)","(None, None)",9.322222222222225,9.322222222222223,0.35
157,Vehicles,Specific,"(('Carriages', 'Sleds'), 'Tractors')","('Carriages', 'Sleds')",Tractors,5.8,47.9,False,False,False,False,10,"(11.85714286, 8.071428571)","(8.8, 5.2)",9.061111111111112,8.956666666666667,0.7
158,Vehicles,General,"(('Carriages', 'Zeppelins'), 'All vehicles')","('Carriages', 'Zeppelins')",All vehicles,4.4,56.7,False,False,False,False,10,"(11.85714286, 8.37037037)","(None, None)",10.280555555555557,10.280555555555555,0.35
159,Vehicles,Specific,"(('Carriages', 'Zeppelins'), 'Caravans')","('Carriages', 'Zeppelins')",Caravans,4.5,51.6,False,False,False,False,10,"(11.85714286, 8.37037037)","(10.133333333333333, 7.0)",10.206944444444444,10.1775,0.7
160,Vehicles,Specific,"(('Carriages',), 'Airplanes')","('Carriages',)",Airplanes,16.4,33.9,False,True,False,False,10,"(11.85714286,)","(6.066666666666666,)",7.394444444444445,7.1288888888888895,0.6
161,Vehicles,General,"(('Carriages',), 'All vehicles')","('Carriages',)",All vehicles,8.94949494949495,36.94949494949495,False,True,False,False,99,"(11.85714286,)","(None,)",8.722222222222223,8.722222222222223,0.0
162,Vehicles,Specific,"(('Carriages',), 'Bicycles')","('Carriages',)",Bicycles,8.1,45.0,False,True,False,False,10,"(11.85714286,)","(8.8,)",8.761111111111113,8.76888888888889,0.6
163,Vehicles,Specific,"(('Carriages',), 'Boats')","('Carriages',)",Boats,15.0,25.1,False,True,False,False,10,"(11.85714286,)","(7.2,)",7.961111111111112,7.808888888888889,0.6
164,Vehicles,Specific,"(('Carriages',), 'Caravans')","('Carriages',)",Caravans,7.9,51.4,False,True,False,False,20,"(11.85714286,)","(10.133333333333333,)",9.427777777777775,9.568888888888889,0.6
165,Vehicles,Specific,"(('Carriages',), 'Carts')","('Carriages',)",Carts,7.4,65.4,False,True,False,False,10,"(11.85714286,)","(15.0,)",11.86111111111111,12.488888888888889,0.6
166,Vehicles,Specific,"(('Carriages',), 'Jeeps')","('Carriages',)",Jeeps,8.947368421052632,51.94736842105263,False,True,False,False,19,"(11.85714286,)","(9.266666666666667,)",8.994444444444445,9.04888888888889,0.6
167,Vehicles,Specific,"(('Carriages',), 'Motorbikes')","('Carriages',)",Motorbikes,11.1,33.3,False,True,False,False,10,"(11.85714286,)","(6.8,)",7.761111111111111,7.568888888888889,0.6
168,Vehicles,Specific,"(('Carriages',), 'Rockets')","('Carriages',)",Rockets,14.8,24.0,False,True,False,False,10,"(11.85714286,)","(4.533333333333333,)",6.627777777777778,6.20888888888889,0.6
169,Vehicles,Specific,"(('Carriages',), 'Submarines')","('Carriages',)",Submarines,16.3,31.1,False,True,False,False,10,"(11.85714286,)","(4.8,)",6.761111111111111,6.36888888888889,0.6
170,Vehicles,Specific,"(('Carriages',), 'Tractors')","('Carriages',)",Tractors,10.7,43.1,False,True,False,False,10,"(11.85714286,)","(8.8,)",8.761111111111113,8.76888888888889,0.6
171,Vehicles,General,"(('Cars', 'Airplanes'), 'All vehicles')","('Cars', 'Airplanes')",All vehicles,3.7,56.0,False,False,False,False,10,"(19.67857143, 15.03571429)","(None, None)",11.313888888888888,11.313888888888888,0.35
172,Vehicles,Specific,"(('Cars', 'Bicycles'), 'Carriages')","('Cars', 'Bicycles')",Carriages,5.2,67.2,False,False,False,False,10,"(19.67857143, 17.07142857)","(10.733333333333333, 8.8)",10.738888888888887,10.736666666666666,0.7
173,Vehicles,General,"(('Cars', 'Boats'), 'All vehicles')","('Cars', 'Boats')",All vehicles,2.6666666666666665,67.22222222222223,False,False,False,False,9,"(19.67857143, 12.75)","(None, None)",11.036111111111111,11.036111111111111,0.35
174,Vehicles,General,"(('Cars', 'Buses'), 'All vehicles')","('Cars', 'Buses')",All vehicles,3.2,66.6,False,False,False,False,10,"(19.67857143, 18.5)","(None, None)",10.933333333333332,10.933333333333332,0.35
175,Vehicles,Specific,"(('Cars', 'Caravans'), 'Jeeps')","('Cars', 'Caravans')",Jeeps,3.2,75.9,False,False,False,False,10,"(19.67857143, 12.60714286)","(17.2, 8.333333333333334)",13.7375,15.122499999999999,0.7
176,Vehicles,General,"(('Cars', 'Helicopters'), 'All vehicles')","('Cars', 'Helicopters')",All vehicles,4.2,55.7,False,False,False,False,10,"(19.67857143, 12.67857143)","(None, None)",11.002777777777778,11.002777777777778,0.35
177,Vehicles,Specific,"(('Cars', 'Motorbikes'), 'Jeeps')","('Cars', 'Motorbikes')",Jeeps,1.7,88.7,False,False,False,False,10,"(19.67857143, 17.25)","(17.2, 7.733333333333333)",14.029166666666669,15.2975,0.7
178,Vehicles,General,"(('Cars', 'Rockets'), 'All vehicles')","('Cars', 'Rockets')",All vehicles,4.7,37.0,False,False,False,False,10,"(19.67857143, 6.5)","(None, None)",10.800000000000002,10.800000000000002,0.35
179,Vehicles,General,"(('Cars', 'Taxis'), 'All vehicles')","('Cars', 'Taxis')",All vehicles,2.5,70.9,False,False,False,False,10,"(19.67857143, 17.5)","(None, None)",9.966666666666669,9.966666666666667,0.35
180,Vehicles,General,"(('Cars', 'Zeppelins'), 'All vehicles')","('Cars', 'Zeppelins')",All vehicles,3.9,62.0,False,False,False,False,10,"(19.67857143, 8.37037037)","(None, None)",11.119444444444444,11.119444444444445,0.35
181,Vehicles,General,"(('Cars',), 'All vehicles')","('Cars',)",All vehicles,4.2727272727272725,58.494949494949495,False,True,False,False,99,"(19.67857143,)","(None,)",9.708333333333334,9.708333333333334,0.0
182,Vehicles,Specific,"(('Cars',), 'Caravans')","('Cars',)",Caravans,7.1,56.5,False,True,False,False,10,"(19.67857143,)","(9.733333333333333,)",9.720833333333331,9.723333333333333,0.6
183,Vehicles,Specific,"(('Cars',), 'Carriages')","('Cars',)",Carriages,7.4,66.7,False,True,False,False,10,"(19.67857143,)","(10.733333333333333,)",10.220833333333331,10.323333333333334,0.6
184,Vehicles,Specific,"(('Cars',), 'Jeeps')","('Cars',)",Jeeps,5.05,78.75,False,True,False,False,20,"(19.67857143,)","(17.2,)",13.454166666666666,14.203333333333333,0.6
185,Vehicles,Specific,"(('Cars',), 'Motorbikes')","('Cars',)",Motorbikes,10.1,57.3,False,True,False,False,10,"(19.67857143,)","(8.866666666666667,)",9.2875,9.203333333333333,0.6
186,Vehicles,Specific,"(('Cars',), 'Sleds')","('Cars',)",Sleds,15.0,26.85,False,True,False,False,20,"(19.67857143,)","(7.533333333333333,)",8.620833333333334,8.403333333333332,0.6
187,Vehicles,Specific,"(('Cars',), 'Taxis')","('Cars',)",Taxis,3.05,85.65,False,True,False,False,20,"(19.67857143,)","(18.066666666666666,)",13.8875,14.723333333333333,0.6
188,Vehicles,Specific,"(('Cars',), 'Zeppelins')","('Cars',)",Zeppelins,13.9,33.8,False,True,False,False,10,"(19.67857143,)","(5.8,)",7.754166666666666,7.363333333333333,0.6
189,Vehicles,Specific,"(('Carts', 'Airplanes'), 'Helicopters')","('Carts', 'Airplanes')",Helicopters,4.222222222222222,66.88888888888889,False,False,False,False,9,"(10.21428571, 15.03571429)","(5.066666666666666, 14.533333333333333)",12.45138888888889,13.284166666666666,0.7
190,Vehicles,Specific,"(('Carts', 'Cars'), 'Caravans')","('Carts', 'Cars')",Caravans,3.5,68.9,False,False,False,False,10,"(10.21428571, 19.67857143)","(10.333333333333334, 9.733333333333333)",10.45,10.403333333333334,0.7
191,Vehicles,Specific,"(('Carts', 'Mopeds'), 'Jeeps')","('Carts', 'Mopeds')",Jeeps,5.3,63.3,False,False,False,False,10,"(10.21428571, 16.75)","(8.866666666666667, 8.2)",9.29861111111111,9.125833333333334,0.7
192,Vehicles,Specific,"(('Carts', 'Motorbikes'), 'Carriages')","('Carts', 'Motorbikes')",Carriages,4.2,69.3,False,False,False,False,10,"(10.21428571, 17.25)","(15.0, 6.8)",12.397222222222222,13.438333333333334,0.7
193,Vehicles,General,"(('Carts', 'Skateboards'), 'All vehicles')","('Carts', 'Skateboards')",All vehicles,6.1,50.1,False,False,False,False,10,"(10.21428571, 8.535714286)","(None, None)",8.96111111111111,8.96111111111111,0.35
194,Vehicles,General,"(('Carts', 'Sleds'), 'All vehicles')","('Carts', 'Sleds')",All vehicles,7.2,48.1,False,False,False,False,10,"(10.21428571, 8.071428571)","(None, None)",8.96111111111111,8.96111111111111,0.35
195,Vehicles,Specific,"(('Carts', 'Submarines'), 'Sleds')","('Carts', 'Submarines')",Sleds,7.2,41.0,False,False,False,False,10,"(10.21428571, 7.321428571)","(11.666666666666666, 4.066666666666666)",10.772222222222222,11.129999999999999,0.7
196,Vehicles,Specific,"(('Carts', 'Vans'), 'Carriages')","('Carts', 'Vans')",Carriages,3.6,68.1,False,False,False,False,10,"(10.21428571, 18.17857143)","(15.0, 9.133333333333333)",12.555555555555555,13.533333333333335,0.7
197,Vehicles,Specific,"(('Carts', 'Zeppelins'), 'Sleds')","('Carts', 'Zeppelins')",Sleds,4.9,51.9,False,False,False,False,10,"(10.21428571, 8.37037037)","(11.666666666666666, 4.466666666666667)",10.883333333333333,11.196666666666665,0.7
198,Vehicles,General,"(('Carts',), 'All vehicles')","('Carts',)",All vehicles,8.292929292929292,39.62626262626262,False,True,False,False,99,"(10.21428571,)","(None,)",8.36111111111111,8.36111111111111,0.0
199,Vehicles,Specific,"(('Carts',), 'Caravans')","('Carts',)",Caravans,9.733333333333333,48.03333333333333,False,True,False,False,30,"(10.21428571,)","(10.333333333333334,)",9.34722222222222,9.544444444444444,0.6
200,Vehicles,Specific,"(('Carts',), 'Carriages')","('Carts',)",Carriages,6.5,68.3,False,True,False,False,20,"(10.21428571,)","(15.0,)",11.680555555555555,12.344444444444445,0.6
201,Vehicles,Specific,"(('Carts',), 'Helicopters')","('Carts',)",Helicopters,14.473684210526317,28.94736842105263,False,True,False,False,19,"(10.21428571,)","(5.066666666666666,)",6.713888888888889,6.384444444444444,0.6
202,Vehicles,Specific,"(('Carts',), 'Jeeps')","('Carts',)",Jeeps,11.1,38.3,False,True,False,False,10,"(10.21428571,)","(8.866666666666667,)",8.613888888888889,8.664444444444445,0.6
203,Vehicles,Specific,"(('Carts',), 'Sleds')","('Carts',)",Sleds,9.6,42.05,False,True,False,False,20,"(10.21428571,)","(11.666666666666666,)",10.01388888888889,10.344444444444443,0.6
204,Mammals,General,"(('Cats', 'Cows'), 'All mammals')","('Cats', 'Cows')",All mammals,3.9,49.8,False,False,False,False,10,"(18.53571429, 17.60714286)","(None, None)",10.7609649122807,10.7609649122807,0.95
205,Mammals,General,"(('Cats', 'Donkeys'), 'All mammals')","('Cats', 'Donkeys')",All mammals,4.7,72.7,False,False,False,False,10,"(18.53571429, 16.82142857)","(None, None)",11.002192982456142,11.002192982456142,0.95
206,Mammals,Specific,"(('Cats', 'Foxes'), 'Cows')","('Cats', 'Foxes')",Cows,7.0,39.4,False,False,False,False,10,"(18.53571429, 16.25)","(6.578947368421052, 7.157894736842105)",8.398026315789474,8.522039473684211,0.45
207,Mammals,Specific,"(('Cats', 'Hippos'), 'Cows')","('Cats', 'Hippos')",Cows,3.7,77.0,False,False,False,False,10,"(18.53571429, 14.60714286)","(6.578947368421052, 10.526315789473685)",10.56030701754386,10.563706140350877,0.45
208,Mammals,Specific,"(('Cats', 'Sheep'), 'Llamas')","('Cats', 'Sheep')",Llamas,5.8,67.3,False,False,False,False,10,"(18.53571429, 17.42857143)","(6.105263157894737, 10.789473684210526)",10.339912280701752,10.294956140350877,0.45
209,Mammals,General,"(('Cats', 'Squirrels'), 'All mammals')","('Cats', 'Squirrels')",All mammals,5.0,49.8,False,False,False,False,10,"(18.53571429, 14.57142857)","(None, None)",9.50438596491228,9.50438596491228,0.95
210,Mammals,General,"(('Cats',), 'All mammals')","('Cats',)",All mammals,5.898989898989899,51.494949494949495,False,True,False,False,99,"(18.53571429,)","(None,)",8.62280701754386,8.62280701754386,0.15
211,Mammals,Specific,"(('Cats',), 'Cows')","('Cats',)",Cows,12.95,41.05,False,True,False,False,20,"(18.53571429,)","(6.578947368421052,)",7.600877192982455,6.578947368421052,1.0
212,Mammals,Specific,"(('Cats',), 'Felines')","('Cats',)",Felines,2.212121212121212,92.37373737373736,False,True,False,False,99,"(18.53571429,)","(None,)",4.31140350877193,0.0,1.0
213,Mammals,Specific,"(('Cats',), 'Lions')","('Cats',)",Lions,6.0,74.0,False,True,False,False,9,"(18.53571429,)","(11.947368421052632,)",10.285087719298248,11.947368421052632,1.0
214,Mammals,Specific,"(('Cats',), 'Llamas')","('Cats',)",Llamas,14.9,41.8,False,True,False,False,10,"(18.53571429,)","(6.105263157894737,)",7.364035087719298,6.105263157894737,1.0
215,Mammals,Specific,"(('Cats',), 'Rabbits')","('Cats',)",Rabbits,8.4,59.7,False,True,False,False,10,"(18.53571429,)","(9.263157894736842,)",8.942982456140351,9.263157894736842,1.0
216,Mammals,Specific,"(('Cats',), 'Squirrels')","('Cats',)",Squirrels,11.0,36.1,False,True,False,False,10,"(18.53571429,)","(8.631578947368421,)",8.62719298245614,8.631578947368421,1.0
217,Mammals,Specific,"(('Cats',), 'Tigers')","('Cats',)",Tigers,4.7,75.0,False,True,False,False,10,"(18.53571429,)","(14.31578947368421,)",11.469298245614034,14.31578947368421,1.0
218,Birds,General,"(('Chickens', 'Ducks'), 'All birds')","('Chickens', 'Ducks')",All birds,4.2,56.7,False,False,False,False,10,"(11.57142857, 12.78571429)","(None, None)",10.41421568627451,10.41421568627451,0.3
