,model,prompt_name,domain,c1,c2,a_prob,b_prob,gpt3_rating
232,text-davinci-003,two_choice_similarity,Mammals,Cows,Squirrels,0.0,0.9996929076325168,-0.9996929076325168
233,text-davinci-003,two_choice_similarity,Mammals,Cows,Hedgehogs,0.0,0.9997339140071588,-0.9997339140071588
234,text-davinci-003,two_choice_similarity,Mammals,Cows,Donkeys,1.1858970174434493e-05,0.9995946170898649,-0.9995827581196904
235,text-davinci-003,two_choice_similarity,Mammals,Cows,Giraffes,0.0,0.9996908798374857,-0.9996908798374857
236,text-davinci-003,two_choice_similarity,Mammals,Cows,Hamsters,0.0,0.9996632820822069,-0.9996632820822069
237,text-davinci-003,two_choice_similarity,Mammals,Cows,Deer,0.0006214359558689214,0.9989845645038977,-0.9983631285480288
238,text-davinci-003,two_choice_similarity,Mammals,Cows,Dogs,0.0,0.9997157945440243,-0.9997157945440243
239,text-davinci-003,two_choice_similarity,Mammals,Cows,Cats,0.0,0.9997415432257082,-0.9997415432257082
240,text-davinci-003,two_choice_similarity,Mammals,Cows,Rabbits,0.0,0.9996992219128011,-0.9996992219128011
241,text-davinci-003,two_choice_similarity,Mammals,Cows,Llamas,0.0002138713268892326,0.9993345614025332,-0.999120690075644
242,text-davinci-003,two_choice_similarity,Mammals,Cows,Lions,0.0,0.9997022040100308,-0.9997022040100308
243,text-davinci-003,two_choice_similarity,Mammals,Cows,Mice,0.0,0.9996956457851438,-0.9996956457851438
244,text-davinci-003,two_choice_similarity,Mammals,Cows,Rhinos,2.0954712427858843e-05,0.9994225390547864,-0.9994015843423585
245,text-davinci-003,two_choice_similarity,Mammals,Cows,Hippos,3.332279035581034e-05,0.9994406597391202,-0.9994073369487644
246,text-davinci-003,two_choice_similarity,Mammals,Cows,Elephants,4.0163497388723526e-05,0.9993938680422391,-0.9993537045448503
247,text-davinci-003,two_choice_similarity,Mammals,Cows,Horses,0.5083844125255802,0.47306262484724215,0.035321787678338046
248,text-davinci-003,two_choice_similarity,Mammals,Cows,Sheep,0.046382965963868844,0.9517753699191882,-0.9053924039553194
249,text-davinci-003,two_choice_similarity,Mammals,Cows,Tigers,0.0,0.9997662180312642,-0.9997662180312642
250,text-davinci-003,two_choice_similarity,Mammals,Cows,Foxes,0.0,0.9996626843437227,-0.9996626843437227
251,text-davinci-003,two_choice_similarity,Mammals,Cows,Wolves,0.0,0.9997568009076948,-0.9997568009076948
252,text-davinci-003,two_choice_similarity,Mammals,Cows,Zebras,0.0,0.9995015150149447,-0.9995015150149447
253,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Beavers,0.00030342017405521197,0.998929727650439,-0.9986263074763838
254,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Camels,0.0,0.9996789580450008,-0.9996789580450008
255,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Squirrels,0.05054211145480122,0.941979343490724,-0.8914372320359227
256,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Hedgehogs,9.597066366696961e-05,0.9988247037023251,-0.9987287330386582
257,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Donkeys,0.0,0.9996563675251681,-0.9996563675251681
258,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Giraffes,0.0,0.9996799104395978,-0.9996799104395978
259,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Hamsters,0.0005621776808173581,0.9988248236611792,-0.9982626459803619
260,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Deer,0.00044095840795164526,0.9990733140388827,-0.998632355630931
261,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Dogs,0.0004664580811097551,0.998593913667014,-0.9981274555859042
262,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Cats,0.0002561006568355696,0.9989764581766404,-0.9987203575198048
263,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Cows,0.0,0.9997384445915815,-0.9997384445915815
264,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Llamas,0.0,0.9995573646919255,-0.9995573646919255
265,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Lions,0.0,0.9997287865850094,-0.9997287865850094
266,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Mice,0.08725974793123921,0.9057588575600053,-0.818499109628766
267,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Rhinos,0.0,0.9996250156642069,-0.9996250156642069
268,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Hippos,0.0,0.9996668571244154,-0.9996668571244154
269,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Elephants,0.0,0.9997073284966627,-0.9997073284966627
270,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Horses,0.00042228998992973384,0.9987747562248394,-0.9983524662349096
271,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Sheep,0.0016556774807302624,0.9976593680608841,-0.9960036905801538
272,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Tigers,0.0,0.9997260445826404,-0.9997260445826404
273,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Foxes,6.973223207387599e-06,0.9992957579948869,-0.9992887847716795
274,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Wolves,0.0,0.9997328413932179,-0.9997328413932179
275,text-davinci-003,two_choice_similarity,Mammals,Rabbits,Zebras,0.0,0.9996109469007921,-0.9996109469007921
276,text-davinci-003,two_choice_similarity,Mammals,Llamas,Beavers,0.0,0.9995751256446829,-0.9995751256446829
277,text-davinci-003,two_choice_similarity,Mammals,Llamas,Camels,0.3857742982855069,0.590207959770215,-0.2044336614847081
278,text-davinci-003,two_choice_similarity,Mammals,Llamas,Squirrels,0.0,0.9995834705025075,-0.9995834705025075
279,text-davinci-003,two_choice_similarity,Mammals,Llamas,Hedgehogs,0.0,0.9996739491161464,-0.9996739491161464
280,text-davinci-003,two_choice_similarity,Mammals,Llamas,Donkeys,6.579767859280187e-05,0.9992892023364294,-0.9992234046578365
281,text-davinci-003,two_choice_similarity,Mammals,Llamas,Giraffes,0.0,0.9995347122199479,-0.9995347122199479
282,text-davinci-003,two_choice_similarity,Mammals,Llamas,Hamsters,0.0,0.9995640402780682,-0.9995640402780682
283,text-davinci-003,two_choice_similarity,Mammals,Llamas,Deer,0.0,0.9995133155193315,-0.9995133155193315
284,text-davinci-003,two_choice_similarity,Mammals,Llamas,Dogs,0.0,0.9995492574149749,-0.9995492574149749
285,text-davinci-003,two_choice_similarity,Mammals,Llamas,Cats,0.0,0.9995906820134732,-0.9995906820134732
286,text-davinci-003,two_choice_similarity,Mammals,Llamas,Cows,0.0007890964509812423,0.9984029396603143,-0.9976138432093331
287,text-davinci-003,two_choice_similarity,Mammals,Llamas,Rabbits,0.0,0.9995882969429719,-0.9995882969429719
288,text-davinci-003,two_choice_similarity,Mammals,Llamas,Lions,0.0,0.9996109469007921,-0.9996109469007921
289,text-davinci-003,two_choice_similarity,Mammals,Llamas,Mice,0.0,0.9995944969885788,-0.9995944969885788
290,text-davinci-003,two_choice_similarity,Mammals,Llamas,Rhinos,0.0,0.999612617971801,-0.999612617971801
291,text-davinci-003,two_choice_similarity,Mammals,Llamas,Hippos,0.0,0.9996451620398855,-0.9996451620398855
292,text-davinci-003,two_choice_similarity,Mammals,Llamas,Elephants,0.0,0.999497103634788,-0.999497103634788
293,text-davinci-003,two_choice_similarity,Mammals,Llamas,Horses,0.49329954159746087,0.4931302209303859,0.00016932066707497917
294,text-davinci-003,two_choice_similarity,Mammals,Llamas,Sheep,0.002579738349793915,0.9968161942928188,-0.9942364559430248
295,text-davinci-003,two_choice_similarity,Mammals,Llamas,Tigers,0.0,0.999646830379078,-0.999646830379078
296,text-davinci-003,two_choice_similarity,Mammals,Llamas,Foxes,0.0,0.999552476508524,-0.999552476508524
297,text-davinci-003,two_choice_similarity,Mammals,Llamas,Wolves,0.0,0.9996483795529643,-0.9996483795529643
298,text-davinci-003,two_choice_similarity,Mammals,Llamas,Zebras,0.0,0.9994858990552005,-0.9994858990552005
299,text-davinci-003,two_choice_similarity,Mammals,Lions,Beavers,0.0,0.999645398515973,-0.999645398515973
300,text-davinci-003,two_choice_similarity,Mammals,Lions,Camels,0.0,0.9996142862566796,-0.9996142862566796
301,text-davinci-003,two_choice_similarity,Mammals,Lions,Squirrels,0.0,0.999650046967852,-0.999650046967852
302,text-davinci-003,two_choice_similarity,Mammals,Lions,Hedgehogs,0.0,0.9996502862341194,-0.9996502862341194
303,text-davinci-003,two_choice_similarity,Mammals,Lions,Donkeys,0.0,0.9995833504225524,-0.9995833504225524
304,text-davinci-003,two_choice_similarity,Mammals,Lions,Giraffes,0.0,0.9995385269814427,-0.9995385269814427
305,text-davinci-003,two_choice_similarity,Mammals,Lions,Hamsters,0.0,0.999658629810067,-0.999658629810067
306,text-davinci-003,two_choice_similarity,Mammals,Lions,Deer,0.0,0.9996401542600145,-0.9996401542600145
307,text-davinci-003,two_choice_similarity,Mammals,Lions,Dogs,0.00013391878819328146,0.9991579514220466,-0.9990240326338533
308,text-davinci-003,two_choice_similarity,Mammals,Lions,Cats,0.14773556888313136,0.8474671004576718,-0.6997315315745405
309,text-davinci-003,two_choice_similarity,Mammals,Lions,Cows,0.0,0.9997535839854146,-0.9997535839854146
310,text-davinci-003,two_choice_similarity,Mammals,Lions,Rabbits,0.0,0.9996887328736669,-0.9996887328736669
311,text-davinci-003,two_choice_similarity,Mammals,Lions,Llamas,0.0,0.9996427768393922,-0.9996427768393922
312,text-davinci-003,two_choice_similarity,Mammals,Lions,Mice,0.0,0.9997174630010975,-0.9997174630010975
313,text-davinci-003,two_choice_similarity,Mammals,Lions,Rhinos,0.00016741337577910438,0.9990681890656856,-0.9989007756899065
314,text-davinci-003,two_choice_similarity,Mammals,Lions,Hippos,0.0,0.9996930239767842,-0.9996930239767842
315,text-davinci-003,two_choice_similarity,Mammals,Lions,Elephants,0.0006689009938790552,0.9985203613462785,-0.9978514603523995
316,text-davinci-003,two_choice_similarity,Mammals,Lions,Horses,0.00013587054507458243,0.9993144747398828,-0.9991786041948082
317,text-davinci-003,two_choice_similarity,Mammals,Lions,Sheep,0.0,0.9996955265814421,-0.9996955265814421
318,text-davinci-003,two_choice_similarity,Mammals,Lions,Tigers,0.11659053305500508,0.8797193348955475,-0.7631288018405424
319,text-davinci-003,two_choice_similarity,Mammals,Lions,Foxes,0.0,0.9995162952228935,-0.9995162952228935
320,text-davinci-003,two_choice_similarity,Mammals,Lions,Wolves,0.001388243500010147,0.9981108134635924,-0.9967225699635823
321,text-davinci-003,two_choice_similarity,Mammals,Lions,Zebras,8.563881708313253e-06,0.9994121073366504,-0.9994035434549421
322,text-davinci-003,two_choice_similarity,Mammals,Mice,Beavers,6.434084473489156e-06,0.9993873127295456,-0.9993808786450721
323,text-davinci-003,two_choice_similarity,Mammals,Mice,Camels,0.0,0.9996532672656933,-0.9996532672656933
324,text-davinci-003,two_choice_similarity,Mammals,Mice,Squirrels,0.259524388015553,0.6872872512905903,-0.4277628632750373
325,text-davinci-003,two_choice_similarity,Mammals,Mice,Hedgehogs,0.0001058920901327131,0.9990577582887652,-0.9989518661986325
326,text-davinci-003,two_choice_similarity,Mammals,Mice,Donkeys,0.0,0.9996782420751874,-0.9996782420751874
327,text-davinci-003,two_choice_similarity,Mammals,Mice,Giraffes,0.0,0.9995716700794636,-0.9995716700794636
328,text-davinci-003,two_choice_similarity,Mammals,Mice,Hamsters,0.0601202533520673,0.9356795240204843,-0.875559270668417
329,text-davinci-003,two_choice_similarity,Mammals,Mice,Deer,0.0,0.9996331225859835,-0.9996331225859835
330,text-davinci-003,two_choice_similarity,Mammals,Mice,Dogs,7.067653044020334e-05,0.9994535336671451,-0.9993828571367048
331,text-davinci-003,two_choice_similarity,Mammals,Mice,Cats,5.625115931734733e-06,0.9996046303491876,-0.9995990052332558
332,text-davinci-003,two_choice_similarity,Mammals,Mice,Cows,0.0,0.9997154351562578,-0.9997154351562578
333,text-davinci-003,two_choice_similarity,Mammals,Mice,Rabbits,0.02456883031031639,0.9746436031883488,-0.9500747728780323
334,text-davinci-003,two_choice_similarity,Mammals,Mice,Llamas,0.0,0.9996510003145634,-0.9996510003145634
335,text-davinci-003,two_choice_similarity,Mammals,Mice,Lions,0.0,0.9996790781064508,-0.9996790781064508
336,text-davinci-003,two_choice_similarity,Mammals,Mice,Rhinos,0.0,0.9996190536984753,-0.9996190536984753
337,text-davinci-003,two_choice_similarity,Mammals,Mice,Hippos,0.0,0.9996338338252032,-0.9996338338252032
338,text-davinci-003,two_choice_similarity,Mammals,Mice,Elephants,0.0,0.9997041107838511,-0.9997041107838511
339,text-davinci-003,two_choice_similarity,Mammals,Mice,Horses,0.0,0.9997049440875599,-0.9997049440875599
340,text-davinci-003,two_choice_similarity,Mammals,Mice,Sheep,0.0,0.9996045102866826,-0.9996045102866826
341,text-davinci-003,two_choice_similarity,Mammals,Mice,Tigers,0.0,0.9997429733370138,-0.9997429733370138
342,text-davinci-003,two_choice_similarity,Mammals,Mice,Foxes,9.05280412662171e-06,0.9992753127827122,-0.9992662599785855
343,text-davinci-003,two_choice_similarity,Mammals,Mice,Wolves,0.0,0.9996653060625165,-0.9996653060625165
344,text-davinci-003,two_choice_similarity,Mammals,Mice,Zebras,0.0,0.9995678551614904,-0.9995678551614904
345,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Beavers,0.0,0.9996142862566796,-0.9996142862566796
346,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Camels,0.00018374529971147376,0.9989747290497855,-0.998790983750074
347,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Squirrels,0.0,0.9996228688118511,-0.9996228688118511
348,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Hedgehogs,0.0,0.9996166695199097,-0.9996166695199097
349,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Donkeys,0.0,0.9995831130215349,-0.9995831130215349
350,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Giraffes,0.0,0.9994132987365337,-0.9994132987365337
351,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Hamsters,0.0,0.9996396766520557,-0.9996396766520557
352,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Deer,0.0,0.9994338639755089,-0.9994338639755089
353,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Dogs,0.0,0.9993994702901896,-0.9993994702901896
354,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Cats,0.0,0.9995941395036628,-0.9995941395036628
355,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Cows,2.428822240018783e-05,0.9994456665296014,-0.9994213783072012
356,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Rabbits,0.0,0.9995955713033419,-0.9995955713033419
357,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Llamas,0.0,0.9995235071587886,-0.9995235071587886
358,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Lions,0.00035047250487560487,0.9989290122172243,-0.9985785397123487
359,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Mice,0.0,0.999586570485544,-0.999586570485544
360,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Hippos,0.03727393090613228,0.9617986401490426,-0.9245247092429103
361,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Elephants,0.9684821663360251,0.025649587227242754,0.9428325791087824
362,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Horses,0.00038652094497807057,0.9988061647889321,-0.9984196438439541
363,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Sheep,0.0,0.9996085636312135,-0.9996085636312135
364,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Tigers,0.0010713408330517344,0.9981723259340888,-0.9971009851010371
365,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Foxes,0.0,0.9995227322085234,-0.9995227322085234
366,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Wolves,0.0,0.9996378882582884,-0.9996378882582884
367,text-davinci-003,two_choice_similarity,Mammals,Rhinos,Zebras,0.0006927024611229416,0.9983168689564614,-0.9976241664953385
368,text-davinci-003,two_choice_similarity,Mammals,Hippos,Beavers,0.0,0.9996486178891594,-0.9996486178891594
369,text-davinci-003,two_choice_similarity,Mammals,Hippos,Camels,0.0,0.9995465159549861,-0.9995465159549861
370,text-davinci-003,two_choice_similarity,Mammals,Hippos,Squirrels,0.0,0.9997075677666433,-0.9997075677666433
371,text-davinci-003,two_choice_similarity,Mammals,Hippos,Hedgehogs,0.0,0.9997327221950784,-0.9997327221950784
372,text-davinci-003,two_choice_similarity,Mammals,Hippos,Donkeys,0.0,0.9996870653942511,-0.9996870653942511
373,text-davinci-003,two_choice_similarity,Mammals,Hippos,Giraffes,0.0,0.9996512395510694,-0.9996512395510694
374,text-davinci-003,two_choice_similarity,Mammals,Hippos,Hamsters,0.0,0.9996550548072779,-0.9996550548072779
375,text-davinci-003,two_choice_similarity,Mammals,Hippos,Deer,0.0,0.9996806254709063,-0.9996806254709063
376,text-davinci-003,two_choice_similarity,Mammals,Hippos,Dogs,0.0,0.9996347880761164,-0.9996347880761164
377,text-davinci-003,two_choice_similarity,Mammals,Hippos,Cats,0.0,0.9996899255230305,-0.9996899255230305
378,text-davinci-003,two_choice_similarity,Mammals,Hippos,Cows,0.0,0.9996654261623136,-0.9996654261623136
379,text-davinci-003,two_choice_similarity,Mammals,Hippos,Rabbits,0.0,0.999720562499933,-0.999720562499933
380,text-davinci-003,two_choice_similarity,Mammals,Hippos,Llamas,0.0,0.9996662594237802,-0.9996662594237802
381,text-davinci-003,two_choice_similarity,Mammals,Hippos,Lions,0.0,0.9995478275607849,-0.9995478275607849
382,text-davinci-003,two_choice_similarity,Mammals,Hippos,Mice,0.0,0.9996459952744646,-0.9996459952744646
383,text-davinci-003,two_choice_similarity,Mammals,Hippos,Rhinos,0.01920107906933084,0.9800884444019556,-0.9608873653326248
384,text-davinci-003,two_choice_similarity,Mammals,Hippos,Elephants,0.6904000270725997,0.29834017997555456,0.39205984709704517
385,text-davinci-003,two_choice_similarity,Mammals,Hippos,Horses,0.0,0.9996219154919682,-0.9996219154919682
386,text-davinci-003,two_choice_similarity,Mammals,Hippos,Sheep,0.0,0.9996709717416739,-0.9996709717416739
387,text-davinci-003,two_choice_similarity,Mammals,Hippos,Tigers,0.0,0.9997117397949589,-0.9997117397949589
388,text-davinci-003,two_choice_similarity,Mammals,Hippos,Foxes,0.0,0.9996332426719177,-0.9996332426719177
389,text-davinci-003,two_choice_similarity,Mammals,Hippos,Wolves,0.0,0.9997093563050644,-0.9997093563050644
390,text-davinci-003,two_choice_similarity,Mammals,Hippos,Zebras,0.0,0.9996375326071837,-0.9996375326071837
391,text-davinci-003,two_choice_similarity,Mammals,Elephants,Beavers,0.0,0.9996904022152882,-0.9996904022152882
392,text-davinci-003,two_choice_similarity,Mammals,Elephants,Camels,0.00031118032209556966,0.9990803483789988,-0.9987691680569033
393,text-davinci-003,two_choice_similarity,Mammals,Elephants,Squirrels,0.0,0.9996376489649993,-0.9996376489649993
