,domain,c1,c2,prompt_name,prompt
112,Mammals,Donkeys,Foxes,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, how similar are donkeys and foxes on a scale of 0 to 20? Answer with a single number.
Answer:"
113,Mammals,Donkeys,Wolves,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, how similar are donkeys and wolves on a scale of 0 to 20? Answer with a single number.
Answer:"
114,Mammals,Donkeys,Zebras,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, how similar are donkeys and zebras on a scale of 0 to 20? Answer with a single number.
Answer:"
115,Mammals,Giraffes,Beavers,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, how similar are giraffes and beavers on a scale of 0 to 20? Answer with a single number.
Answer:"
116,Mammals,Giraffes,Camels,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, how similar are giraffes and camels on a scale of 0 to 20? Answer with a single number.
Answer:"
117,Mammals,Giraffes,Squirrels,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, how similar are giraffes and squirrels on a scale of 0 to 20? Answer with a single number.
Answer:"
118,Mammals,Giraffes,Hedgehogs,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, how similar are giraffes and hedgehogs on a scale of 0 to 20? Answer with a single number.
Answer:"
119,Mammals,Giraffes,Donkeys,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, how similar are giraffes and donkeys on a scale of 0 to 20? Answer with a single number.
Answer:"
120,Mammals,Giraffes,Hamsters,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, how similar are giraffes and hamsters on a scale of 0 to 20? Answer with a single number.
Answer:"
121,Mammals,Giraffes,Deer,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, how similar are giraffes and deer on a scale of 0 to 20? Answer with a single number.
Answer:"
122,Mammals,Giraffes,Dogs,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, how similar are giraffes and dogs on a scale of 0 to 20? Answer with a single number.
Answer:"
123,Mammals,Giraffes,Cats,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, how similar are giraffes and cats on a scale of 0 to 20? Answer with a single number.
Answer:"
124,Mammals,Giraffes,Cows,two_choice_similarity,"You are an expert on mammals and the different properties that they have. With these properties in mind, we will ask you whether two mammals are similar or not.

Question: With their respective properties in mind, how similar are giraffes and cows on a scale of 0 to 20? Answer with a single number.
Answer:"
